dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[264, 528, 798, 1062, 1405, 1690, 1972, 2236, 2500, 2819, 3093, 3357, 3621, 3959, 4314, 4578, 4842, 5107, 5436, 5700, 6090, 6421, 6685, 6984, 7267, 7531, 8110, 8438, 8702, 8966, 9230, 9516, 9779, 10317]","[9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 10209, 10794]",0.195,0.339
ShapesAll,"[1280, 2560, 3840, 5120]","[351, 828, 1315, 1683, 2378, 2824, 3172, 3537, 3885, 4640, 5087, 5435, 5788]","[6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399]",0.421,0.454
TiltECG,[25000],"[480, 2481, 3014, 3725, 4263, 4745, 5523, 6009, 6885, 7653, 10965, 11479, 11979, 13001, 13481, 13961, 14775, 15336, 15816, 16296, 16776, 17535, 18015, 18540, 19081, 19637, 20117, 20597, 21241, 22042, 22810, 23308, 23788, 24268, 24786, 25292, 25985, 26465, 26945, 27515, 27995, 28475, 29229, 29775, 30281, 31049, 31529, 32215, 32699, 33179, 33848, 34328, 35969]","[9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 12334, 12379, 13104, 14024, 14244, 14854, 15729, 16654, 16934, 16939, 17339, 18134, 18579, 19124, 19849, 20354, 20719, 21959, 22769, 22859, 23709, 24119, 24394, 24949, 25449, 26174, 26709, 26989, 27684, 28049, 28534, 29004, 29979, 30434, 31484, 32049, 32294, 32889, 33514, 34114, 34639, 34914, 37454]",0.071,0.184
ToeSegmentation1,[1385],"[277, 548, 788, 1111, 1456, 1696, 1958, 2229]","[2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769]",0.182,0.312
ToeSegmentation2,[1543],"[296, 584, 1001, 1365, 1679, 1967, 2267]","[3085, 3085, 3085, 3085, 3085, 3085, 3085]",0.2,0.401
Trace,"[1443, 2955]","[459, 855, 1443, 2955, 3255, 3555, 3904, 4207, 4638]","[5085, 5085, 5085, 5085, 5085, 5085, 5085, 5085, 5085]",0.462,0.501
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[120, 257, 584, 704, 1120, 1241, 1361, 1582, 1706, 1828, 1956, 2225, 2359]","[2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817]",0.316,0.584
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[627, 754, 921, 1042, 1162, 1285, 1408, 1677, 1802, 2029, 2149, 2270, 2407, 2534, 2654]","[2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817]",0.286,0.484
WordSynonyms,"[202, 2227]","[247, 488, 976, 1366, 1660, 1915]","[2394, 2394, 2394, 2394, 2394, 2394]",0.2,0.297
Yoga,[7295],"[443, 635, 828, 7390, 8427, 8875, 9067, 9258, 9489, 10115, 10315, 10589, 10802, 11073, 11305, 11600, 11859, 12111, 12304, 12496, 12688, 12885, 13456, 13677, 13869, 14068, 14260, 14477, 14670, 14867, 15059, 15315, 15528]","[9999, 9999, 9999, 9999, 9999, 9999, 9999, 10024, 10029, 10329, 10529, 10819, 11049, 11324, 11619, 11959, 12074, 12329, 12519, 12709, 13029, 13694, 13814, 13889, 14084, 14279, 14474, 14689, 14899, 15089, 15359, 15534, 15739]",0.111,0.465
