name,dataset,ClaSS,FLOSS,Window,ADWIN,DDM,HDDM,ChangeFinder,NEWMA
TSSB,LargeKitchenAppliances,5.5152600000000005,2.13587,2.49176,0.7452000000000002,0.41207000000000005,0.4093800000000001,3.49688,0.6115099999999999
TSSB,Lightning2,0.39185000000000003,10.99201,0.3034199999999999,0.1827,0.06944000000000002,0.07064000000000001,0.56877,0.09149999999999998
TSSB,Lightning7,2.09378,11.32601,1.8348499999999999,0.56962,0.30369,0.39265000000000005,2.77196,0.4060000000000001
TSSB,Mallat,1.38379,1.5557800000000002,1.06304,0.3519700000000001,0.20074000000000003,0.20645000000000005,1.8134800000000002,0.29630999999999996
TSSB,Meat,2.7127999999999997,1.3475000000000001,1.0156299999999998,0.29003,0.15941000000000002,0.16785,1.5728100000000003,0.21592000000000006
TSSB,MedicalImages,0.96364,11.110440000000002,0.6514699999999999,0.21539000000000003,0.13091000000000003,0.12773,1.1688399999999999,0.16178000000000003
TSSB,MoteStrain,0.43563999999999997,1.39579,0.3863599999999999,0.15226,0.09229000000000001,0.09393000000000001,0.7863500000000001,0.11345000000000002
TSSB,NonInvasiveFetalECGThorax1,5.141970000000001,14.644379999999998,3.3986799999999997,0.88754,0.5643600000000001,0.6253300000000002,4.96693,0.8900599999999999
TSSB,NonInvasiveFetalECGThorax2,6.13827,32.82605,3.4724899999999996,1.2983000000000002,0.6908200000000001,0.7274100000000001,5.59775,1.0116599999999996
TSSB,OliveOil,4.76499,1.8966600000000002,2.0724400000000003,0.6444700000000001,0.32954000000000006,0.43699000000000005,3.19253,0.5369599999999999
TSSB,OSULeaf,0.6017699999999999,1.24226,0.5554999999999999,0.18397000000000002,0.10857000000000003,0.10966000000000001,0.9795200000000002,0.16047999999999996
TSSB,Plane,1.16823,11.004869999999999,1.0147599999999999,0.32821,0.19439,0.19972000000000004,1.7533800000000002,0.2802699999999999
TSSB,ProximalPhalanxOutlineAgeGroup,3.27518,11.044979999999999,1.09821,0.3366100000000001,0.18848000000000004,0.21595000000000003,1.8767400000000005,0.29767
TSSB,ProximalPhalanxTW,3.1909000000000005,1.5146400000000002,1.0517999999999996,0.36504000000000014,0.20291000000000003,0.21042000000000005,1.8290800000000003,0.29877999999999993
TSSB,ShapesAll,3.4484199999999996,11.319599999999998,1.65482,0.5492400000000002,0.28325,0.32383000000000006,2.73829,0.4643999999999998
TSSB,SonyAIBORobotSurface1,0.37356999999999996,1.22187,0.3555499999999999,0.10864,0.07849,0.07783,0.6712100000000001,0.18916999999999995
TSSB,SonyAIBORobotSurface2,0.5829900000000001,12.01419,0.6208099999999999,0.13130000000000003,0.09390000000000001,0.09336,0.8209500000000001,0.18051
TSSB,SwedishLeaf,1.67169,11.49542,1.2321799999999998,0.37731000000000003,0.16316999999999998,0.22380000000000005,1.9918300000000002,0.3198399999999999
TSSB,Symbols,0.5642999999999999,12.24023,0.47637999999999986,0.13728,0.08828000000000001,0.10578000000000001,0.8915200000000001,0.14813999999999997
TSSB,SyntheticControl,2.9475399999999996,11.16224,1.0058299999999998,0.3117700000000001,0.18977000000000005,0.18931000000000003,1.78597,0.24330000000000007
TSSB,ToeSegmentation1,0.96848,1.3163400000000003,0.74098,0.24226000000000003,0.14357,0.14797000000000005,1.3113400000000002,0.19902000000000003
TSSB,ToeSegmentation2,1.1447500000000002,1.1374600000000001,0.7887299999999997,0.25334000000000007,0.14357000000000003,0.15195000000000006,1.15003,0.21706999999999993
TSSB,Trace,2.2063399999999995,1.50067,1.4384000000000001,0.4294200000000001,0.23159000000000002,0.24046000000000003,2.14079,0.3568699999999999
TSSB,TwoLeadECG,0.125,1.05307,0.10268999999999998,0.02823,0.01957,0.023080000000000003,0.21781000000000006,0.033269999999999994
TSSB,UWaveGestureLibraryAll,3.04196,1.7074599999999998,2.0852000000000004,0.7232600000000001,0.4066900000000001,0.41799000000000014,3.34163,0.6024499999999998
TSSB,UWaveGestureLibraryX,1.02231,1.33131,0.74393,0.1869,0.12971,0.15053000000000002,1.26604,0.22823999999999994
TSSB,UWaveGestureLibraryY,1.04446,1.2947,0.7395599999999999,0.22920000000000004,0.12852000000000002,0.12601,1.22541,0.22923999999999994
TSSB,UWaveGestureLibraryZ,1.04674,1.4017,0.7386599999999999,0.22961,0.13304000000000002,0.13206,1.2765300000000002,0.19784999999999991
TSSB,WordSynonyms,0.97475,1.2598099999999999,0.6208199999999999,0.15748,0.11560000000000001,0.11451000000000003,1.0982199999999998,0.17019999999999996
TSSB,Yoga,13.900600000000003,27.74245,3.7820800000000006,1.1418000000000001,0.7529800000000002,0.7946400000000002,6.215720000000001,1.11224
TSSB,Crop,8.34868,48.989090000000004,4.815000000000001,1.7192200000000004,0.9556300000000001,1.0250700000000004,8.04911,1.4089799999999997
TSSB,EOGHorizontalSignal,1.1314099999999998,1.5180400000000003,1.3496899999999998,0.4337500000000001,0.23614000000000002,0.25234,2.31914,0.38280999999999993
TSSB,EOGVerticalSignal,2.24405,2.02707,1.9766000000000001,0.54647,0.34681,0.37829000000000007,3.2102399999999998,0.5903299999999998
TSSB,FreezerRegularTrain,5.047909999999999,8.23862,2.71146,0.9819500000000002,0.5003600000000001,0.5787000000000001,4.416729999999999,0.8051099999999998
TSSB,Ham,1.81108,1.63913,1.4562399999999998,0.5201100000000001,0.27161,0.28766,2.43183,0.41264999999999985
TSSB,MelbournePedestrian,1.3432499999999998,1.41489,1.2424899999999999,0.33388,0.23071000000000003,0.23348000000000002,1.9752800000000001,0.3481699999999999
TSSB,MiddlePhalanxOutlineAgeGroup,4.653990000000001,3.3457999999999997,2.7789499999999996,0.9027800000000001,0.39295,0.5177,3.9634799999999997,0.7275499999999998
TSSB,MiddlePhalanxOutlineCorrect,3.5812600000000003,1.85152,1.7058900000000006,0.6768400000000001,0.34371,0.38065000000000004,3.1095699999999997,0.47841000000000017
TSSB,ProximalPhalanxOutlineCorrect,2.52304,1.5505100000000005,1.4753299999999998,0.5001000000000001,0.25849,0.28929000000000005,2.3767000000000005,0.4241699999999999
TSSB,Strawberry,3.3851299999999993,1.6796699999999998,1.48816,0.5060500000000001,0.20263000000000003,0.26373,2.33266,0.4175599999999999
TSSB,Chinatown,0.0515,1.10076,0.039569999999999994,0.017240000000000005,0.00997,0.011380000000000003,0.11131000000000002,0.017069999999999995
TSSB,DodgerLoopDay,1.3353100000000002,1.17624,0.9325699999999997,0.2673500000000001,0.15804,0.14588,1.36029,0.24294999999999994
TSSB,Herring,2.5239700000000003,1.5121300000000002,1.22104,0.4223100000000001,0.23088000000000003,0.24323000000000006,1.9637000000000002,0.3504199999999999
TSSB,MiddlePhalanxTW,3.6131700000000007,1.77039,1.6519099999999998,0.5741700000000001,0.29097000000000006,0.33361000000000013,2.5458800000000004,0.4730199999999999
TSSB,ShapeletSim,1.183,1.2788000000000002,0.6440100000000001,0.20257,0.11384000000000001,0.11432000000000002,1.02602,0.17762999999999995
TSSB,UMD,0.51288,1.2084499999999998,0.45057999999999987,0.1405,0.08173000000000002,0.1021,0.75102,0.16803999999999997
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_X-Acc,137.93309000000002,838.56027,41.57461,9.216520000000003,4.930579999999999,4.738390000000001,48.58412000000001,8.040690000000001
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Y-Acc,133.13314,1028.9651400000002,41.104000000000006,9.097380000000001,5.161239999999999,4.9351,48.79317000000001,8.116300000000003
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Z-Acc,135.12902000000003,1053.0866899999999,40.83174,9.281070000000001,5.24422,4.8041800000000014,47.72796,7.835110000000002
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_X-Gyro,128.57482,1004.5856700000002,39.83363,9.468010000000001,4.881050000000001,4.8717,48.64184000000001,7.7871200000000025
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Y-Gyro,132.77388000000002,994.0032999999999,39.598470000000006,9.601090000000001,5.04039,4.722300000000001,48.14441000000001,7.904420000000002
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Z-Gyro,130.67057999999997,1021.1162300000002,39.93808000000001,9.679120000000001,4.156160000000002,4.55492,47.392779999999995,7.958000000000002
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_X-Mag,109.17769000000001,1017.92629,39.99128000000001,8.908020000000004,4.711520000000001,4.322120000000001,48.38855,7.756020000000001
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Y-Mag,113.89411000000001,1164.10529,39.54768000000001,8.846010000000001,5.2669700000000015,4.5791900000000005,48.529450000000004,8.109040000000002
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Z-Mag,99.55368000000001,928.45576,39.58639,9.059650000000001,5.4022499999999996,4.322040000000001,48.703920000000004,7.979580000000001
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_X-Acc,137.65213000000003,830.0377399999999,43.259440000000005,9.91416,5.298820000000002,4.78267,51.22475000000001,8.231530000000003
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Y-Acc,136.46866000000006,908.5757699999999,42.97974000000001,9.622610000000002,5.078490000000001,4.85559,51.421220000000005,8.217630000000003
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Z-Acc,141.97747999999996,825.2196099999999,43.35033,9.782480000000001,4.994960000000001,5.2720400000000005,50.212289999999996,8.227660000000004
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_X-Gyro,137.10313000000002,1062.97148,42.346730000000015,9.8069,5.116620000000001,4.9509799999999995,49.832609999999995,8.237830000000002
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Y-Gyro,137.44116,1084.6095599999999,41.780789999999996,10.154460000000002,4.249430000000002,4.897390000000001,51.21988000000001,8.254110000000003
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Z-Gyro,137.05356,847.3989299999998,41.95178000000001,9.831300000000002,5.535350000000001,4.87087,49.90134,8.358600000000003
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_X-Mag,122.00507,1062.68693,41.600629999999995,9.770650000000003,5.358650000000001,4.579420000000002,50.15299,8.252850000000002
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Y-Mag,120.20327000000002,1101.66045,42.56639,9.146780000000003,5.3153000000000015,4.758859999999999,51.103190000000005,8.244000000000002
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Z-Mag,123.33583,953.2390300000001,41.723940000000006,9.18774,4.99979,4.569030000000001,51.00547000000001,8.62504
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_X-Acc,130.76037000000002,861.88071,41.54568,9.37509,5.34926,5.01458,50.46581000000001,8.069410000000003
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Y-Acc,135.45909,1083.3000200000001,41.87181,9.506840000000002,5.19102,4.671130000000001,49.0505,8.10866
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Z-Acc,135.55627000000004,841.3767099999999,41.537290000000006,9.570650000000002,4.8511500000000005,4.88242,48.99558,8.213950000000002
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_X-Gyro,127.10706000000002,833.4292899999999,40.402440000000006,9.565380000000001,4.668230000000001,5.15377,49.63284,8.005590000000002
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Y-Gyro,131.23117,904.76395,40.14162999999999,9.87725,5.39953,4.743330000000001,48.964740000000006,8.113520000000003
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Z-Gyro,136.35408,972.49865,39.9212,9.603299999999999,4.189960000000001,5.01586,50.20132,8.087680000000002
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_X-Mag,123.81286,871.7972100000001,40.010009999999994,8.92348,5.073200000000001,4.721350000000001,48.954199999999986,8.140720000000002
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Y-Mag,113.49798000000004,863.93841,39.697409999999984,9.12677,5.367260000000001,4.356700000000001,49.31035,8.155640000000004
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Z-Mag,106.67861,1177.0063799999998,40.295100000000005,8.931650000000001,5.393190000000001,4.663380000000001,50.16625000000001,8.200050000000005
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_X-Acc,92.88804999999999,961.7323300000003,35.447649999999996,8.33623,4.568350000000001,3.9723200000000003,35.21377,7.2776900000000015
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Y-Acc,92.63623999999999,959.2722100000001,35.84546000000001,8.522120000000003,4.620980000000001,4.0221599999999995,35.23593999999999,7.152190000000001
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Z-Acc,92.70219,1050.00068,35.76213,8.308400000000002,4.37555,3.8733100000000005,35.21897,7.037130000000001
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_X-Gyro,91.7883,1030.28163,34.53467,8.259180000000002,4.666620000000001,3.9583100000000013,35.50613000000001,7.1969600000000025
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Y-Gyro,95.36691,782.0081599999999,34.789379999999994,8.68232,4.51959,4.010330000000001,36.09385,7.154820000000002
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Z-Gyro,95.81555,842.38565,33.52745999999999,8.54293,4.380590000000001,3.857140000000001,35.19012,7.128180000000003
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_X-Mag,93.95152,1046.3626,33.43984999999999,8.058990000000001,4.28786,3.7560500000000006,36.078860000000006,6.910390000000002
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Y-Mag,94.51513000000001,815.58923,33.62961,7.94875,4.5330900000000005,3.9046000000000003,35.9811,7.141800000000001
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Z-Mag,94.73636999999998,821.6526099999999,34.2918,7.947910000000002,4.708160000000001,3.9855200000000006,35.32525,7.020330000000002
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_X-Acc,145.31706,875.1102900000001,44.05411,10.071290000000001,4.980630000000001,4.75155,51.19916999999999,8.347900000000001
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Y-Acc,137.41208000000003,943.26246,44.066629999999996,9.945360000000003,4.8477000000000015,5.299690000000002,52.489280000000015,8.305920000000004
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Z-Acc,142.57299999999998,1064.77585,43.89965,10.125700000000002,5.577000000000002,4.932720000000001,50.97690999999999,8.333150000000003
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_X-Gyro,139.92548,1084.85505,42.414460000000005,10.00708,5.4001399999999995,5.2631700000000015,52.47405000000001,8.430540000000002
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Y-Gyro,142.21527,868.43398,41.71036,10.316820000000003,5.49807,5.048430000000001,51.57650000000001,8.468600000000002
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Z-Gyro,144.55509,1134.6520500000001,41.3679,10.165810000000002,4.498160000000002,5.14733,51.176719999999996,8.607410000000002
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_X-Mag,116.49531999999999,1121.8083100000001,41.51719,9.61745,5.09094,4.76336,51.948820000000005,8.417270000000004
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Y-Mag,112.57264999999998,952.14222,42.17197,9.555200000000001,5.275810000000001,4.615520000000001,51.03323,8.50073
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Z-Mag,125.66086000000003,1004.94942,41.8429,9.502860000000002,5.513960000000001,4.931240000000001,51.27462999999999,8.449550000000002
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_X-Acc,127.41389,838.0798899999999,42.93545,9.675490000000003,5.32443,4.95265,50.275020000000005,8.109860000000001
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Y-Acc,125.32864000000002,826.5175400000002,42.48684,9.600190000000001,5.391060000000001,4.548120000000001,51.14827000000001,8.2141
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Z-Acc,127.96522999999999,963.62412,42.06939,9.570999999999998,5.197520000000001,4.976500000000001,50.69995000000001,8.141630000000003
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_X-Gyro,132.33414000000002,925.0824499999999,41.54272,9.975360000000002,4.466190000000001,5.08964,49.965709999999994,8.043620000000002
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Y-Gyro,123.85536,962.98826,41.02347000000001,10.023280000000002,4.657540000000001,5.20865,49.85444999999999,8.253350000000001
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Z-Gyro,123.63601999999999,914.6114799999999,40.04116,9.511850000000003,5.051170000000001,4.40372,48.98524999999999,7.970720000000002
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_X-Mag,109.35369000000001,993.8037800000001,39.538779999999996,9.083560000000002,5.292820000000001,4.368510000000001,49.134379999999986,7.899480000000003
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Y-Mag,109.97708999999999,943.8967200000001,39.805150000000005,9.260170000000002,4.800430000000001,4.362850000000002,48.883829999999996,7.9562500000000025
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Z-Mag,105.22571,982.72003,40.58203000000001,8.84262,5.21312,4.758780000000001,50.10652000000001,7.997930000000003
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_X-Acc,132.74562,1071.3794,41.80769000000001,9.216690000000002,4.84508,4.42284,48.68207999999999,7.806650000000003
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Y-Acc,128.11963000000003,829.5818700000001,42.370070000000005,9.18129,4.86972,4.958000000000001,48.55366,8.309870000000002
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Z-Acc,140.09837,1043.86851,42.24965,9.170700000000002,5.1911000000000005,4.560380000000001,49.29047000000001,7.867440000000004
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_X-Gyro,137.62052,1088.4039800000003,40.30482000000001,9.477290000000002,4.44747,4.78697,49.426390000000005,7.978070000000002
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Y-Gyro,138.42882,964.60324,39.90873,9.528050000000002,5.1508199999999995,5.21841,49.45134,8.17486
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Z-Gyro,129.68369,1033.08132,40.035500000000006,9.325280000000001,4.138070000000001,4.310660000000001,48.230189999999986,7.852930000000002
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_X-Mag,119.47016000000002,1030.3038900000001,40.55823,9.288390000000003,4.773580000000001,4.44801,48.44059999999999,7.8940100000000015
