dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[8090, 8233, 8333, 7989, 8442, 7874, 8549, 7773, 9880, 8655, 4103, 4203, 8778, 7667, 4303, 3985, 4420, 6173, 8882, 4523, 7450, 7312, 6273, 7553, 4711, 6065, 4870, 6800, 6962, 6374, 7168, 3884, 8988, 4977, 7067, 6475, 5407, 5078, 5823, 5179, 5539, 5306, 3783, 5722, 6586, 5958, 6696, 3658, 1668, 9108, 3553, 9208, 1768, 3452, 9391, 1541, 3349, 1868, 9534, 9779, 1970, 3232, 3131, 2080, 2180, 3019, 9670, 1359, 2744, 2280, 2918, 9984, 10085, 10187, 10288, 10389, 10502, 10627, 10728, 10880, 11000, 11123, 11224, 11327, 11485, 11588, 11699, 11800, 11959, 12098, 12209]","[9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 10103, 10204, 10306, 10407, 10508, 10621, 10746, 10847, 10999, 11119, 11242, 11343, 11446, 11604, 11707, 11818, 11919, 12088, 12217, 12328]",0.122,0.207
ShapesAll,"[1280, 2560, 3840, 5120]","[5112, 5166, 5226, 1248, 5061, 5276, 1298, 5347, 5010, 3840, 1348, 3893, 3980, 5397, 4958, 3789, 4032, 1398, 1197, 4853, 4907, 4106, 1451, 4685, 4629, 5460, 4802, 4735, 4562, 4156, 4233, 4506, 4371, 1581, 1503, 4308, 2484, 3738, 4421, 5510, 2537, 2221, 1687, 2588, 1636, 2331, 2271, 1747, 1823, 3687, 2421, 1937, 2638, 1146, 1987, 1873, 5560, 6120, 2170, 6254, 2705, 2055, 2107, 3636, 5610, 2755, 1095, 2840, 3567, 6065, 5717, 5660, 3498, 2890, 3363, 5841, 3439, 2999, 3049, 3238, 6170, 2940, 5891, 3122, 5767, 3187, 3294, 6014, 6304, 5952, 1044, 985, 926, 875, 778, 659, 714]","[6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399, 6399]",0.097,0.159
TiltECG,[25000],"[6922, 7922, 5921, 9227, 4918, 16402, 17826, 18833, 20034, 23381, 24382, 25489, 26899, 21930, 28548, 32192, 33689, 36396, 37759]","[9999, 9999, 9999, 10431, 12732, 17601, 19025, 20090, 21249, 24732, 25581, 26688, 28098, 28841, 30813, 33391, 34888, 37595, 39038]",0.091,0.27
ToeSegmentation1,[1385],"[1373, 1425, 1873, 1778, 1708, 1215, 1475, 1925, 1305, 2020, 1565, 2070, 1158, 1647, 2170, 1094, 2631, 2229]","[2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769, 2769]",0.19,0.54
ToeSegmentation2,[1543],"[3026, 1520, 1570, 1361, 1469, 1621, 1411, 1674, 1745, 1310, 2889, 2239, 2054, 2138, 2188, 2299, 1999, 1802, 1259]","[3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085, 3085]",0.182,0.599
Trace,"[1443, 2955]","[1392, 1642, 1892, 2164, 2417, 2667, 1141, 2917, 3167, 890, 3503, 3984]","[5085, 5085, 5085, 5085, 5085, 5085, 5085, 5085, 5085, 5085, 5085, 5085]",0.25,0.445
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1124, 1175, 1229, 1303, 2203, 992, 1633, 2275]","[2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817]",0.571,0.686
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[1129, 1179, 1236, 1286, 1349, 1049, 1429, 2235, 1480, 2181, 1531, 1581, 1660, 2113, 2291, 1786, 2636, 996, 2060, 2693, 1713, 1851, 2007, 1922, 2341, 2747, 934, 2579, 2472, 2400, 879, 2525, 800, 736, 658]","[2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817, 2817]",0.195,0.307
WordSynonyms,"[202, 2227]","[2218, 2268, 2318, 2167, 2116, 2065, 1987]","[2394, 2394, 2394, 2394, 2394, 2394, 2394]",0.364,0.718
Yoga,[7295],"[9940, 10013, 10094, 10195, 10328, 10379, 10503, 10566, 10682, 10741, 10792, 10883, 11012, 11108, 11233, 11317, 11413, 11481, 11534, 11585, 11681, 11741, 11808, 11913, 12008, 12087, 12153, 12205, 12258, 12543, 12630, 12729, 12788, 12901, 12979, 13030, 13081, 13177, 13230, 13293, 13348, 13401, 13457, 13541, 13592, 13654, 13706, 13921, 14003, 14054, 14145, 14257, 14396, 14447, 14500, 14576, 14731, 14783, 14836, 14889, 14940, 14995, 15088, 15150, 15208, 15259, 15324, 15375, 15447, 15547, 15714, 15787, 15884]","[9999, 10072, 10153, 10254, 10387, 10439, 10562, 10625, 10741, 10800, 10851, 10950, 11071, 11167, 11292, 11376, 11472, 11540, 11593, 11644, 11740, 11800, 11867, 11972, 12067, 12146, 12212, 12264, 12317, 12602, 12689, 12788, 12847, 12960, 13038, 13089, 13140, 13236, 13289, 13352, 13407, 13460, 13516, 13600, 13651, 13713, 13765, 13980, 14062, 14113, 14204, 14316, 14455, 14506, 14559, 14635, 14790, 14842, 14895, 14948, 14999, 15054, 15147, 15209, 15267, 15318, 15383, 15434, 15506, 15607, 15774, 15846, 15943]",0.026,0.425
