dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[372, 670, 822, 1120, 1722, 4562]","[371, 669, 821, 1119, 1721, 4561]",0.222,0.496
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[65, 78, 87, 96, 110, 120, 157]","[64, 77, 86, 95, 109, 119, 156]",0.143,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1781, 2298, 3159, 3416, 4774, 5105, 5172, 5306, 5442, 5502, 5568, 5629, 5689, 5761, 5819, 5886, 5948, 6018, 6078, 6141, 6200, 6272, 6329]","[1780, 2297, 3158, 3415, 4773, 5104, 5171, 5305, 5441, 5501, 5567, 5628, 5688, 5760, 5818, 5885, 5947, 6017, 6077, 6140, 6199, 6271, 6328]",0.138,0.433
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],"[86, 127, 148, 434, 449, 458, 471, 490, 731, 932, 1156, 1216, 1223, 1237, 1469, 1611, 1618, 1626, 1649, 1771, 1790, 1799, 1824, 1850, 1875, 1883, 1906, 1912, 1975, 1985, 2143, 2333, 2339, 2346, 2538, 2545, 2647, 2653, 2676, 2698, 2708, 2724]","[85, 126, 147, 433, 448, 457, 470, 489, 730, 931, 1155, 1215, 1222, 1236, 1468, 1610, 1617, 1625, 1648, 1770, 1789, 1798, 1823, 1849, 1874, 1882, 1905, 1911, 1974, 1984, 2142, 2332, 2338, 2345, 2537, 2544, 2646, 2652, 2675, 2697, 2707, 2723]",0.044,0.173
ToeSegmentation2,[1543],"[64, 86, 118, 224, 358, 451, 556, 896, 1163, 1598, 1921, 1942, 2017, 2110, 2320, 2399, 2405, 2417, 2433, 2628, 2956]","[63, 85, 117, 223, 357, 450, 555, 895, 1162, 1597, 1920, 1941, 2016, 2109, 2319, 2398, 2404, 2416, 2432, 2627, 2955]",0.083,0.225
Trace,"[1443, 2955]","[235, 571, 777, 919, 1058, 1191, 1267, 1722, 1791, 2478, 2547, 2958, 3029, 3303, 3440, 3508, 3578, 3853, 4060, 4266, 4402, 4472, 4608, 4678]","[234, 570, 776, 918, 1057, 1190, 1266, 1721, 1790, 2477, 2546, 2957, 3028, 3302, 3439, 3507, 3577, 3852, 4059, 4265, 4401, 4471, 4607, 4677]",0.143,0.281
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1468, 1482, 1537, 1590, 1625, 1644, 1665, 1680, 1693, 1708, 1721, 1729, 1762, 1776, 1789, 1800, 1806, 1813, 1821, 1827, 1834]","[1467, 1481, 1536, 1589, 1624, 1643, 1664, 1679, 1692, 1707, 1720, 1728, 1761, 1775, 1788, 1799, 1805, 1812, 1820, 1826, 1833]",0.148,0.393
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[882, 896]","[881, 895]",0.25,0.368
WordSynonyms,"[202, 2227]","[215, 223, 298, 326, 336, 389, 395, 403, 526, 532, 540, 549, 560, 576, 588, 656, 664, 729, 735, 758, 766, 846, 932, 938, 966, 972, 994, 1000, 1477, 1574, 1642, 1648, 1663, 1673, 1743, 1749, 1776, 1877, 1913, 1980, 2214, 2290]","[214, 222, 297, 325, 335, 388, 394, 402, 525, 531, 539, 548, 559, 575, 587, 655, 663, 728, 734, 757, 765, 845, 931, 937, 965, 971, 993, 999, 1476, 1573, 1641, 1647, 1662, 1672, 1742, 1748, 1775, 1876, 1912, 1979, 2213, 2289]",0.13,0.322
Yoga,[7295],"[77, 88, 109, 124, 152, 160, 182, 193, 960, 1138, 1536, 1545, 1559, 1958, 2068, 2078, 2099, 2110, 2120, 2228, 3079, 3088, 3109, 3613, 3622, 4126, 4136, 4145, 4154, 4235, 4986, 4996, 5007, 5021, 5027, 5316, 5339, 5689, 5698, 7070, 7078, 7180, 7189, 7204, 7446, 7473, 7481, 7552, 7675, 7692, 8387, 8457, 8488, 8499, 8711, 8722, 8740, 8749, 9372, 9382, 9401, 9416, 9425, 10170, 10183, 10531, 11012, 11095, 11104, 11227, 11237, 11250, 11275, 11418, 11427, 11439, 11449, 11571, 11707, 12481, 13490, 13738, 13759, 13768, 15310, 15488, 15498, 15518]","[76, 87, 108, 123, 151, 159, 181, 192, 959, 1137, 1535, 1544, 1558, 1957, 2067, 2077, 2098, 2109, 2119, 2227, 3078, 3087, 3108, 3612, 3621, 4125, 4135, 4144, 4153, 4234, 4985, 4995, 5006, 5020, 5026, 5315, 5338, 5688, 5697, 7069, 7077, 7179, 7188, 7203, 7445, 7472, 7480, 7551, 7674, 7691, 8386, 8456, 8487, 8498, 8710, 8721, 8739, 8748, 9371, 9381, 9400, 9415, 9424, 10169, 10182, 10530, 11011, 11094, 11103, 11226, 11236, 11249, 11274, 11417, 11426, 11438, 11448, 11570, 11706, 12480, 13489, 13737, 13758, 13767, 15309, 15487, 15497, 15517]",0.044,0.182
