dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[1, 7, 228, 234, 378, 384, 525, 531, 676, 682, 828, 834, 977, 983, 1127, 1133, 1275, 1281, 1431, 1437, 1576, 1582, 1728, 1734, 1876, 1882, 2029, 2035, 2175, 2181, 2327, 2333, 2479, 2485, 2629, 2635, 2781, 2787, 2928, 2934, 3083, 3089, 3234, 3240, 3384, 3390, 3533, 3539, 3683, 3689, 3837, 3843, 3988, 3994, 4135, 4141, 4286, 4292, 4433, 4439, 4582, 4588, 4741, 4747, 4892, 4898, 5036, 5042, 5185, 5191, 5333, 5339, 5482, 5488, 5641, 5647, 5784, 5790, 5939, 5945, 6084, 6090, 6235, 6241, 6438, 6444, 6450, 6591, 6597, 6737, 6743, 6882, 6888, 7031, 7037, 7183, 7189, 7334, 7340]","[0, 6, 227, 233, 377, 383, 524, 530, 675, 681, 827, 833, 976, 982, 1126, 1132, 1274, 1280, 1430, 1436, 1575, 1581, 1727, 1733, 1875, 1881, 2028, 2034, 2174, 2180, 2326, 2332, 2478, 2484, 2628, 2634, 2780, 2786, 2927, 2933, 3082, 3088, 3233, 3239, 3383, 3389, 3532, 3538, 3682, 3688, 3836, 3842, 3987, 3993, 4134, 4140, 4285, 4291, 4432, 4438, 4581, 4587, 4740, 4746, 4891, 4897, 5035, 5041, 5184, 5190, 5332, 5338, 5481, 5487, 5640, 5646, 5783, 5789, 5938, 5944, 6083, 6089, 6234, 6240, 6437, 6443, 6449, 6590, 6596, 6736, 6742, 6881, 6887, 7030, 7036, 7182, 7188, 7333, 7339]",0.039,0.057
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[1, 13, 62, 109, 157, 204, 250, 297, 343, 390, 437, 485, 531, 578, 625, 672, 718, 766, 812, 859, 906, 953, 1000, 1047, 1094, 1141, 1187, 1234, 1281, 1329, 1375, 1422, 1469, 1516, 1563, 1609, 1656, 1704, 1750, 1796, 1843, 1890, 1937, 1985, 2030, 2078, 2125, 2172, 2219, 2266, 2312, 2360, 2406, 2453, 2500, 2546, 2594, 2641, 2687, 2734, 2782, 2828, 2874, 2921, 2969, 3015, 3062, 3110, 3156, 3203, 3250, 3296, 3344, 3391, 3437, 3484, 3531, 3577, 3625, 3672, 3718, 3766, 3812, 3859, 3906, 3953, 4000, 4047, 4094, 4140, 4187, 4234, 4281, 4327, 4374, 4421, 4469, 4514, 4562, 4609, 4656, 4703, 4750, 4796, 4843, 4890, 4937, 4984, 5031, 5078, 5125, 5171, 5218, 5265, 5312, 5358, 5406, 5453, 5500, 5546, 5593, 5640, 5687, 5734, 5780, 5827, 5875, 5922, 5968, 6016, 6061, 6109, 6155, 6203, 6248, 6296, 6343, 6390, 6436, 6484, 6531, 6577, 6624, 6672, 6717, 6765, 6811, 6858, 6905, 6952, 6999, 7045, 7092, 7140, 7186, 7233, 7281, 7327, 7374, 7420, 7468, 7515, 7560, 7608, 7655, 7702, 7749, 7796, 7843, 7889, 7936, 7984, 8031, 8077, 8125, 8172, 8218, 8265, 8312, 8359, 8406, 8453, 8500, 8547, 8594, 8640, 8687, 8734, 8781, 8828, 8874, 8921, 8969, 9015, 9062, 9109, 9156, 9203, 9249, 9296, 9343, 9390, 9437, 9484, 9531, 9578, 9625, 9671, 9718, 9765, 9812, 9859, 9906, 9953, 10000, 10046, 10093, 10140, 10187, 10234, 10281, 10328, 10375, 10422, 10468, 10515, 10562, 10609, 10656, 10703, 10750, 10796, 10843, 10891, 10937, 10984, 11031, 11078, 11125, 11172, 11218, 11265, 11313, 11359, 11406, 11453, 11499, 11547, 11593, 11640, 11687, 11734, 11781, 11828, 11875, 11921, 11968, 12015, 12062, 12109, 12155, 12202, 12250, 12297, 12344, 12390]","[0, 12, 61, 108, 156, 203, 249, 296, 342, 389, 436, 484, 530, 577, 624, 671, 717, 765, 811, 858, 905, 952, 999, 1046, 1093, 1140, 1186, 1233, 1280, 1328, 1374, 1421, 1468, 1515, 1562, 1608, 1655, 1703, 1749, 1795, 1842, 1889, 1936, 1984, 2029, 2077, 2124, 2171, 2218, 2265, 2311, 2359, 2405, 2452, 2499, 2545, 2593, 2640, 2686, 2733, 2781, 2827, 2873, 2920, 2968, 3014, 3061, 3109, 3155, 3202, 3249, 3295, 3343, 3390, 3436, 3483, 3530, 3576, 3624, 3671, 3717, 3765, 3811, 3858, 3905, 3952, 3999, 4046, 4093, 4139, 4186, 4233, 4280, 4326, 4373, 4420, 4468, 4513, 4561, 4608, 4655, 4702, 4749, 4795, 4842, 4889, 4936, 4983, 5030, 5077, 5124, 5170, 5217, 5264, 5311, 5357, 5405, 5452, 5499, 5545, 5592, 5639, 5686, 5733, 5779, 5826, 5874, 5921, 5967, 6015, 6060, 6108, 6154, 6202, 6247, 6295, 6342, 6389, 6435, 6483, 6530, 6576, 6623, 6671, 6716, 6764, 6810, 6857, 6904, 6951, 6998, 7044, 7091, 7139, 7185, 7232, 7280, 7326, 7373, 7419, 7467, 7514, 7559, 7607, 7654, 7701, 7748, 7795, 7842, 7888, 7935, 7983, 8030, 8076, 8124, 8171, 8217, 8264, 8311, 8358, 8405, 8452, 8499, 8546, 8593, 8639, 8686, 8733, 8780, 8827, 8873, 8920, 8968, 9014, 9061, 9108, 9155, 9202, 9248, 9295, 9342, 9389, 9436, 9483, 9530, 9577, 9624, 9670, 9717, 9764, 9811, 9858, 9905, 9952, 9999, 10045, 10092, 10139, 10186, 10233, 10280, 10327, 10374, 10421, 10467, 10514, 10561, 10608, 10655, 10702, 10749, 10795, 10842, 10890, 10936, 10983, 11030, 11077, 11124, 11171, 11217, 11264, 11312, 11358, 11405, 11452, 11498, 11546, 11592, 11639, 11686, 11733, 11780, 11827, 11874, 11920, 11967, 12014, 12061, 12108, 12154, 12201, 12249, 12296, 12343, 12389]",0.044,0.023
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 17, 23, 85, 149, 213, 278, 405, 532, 660, 724, 790, 915, 1045, 1172, 1299, 1427, 1556, 1659, 1665, 1790, 1919, 2007, 2195, 2302, 2403, 2556, 2648, 2654, 2783, 2789, 2907, 2913, 3040, 3046, 3163, 3169, 3290, 3296, 3419, 3425, 3550, 3556, 3676, 3682, 3802, 3808, 3906, 3980, 4043, 4157, 4163, 4285, 4537, 4543, 4628, 4778, 4784, 4929, 5010, 5108, 5315, 5698, 5956, 6084, 6090, 6205]","[0, 16, 22, 84, 148, 212, 277, 404, 531, 659, 723, 789, 914, 1044, 1171, 1298, 1426, 1555, 1658, 1664, 1789, 1918, 2006, 2194, 2301, 2402, 2555, 2647, 2653, 2782, 2788, 2906, 2912, 3039, 3045, 3162, 3168, 3289, 3295, 3418, 3424, 3549, 3555, 3675, 3681, 3801, 3807, 3905, 3979, 4042, 4156, 4162, 4284, 4536, 4542, 4627, 4777, 4783, 4928, 5009, 5107, 5314, 5697, 5955, 6083, 6089, 6204]",0.137,0.169
TiltECG,[25000],"[1, 7, 147, 347, 549, 752, 956, 1159, 1356, 1556, 1759, 1961, 2156, 2353, 2553, 2759, 2971, 3180, 3391, 3601, 3806, 4014, 4227, 4441, 4652, 4860, 5072, 5283, 5491, 5695, 5902, 6110, 6312, 6512, 6716, 6918, 7116, 7309, 7505, 7702, 7898, 8090, 8285, 8482, 8677, 8866, 9059, 9255, 9452, 9641, 9834, 10029, 10225, 10416, 10609, 10805, 11002, 11196, 11389, 11585, 11782, 11978, 12168, 12363, 12560, 12755, 12944, 13136, 13331, 13527, 13718, 13909, 14105, 14299, 14492, 14683, 14879, 15076, 15272, 15464, 15657, 15852, 16047, 16238, 16430, 16626, 16824, 17024, 17219, 17415, 17616, 17819, 18014, 18213, 18418, 18622, 18822, 19024, 19231, 19437, 19635, 19827, 20020, 20212, 20399, 20585, 20775, 20957, 21145, 21337, 21530, 21728, 21920, 22117, 22317, 22522, 22730, 22933, 23139, 23346, 23552, 23752, 23957, 24168, 24375, 24575, 24781, 24861, 24983, 25181, 25380, 25581, 25782, 25980, 26182, 26374, 26568, 26574, 26761, 26948, 27135, 27217, 27326, 27519, 27711, 27901, 28096, 28290, 28480, 28674, 28871, 29072, 29265, 29456, 29652, 29850, 30043, 30240, 30441, 30640, 30833, 31031, 31229, 31425, 31617, 31813, 32012, 32210, 32402, 32596, 32793, 32990, 33176, 33355, 33536, 33717, 33793, 33799, 33897, 34081, 34263, 34443, 34630, 34820, 35010, 35204, 35396, 35580, 35768, 35962, 36159, 36357, 36550, 36752, 36957, 37160, 37364, 37569, 37768, 37968, 38171, 38379, 38584, 38783, 38985, 39186, 39384, 39583, 39783, 39979]","[0, 6, 146, 346, 548, 751, 955, 1158, 1355, 1555, 1758, 1960, 2155, 2352, 2552, 2758, 2970, 3179, 3390, 3600, 3805, 4013, 4226, 4440, 4651, 4859, 5071, 5282, 5490, 5694, 5901, 6109, 6311, 6511, 6715, 6917, 7115, 7308, 7504, 7701, 7897, 8089, 8284, 8481, 8676, 8865, 9058, 9254, 9451, 9640, 9833, 10028, 10224, 10415, 10608, 10804, 11001, 11195, 11388, 11584, 11781, 11977, 12167, 12362, 12559, 12754, 12943, 13135, 13330, 13526, 13717, 13908, 14104, 14298, 14491, 14682, 14878, 15075, 15271, 15463, 15656, 15851, 16046, 16237, 16429, 16625, 16823, 17023, 17218, 17414, 17615, 17818, 18013, 18212, 18417, 18621, 18821, 19023, 19230, 19436, 19634, 19826, 20019, 20211, 20398, 20584, 20774, 20956, 21144, 21336, 21529, 21727, 21919, 22116, 22316, 22521, 22729, 22932, 23138, 23345, 23551, 23751, 23956, 24167, 24374, 24574, 24780, 24860, 24982, 25180, 25379, 25580, 25781, 25979, 26181, 26373, 26567, 26573, 26760, 26947, 27134, 27216, 27325, 27518, 27710, 27900, 28095, 28289, 28479, 28673, 28870, 29071, 29264, 29455, 29651, 29849, 30042, 30239, 30440, 30639, 30832, 31030, 31228, 31424, 31616, 31812, 32011, 32209, 32401, 32595, 32792, 32989, 33175, 33354, 33535, 33716, 33792, 33798, 33896, 34080, 34262, 34442, 34629, 34819, 35009, 35203, 35395, 35579, 35767, 35961, 36158, 36356, 36549, 36751, 36956, 37159, 37363, 37568, 37767, 37967, 38170, 38378, 38583, 38782, 38984, 39185, 39383, 39582, 39782, 39978]",0.019,0.011
ToeSegmentation1,[1385],"[1, 28, 84, 137, 192, 249, 275, 327, 411, 529, 558, 617, 638, 694, 733, 761, 816, 927, 973, 992, 1029, 1085, 1136, 1157, 1238, 1288, 1326, 1403, 1436, 1473, 1521, 1577, 1650, 1701, 1760, 1849, 1875, 1883, 1923, 1994, 2082, 2161, 2209, 2268, 2361, 2403, 2462, 2546, 2576, 2656, 2763]","[0, 27, 83, 136, 191, 248, 274, 326, 410, 528, 557, 616, 637, 693, 732, 760, 815, 926, 972, 991, 1028, 1084, 1135, 1156, 1237, 1287, 1325, 1402, 1435, 1472, 1520, 1576, 1649, 1700, 1759, 1848, 1874, 1882, 1922, 1993, 2081, 2160, 2208, 2267, 2360, 2402, 2461, 2545, 2575, 2655, 2762]",0.074,0.081
ToeSegmentation2,[1543],"[1, 14, 50, 85, 117, 216, 248, 282, 349, 384, 452, 489, 562, 593, 631, 664, 722, 759, 790, 826, 899, 932, 968, 1001, 1064, 1095, 1165, 1198, 1228, 1262, 1296, 1330, 1380, 1419, 1484, 1525, 1602, 1745, 1943, 2017, 2112, 2205, 2267, 2326, 2398, 2469, 2475, 2529, 2628, 2634, 2817, 2882, 2960]","[0, 13, 49, 84, 116, 215, 247, 281, 348, 383, 451, 488, 561, 592, 630, 663, 721, 758, 789, 825, 898, 931, 967, 1000, 1063, 1094, 1164, 1197, 1227, 1261, 1295, 1329, 1379, 1418, 1483, 1524, 1601, 1744, 1942, 2016, 2111, 2204, 2266, 2325, 2397, 2468, 2474, 2528, 2627, 2633, 2816, 2881, 2959]",0.071,0.096
Trace,"[1443, 2955]","[1, 7, 31, 37, 99, 159, 237, 307, 371, 440, 502, 574, 643, 708, 779, 849, 921, 988, 1060, 1125, 1193, 1269, 1337, 1401, 1519, 1655, 1724, 1932, 2000, 2070, 2206, 2345, 2411, 2481, 2620, 2689, 2893, 2960, 3237, 3305, 3373, 3442, 3511, 3581, 3720, 3787, 3857, 3992, 4132, 4199, 4336, 4404, 4475, 4542, 4610, 4818, 4887, 4956]","[0, 6, 30, 36, 98, 158, 236, 306, 370, 439, 501, 573, 642, 707, 778, 848, 920, 987, 1059, 1124, 1192, 1268, 1336, 1400, 1518, 1654, 1723, 1931, 1999, 2069, 2205, 2344, 2410, 2480, 2619, 2688, 2892, 2959, 3236, 3304, 3372, 3441, 3510, 3580, 3719, 3786, 3856, 3991, 4131, 4198, 4335, 4403, 4474, 4541, 4609, 4817, 4886, 4955]",0.097,0.111
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1, 39, 64, 72, 148, 156, 230, 255, 270, 304, 322, 331, 342, 368, 456, 465, 490, 509, 527, 555, 574, 601, 655, 662, 680, 691, 714, 744, 768, 790, 803, 810, 834, 893, 913, 960, 980, 987, 1000, 1031, 1039, 1054, 1070, 1090, 1103, 1120, 1137, 1163, 1173, 1188, 1208, 1227, 1320, 1326, 1339, 1364, 1404, 1420, 1449, 1464, 1478, 1532, 1546, 1581, 1590, 1640, 1655, 1683, 1741, 1778, 1787, 1821, 1830, 1865, 1899, 1910, 1958, 1973, 1980, 2008, 2071, 2092, 2117, 2146, 2165, 2180, 2195, 2370, 2430, 2555, 2627, 2754, 2764]","[0, 38, 63, 71, 147, 155, 229, 254, 269, 303, 321, 330, 341, 367, 455, 464, 489, 508, 526, 554, 573, 600, 654, 661, 679, 690, 713, 743, 767, 789, 802, 809, 833, 892, 912, 959, 979, 986, 999, 1030, 1038, 1053, 1069, 1089, 1102, 1119, 1136, 1162, 1172, 1187, 1207, 1226, 1319, 1325, 1338, 1363, 1403, 1419, 1448, 1463, 1477, 1531, 1545, 1580, 1589, 1639, 1654, 1682, 1740, 1777, 1786, 1820, 1829, 1864, 1898, 1909, 1957, 1972, 1979, 2007, 2070, 2091, 2116, 2145, 2164, 2179, 2194, 2369, 2429, 2554, 2626, 2753, 2763]",0.101,0.17
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[1, 16, 22, 31, 47, 56, 85, 110, 116, 144, 179, 203, 218, 225, 289, 307, 390, 405, 420, 440, 450, 506, 538, 558, 642, 655, 670, 709, 719, 726, 768, 780, 827, 834, 886, 921, 945, 960, 980, 1000, 1029, 1076, 1088, 1098, 1110, 1133, 1142, 1148, 1176, 1182, 1241, 1253, 1285, 1330, 1340, 1378, 1389, 1405, 1418, 1427, 1443, 1469, 1486, 1561, 1571, 1601, 1620, 1630, 1655, 1669, 1688, 1722, 1732, 1748, 1777, 1783, 1840, 1846, 1876, 1896, 1910, 1925, 1944, 1964, 2042, 2063, 2082, 2112, 2118, 2155, 2181, 2195, 2233, 2281, 2344, 2417, 2496, 2508, 2550, 2688, 2742, 2756]","[0, 15, 21, 30, 46, 55, 84, 109, 115, 143, 178, 202, 217, 224, 288, 306, 389, 404, 419, 439, 449, 505, 537, 557, 641, 654, 669, 708, 718, 725, 767, 779, 826, 833, 885, 920, 944, 959, 979, 999, 1028, 1075, 1087, 1097, 1109, 1132, 1141, 1147, 1175, 1181, 1240, 1252, 1284, 1329, 1339, 1377, 1388, 1404, 1417, 1426, 1442, 1468, 1485, 1560, 1570, 1600, 1619, 1629, 1654, 1668, 1687, 1721, 1731, 1747, 1776, 1782, 1839, 1845, 1875, 1895, 1909, 1924, 1943, 1963, 2041, 2062, 2081, 2111, 2117, 2154, 2180, 2194, 2232, 2280, 2343, 2416, 2495, 2507, 2549, 2687, 2741, 2755]",0.074,0.151
WordSynonyms,"[202, 2227]","[1, 11, 20, 57, 99, 165, 193, 223, 256, 297, 326, 395, 432, 455, 494, 527, 594, 628, 665, 729, 767, 831, 868, 933, 966, 1000, 1036, 1074, 1105, 1135, 1166, 1204, 1237, 1274, 1304, 1342, 1372, 1405, 1440, 1477, 1541, 1574, 1643, 1675, 1709, 1743, 1777, 1813, 1844, 1877, 1914, 1943, 1981, 2012, 2053, 2087, 2147, 2215, 2290, 2304, 2356, 2369, 2388]","[0, 10, 19, 56, 98, 164, 192, 222, 255, 296, 325, 394, 431, 454, 493, 526, 593, 627, 664, 728, 766, 830, 867, 932, 965, 999, 1035, 1073, 1104, 1134, 1165, 1203, 1236, 1273, 1303, 1341, 1371, 1404, 1439, 1476, 1540, 1573, 1642, 1674, 1708, 1742, 1776, 1812, 1843, 1876, 1913, 1942, 1980, 2011, 2052, 2086, 2146, 2214, 2289, 2303, 2355, 2368, 2387]",0.09,0.081
Yoga,[7295],"[1, 7, 18, 30, 77, 126, 206, 249, 290, 410, 449, 618, 664, 704, 817, 879, 1074, 1155, 1189, 1246, 1303, 1358, 1408, 1471, 1621, 1728, 1866, 1961, 2000, 2112, 2124, 2161, 2260, 2320, 2420, 2539, 2580, 2793, 2853, 2905, 3012, 3136, 3170, 3219, 3276, 3378, 3485, 3538, 3645, 3894, 3971, 4024, 4158, 4169, 4225, 4237, 4289, 4334, 4510, 4550, 4596, 4709, 4762, 4868, 4911, 4989, 5028, 5159, 5238, 5249, 5345, 5522, 5574, 5615, 5781, 5881, 5937, 6063, 6092, 6125, 6145, 6185, 6252, 6306, 6364, 6499, 6638, 6680, 6836, 6872, 6999, 7050, 7105, 7206, 7215, 7260, 7319, 7382, 7482, 7555, 7589, 7695, 7912, 7963, 8058, 8125, 8177, 8229, 8284, 8389, 8436, 8502, 8607, 8620, 8651, 8751, 8864, 8914, 8950, 8993, 9075, 9128, 9182, 9293, 9341, 9427, 9513, 9563, 9665, 9715, 9826, 9879, 9928, 9988, 10035, 10094, 10195, 10245, 10304, 10415, 10425, 10466, 10575, 10619, 10727, 10847, 10945, 11030, 11107, 11156, 11323, 11335, 11418, 11472, 11574, 11637, 11709, 11750, 11814, 11857, 12005, 12112, 12171, 12276, 12325, 12378, 12421, 12482, 12588, 12623, 12851, 12963, 13069, 13123, 13263, 13390, 13502, 13597, 13656, 13770, 13811, 13917, 13980, 14025, 14146, 14200, 14295, 14401, 14507, 14568, 14828, 14932, 14990, 15157, 15169, 15248, 15311, 15359, 15420, 15466, 15532, 15593, 15733, 15797, 15842, 15957]","[0, 6, 17, 29, 76, 125, 205, 248, 289, 409, 448, 617, 663, 703, 816, 878, 1073, 1154, 1188, 1245, 1302, 1357, 1407, 1470, 1620, 1727, 1865, 1960, 1999, 2111, 2123, 2160, 2259, 2319, 2419, 2538, 2579, 2792, 2852, 2904, 3011, 3135, 3169, 3218, 3275, 3377, 3484, 3537, 3644, 3893, 3970, 4023, 4157, 4168, 4224, 4236, 4288, 4333, 4509, 4549, 4595, 4708, 4761, 4867, 4910, 4988, 5027, 5158, 5237, 5248, 5344, 5521, 5573, 5614, 5780, 5880, 5936, 6062, 6091, 6124, 6144, 6184, 6251, 6305, 6363, 6498, 6637, 6679, 6835, 6871, 6998, 7049, 7104, 7205, 7214, 7259, 7318, 7381, 7481, 7554, 7588, 7694, 7911, 7962, 8057, 8124, 8176, 8228, 8283, 8388, 8435, 8501, 8606, 8619, 8650, 8750, 8863, 8913, 8949, 8992, 9074, 9127, 9181, 9292, 9340, 9426, 9512, 9562, 9664, 9714, 9825, 9878, 9927, 9987, 10034, 10093, 10194, 10244, 10303, 10414, 10424, 10465, 10574, 10618, 10726, 10846, 10944, 11029, 11106, 11155, 11322, 11334, 11417, 11471, 11573, 11636, 11708, 11749, 11813, 11856, 12004, 12111, 12170, 12275, 12324, 12377, 12420, 12481, 12587, 12622, 12850, 12962, 13068, 13122, 13262, 13389, 13501, 13596, 13655, 13769, 13810, 13916, 13979, 14024, 14145, 14199, 14294, 14400, 14506, 14567, 14827, 14931, 14989, 15156, 15168, 15247, 15310, 15358, 15419, 15465, 15531, 15592, 15732, 15796, 15841, 15956]",0.019,0.032
