dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[1, 7, 227, 233, 378, 384, 525, 531, 676, 682, 828, 834, 977, 983, 1127, 1133, 1275, 1281, 1430, 1436, 1575, 1581, 1728, 1734, 1876, 1882, 2029, 2035, 2175, 2181, 2327, 2333, 2479, 2485, 2628, 2634, 2781, 2787, 2927, 2933, 3083, 3089, 3234, 3240, 3384, 3390, 3533, 3539, 3682, 3688, 3836, 3842, 3988, 3994, 4135, 4141, 4285, 4291, 4433, 4439, 4581, 4587, 4741, 4747, 4892, 4898, 5035, 5041, 5184, 5190, 5332, 5338, 5482, 5488, 5640, 5646, 5784, 5790, 5938, 5944, 6084, 6090, 6235, 6241, 6437, 6443, 6449, 6591, 6597, 6737, 6743, 6882, 6888, 7030, 7036, 7183, 7189, 7334, 7340]","[0, 6, 226, 232, 377, 383, 524, 530, 675, 681, 827, 833, 976, 982, 1126, 1132, 1274, 1280, 1429, 1435, 1574, 1580, 1727, 1733, 1875, 1881, 2028, 2034, 2174, 2180, 2326, 2332, 2478, 2484, 2627, 2633, 2780, 2786, 2926, 2932, 3082, 3088, 3233, 3239, 3383, 3389, 3532, 3538, 3681, 3687, 3835, 3841, 3987, 3993, 4134, 4140, 4284, 4290, 4432, 4438, 4580, 4586, 4740, 4746, 4891, 4897, 5034, 5040, 5183, 5189, 5331, 5337, 5481, 5487, 5639, 5645, 5783, 5789, 5937, 5943, 6083, 6089, 6234, 6240, 6436, 6442, 6448, 6590, 6596, 6736, 6742, 6881, 6887, 7029, 7035, 7182, 7188, 7333, 7339]",0.039,0.056
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[1, 13, 62, 109, 156, 203, 250, 297, 343, 390, 437, 484, 531, 578, 625, 672, 718, 765, 812, 859, 906, 953, 1000, 1047, 1093, 1141, 1187, 1234, 1281, 1328, 1375, 1422, 1468, 1516, 1563, 1609, 1656, 1703, 1750, 1796, 1843, 1890, 1937, 1984, 2030, 2077, 2125, 2172, 2219, 2266, 2312, 2359, 2405, 2453, 2500, 2546, 2593, 2640, 2687, 2734, 2782, 2828, 2874, 2921, 2969, 3015, 3062, 3109, 3156, 3203, 3250, 3296, 3344, 3390, 3437, 3484, 3531, 3577, 3624, 3672, 3718, 3765, 3812, 3859, 3905, 3953, 4000, 4047, 4093, 4139, 4186, 4234, 4280, 4327, 4374, 4421, 4468, 4514, 4561, 4609, 4655, 4702, 4750, 4796, 4842, 4890, 4937, 4984, 5031, 5078, 5124, 5171, 5218, 5265, 5312, 5358, 5405, 5452, 5499, 5546, 5593, 5640, 5687, 5733, 5780, 5827, 5875, 5921, 5968, 6015, 6061, 6109, 6155, 6203, 6248, 6296, 6342, 6390, 6436, 6483, 6531, 6576, 6624, 6672, 6717, 6764, 6811, 6858, 6905, 6952, 6999, 7045, 7092, 7139, 7186, 7233, 7280, 7327, 7374, 7420, 7467, 7515, 7560, 7608, 7655, 7702, 7748, 7796, 7842, 7889, 7936, 7983, 8030, 8077, 8124, 8172, 8218, 8264, 8312, 8359, 8406, 8453, 8500, 8546, 8593, 8640, 8687, 8734, 8781, 8828, 8874, 8921, 8968, 9015, 9062, 9108, 9156, 9203, 9249, 9296, 9343, 9390, 9437, 9484, 9530, 9577, 9624, 9671, 9718, 9765, 9812, 9859, 9906, 9952, 9999, 10046, 10093, 10140, 10187, 10234, 10281, 10328, 10374, 10421, 10468, 10515, 10562, 10609, 10656, 10702, 10749, 10796, 10843, 10890, 10937, 10984, 11031, 11078, 11125, 11172, 11218, 11265, 11312, 11359, 11406, 11453, 11499, 11546, 11593, 11640, 11687, 11734, 11780, 11828, 11875, 11921, 11968, 12015, 12062, 12108, 12155, 12202, 12250, 12296, 12343, 12390]","[0, 12, 61, 108, 155, 202, 249, 296, 342, 389, 436, 483, 530, 577, 624, 671, 717, 764, 811, 858, 905, 952, 999, 1046, 1092, 1140, 1186, 1233, 1280, 1327, 1374, 1421, 1467, 1515, 1562, 1608, 1655, 1702, 1749, 1795, 1842, 1889, 1936, 1983, 2029, 2076, 2124, 2171, 2218, 2265, 2311, 2358, 2404, 2452, 2499, 2545, 2592, 2639, 2686, 2733, 2781, 2827, 2873, 2920, 2968, 3014, 3061, 3108, 3155, 3202, 3249, 3295, 3343, 3389, 3436, 3483, 3530, 3576, 3623, 3671, 3717, 3764, 3811, 3858, 3904, 3952, 3999, 4046, 4092, 4138, 4185, 4233, 4279, 4326, 4373, 4420, 4467, 4513, 4560, 4608, 4654, 4701, 4749, 4795, 4841, 4889, 4936, 4983, 5030, 5077, 5123, 5170, 5217, 5264, 5311, 5357, 5404, 5451, 5498, 5545, 5592, 5639, 5686, 5732, 5779, 5826, 5874, 5920, 5967, 6014, 6060, 6108, 6154, 6202, 6247, 6295, 6341, 6389, 6435, 6482, 6530, 6575, 6623, 6671, 6716, 6763, 6810, 6857, 6904, 6951, 6998, 7044, 7091, 7138, 7185, 7232, 7279, 7326, 7373, 7419, 7466, 7514, 7559, 7607, 7654, 7701, 7747, 7795, 7841, 7888, 7935, 7982, 8029, 8076, 8123, 8171, 8217, 8263, 8311, 8358, 8405, 8452, 8499, 8545, 8592, 8639, 8686, 8733, 8780, 8827, 8873, 8920, 8967, 9014, 9061, 9107, 9155, 9202, 9248, 9295, 9342, 9389, 9436, 9483, 9529, 9576, 9623, 9670, 9717, 9764, 9811, 9858, 9905, 9951, 9998, 10045, 10092, 10139, 10186, 10233, 10280, 10327, 10373, 10420, 10467, 10514, 10561, 10608, 10655, 10701, 10748, 10795, 10842, 10889, 10936, 10983, 11030, 11077, 11124, 11171, 11217, 11264, 11311, 11358, 11405, 11452, 11498, 11545, 11592, 11639, 11686, 11733, 11779, 11827, 11874, 11920, 11967, 12014, 12061, 12107, 12154, 12201, 12249, 12295, 12342, 12389]",0.044,0.023
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 17, 23, 84, 148, 213, 277, 344, 404, 410, 472, 532, 538, 660, 724, 789, 915, 921, 978, 1044, 1050, 1112, 1171, 1177, 1237, 1299, 1408, 1427, 1555, 1658, 1664, 1787, 1793, 1813, 1917, 2006, 2175, 2195, 2302, 2327, 2403, 2556, 2647, 2653, 2783, 2789, 2907, 2913, 3040, 3046, 3163, 3169, 3290, 3296, 3419, 3425, 3549, 3555, 3676, 3682, 3802, 3808, 3905, 3980, 4043, 4156, 4162, 4284, 4290, 4369, 4536, 4542, 4627, 4778, 4784, 4880, 4929, 5010, 5108, 5114, 5313, 5319, 5452, 5578, 5697, 5830, 5955, 5961, 6083, 6089, 6204, 6344]","[0, 16, 22, 83, 147, 212, 276, 343, 403, 409, 471, 531, 537, 659, 723, 788, 914, 920, 977, 1043, 1049, 1111, 1170, 1176, 1236, 1298, 1407, 1426, 1554, 1657, 1663, 1786, 1792, 1812, 1916, 2005, 2174, 2194, 2301, 2326, 2402, 2555, 2646, 2652, 2782, 2788, 2906, 2912, 3039, 3045, 3162, 3168, 3289, 3295, 3418, 3424, 3548, 3554, 3675, 3681, 3801, 3807, 3904, 3979, 4042, 4155, 4161, 4283, 4289, 4368, 4535, 4541, 4626, 4777, 4783, 4879, 4928, 5009, 5107, 5113, 5312, 5318, 5451, 5577, 5696, 5829, 5954, 5960, 6082, 6088, 6203, 6343]",0.102,0.123
TiltECG,[25000],"[1, 7, 13, 146, 347, 549, 752, 956, 1159, 1356, 1556, 1759, 1960, 2156, 2353, 2553, 2759, 2971, 3180, 3391, 3601, 3806, 4014, 4227, 4441, 4652, 4860, 5072, 5283, 5491, 5695, 5902, 6110, 6312, 6512, 6716, 6918, 7116, 7309, 7505, 7702, 7898, 8090, 8285, 8482, 8677, 8866, 9059, 9255, 9452, 9641, 9834, 10029, 10225, 10416, 10609, 10805, 11002, 11196, 11389, 11585, 11781, 11978, 12168, 12363, 12560, 12755, 12944, 13136, 13331, 13527, 13718, 13909, 14105, 14299, 14492, 14683, 14878, 15076, 15272, 15464, 15657, 15852, 16047, 16238, 16430, 16626, 16824, 17024, 17219, 17415, 17616, 17818, 18014, 18213, 18418, 18622, 18822, 19024, 19231, 19437, 19635, 19827, 20020, 20211, 20399, 20585, 20774, 20957, 21145, 21337, 21530, 21728, 21920, 22116, 22317, 22522, 22730, 22933, 23139, 23346, 23552, 23752, 23957, 24167, 24375, 24575, 24781, 24861, 24983, 25181, 25380, 25581, 25782, 25980, 26182, 26265, 26373, 26568, 26574, 26761, 26948, 27134, 27217, 27326, 27519, 27711, 27901, 28096, 28290, 28480, 28674, 28871, 29072, 29265, 29456, 29652, 29850, 30043, 30240, 30441, 30640, 30833, 31031, 31229, 31425, 31617, 31813, 32012, 32209, 32401, 32596, 32793, 32990, 33176, 33355, 33536, 33717, 33793, 33799, 33897, 34081, 34263, 34443, 34630, 34820, 35010, 35203, 35395, 35580, 35768, 35962, 36159, 36357, 36550, 36752, 36957, 37160, 37364, 37569, 37768, 37968, 38171, 38379, 38584, 38783, 38985, 39186, 39383, 39583, 39783, 39979]","[0, 6, 12, 145, 346, 548, 751, 955, 1158, 1355, 1555, 1758, 1959, 2155, 2352, 2552, 2758, 2970, 3179, 3390, 3600, 3805, 4013, 4226, 4440, 4651, 4859, 5071, 5282, 5490, 5694, 5901, 6109, 6311, 6511, 6715, 6917, 7115, 7308, 7504, 7701, 7897, 8089, 8284, 8481, 8676, 8865, 9058, 9254, 9451, 9640, 9833, 10028, 10224, 10415, 10608, 10804, 11001, 11195, 11388, 11584, 11780, 11977, 12167, 12362, 12559, 12754, 12943, 13135, 13330, 13526, 13717, 13908, 14104, 14298, 14491, 14682, 14877, 15075, 15271, 15463, 15656, 15851, 16046, 16237, 16429, 16625, 16823, 17023, 17218, 17414, 17615, 17817, 18013, 18212, 18417, 18621, 18821, 19023, 19230, 19436, 19634, 19826, 20019, 20210, 20398, 20584, 20773, 20956, 21144, 21336, 21529, 21727, 21919, 22115, 22316, 22521, 22729, 22932, 23138, 23345, 23551, 23751, 23956, 24166, 24374, 24574, 24780, 24860, 24982, 25180, 25379, 25580, 25781, 25979, 26181, 26264, 26372, 26567, 26573, 26760, 26947, 27133, 27216, 27325, 27518, 27710, 27900, 28095, 28289, 28479, 28673, 28870, 29071, 29264, 29455, 29651, 29849, 30042, 30239, 30440, 30639, 30832, 31030, 31228, 31424, 31616, 31812, 32011, 32208, 32400, 32595, 32792, 32989, 33175, 33354, 33535, 33716, 33792, 33798, 33896, 34080, 34262, 34442, 34629, 34819, 35009, 35202, 35394, 35579, 35767, 35961, 36158, 36356, 36549, 36751, 36956, 37159, 37363, 37568, 37767, 37967, 38170, 38378, 38583, 38782, 38984, 39185, 39382, 39582, 39782, 39978]",0.019,0.011
ToeSegmentation1,[1385],"[1, 28, 84, 137, 167, 192, 249, 275, 326, 366, 411, 471, 492, 529, 551, 558, 617, 638, 693, 733, 761, 816, 840, 868, 927, 972, 992, 1003, 1028, 1046, 1084, 1136, 1157, 1238, 1267, 1288, 1325, 1367, 1403, 1436, 1472, 1520, 1577, 1612, 1650, 1701, 1760, 1849, 1875, 1883, 1923, 1994, 2066, 2082, 2161, 2209, 2268, 2360, 2403, 2462, 2546, 2576, 2655, 2682, 2763]","[0, 27, 83, 136, 166, 191, 248, 274, 325, 365, 410, 470, 491, 528, 550, 557, 616, 637, 692, 732, 760, 815, 839, 867, 926, 971, 991, 1002, 1027, 1045, 1083, 1135, 1156, 1237, 1266, 1287, 1324, 1366, 1402, 1435, 1471, 1519, 1576, 1611, 1649, 1700, 1759, 1848, 1874, 1882, 1922, 1993, 2065, 2081, 2160, 2208, 2267, 2359, 2402, 2461, 2545, 2575, 2654, 2681, 2762]",0.059,0.062
ToeSegmentation2,[1543],"[1, 14, 50, 85, 117, 215, 248, 282, 349, 384, 452, 489, 562, 592, 631, 663, 722, 759, 790, 826, 899, 932, 968, 1001, 1063, 1095, 1165, 1198, 1228, 1262, 1296, 1330, 1380, 1419, 1484, 1525, 1602, 1608, 1744, 1833, 1853, 1942, 1948, 2017, 2112, 2178, 2205, 2267, 2325, 2331, 2398, 2469, 2475, 2528, 2628, 2634, 2817, 2882, 2960, 3037]","[0, 13, 49, 84, 116, 214, 247, 281, 348, 383, 451, 488, 561, 591, 630, 662, 721, 758, 789, 825, 898, 931, 967, 1000, 1062, 1094, 1164, 1197, 1227, 1261, 1295, 1329, 1379, 1418, 1483, 1524, 1601, 1607, 1743, 1832, 1852, 1941, 1947, 2016, 2111, 2177, 2204, 2266, 2324, 2330, 2397, 2468, 2474, 2527, 2627, 2633, 2816, 2881, 2959, 3036]",0.063,0.091
Trace,"[1443, 2955]","[1, 7, 30, 36, 99, 159, 237, 243, 307, 370, 440, 501, 573, 579, 643, 707, 779, 785, 849, 921, 988, 1060, 1066, 1124, 1193, 1269, 1275, 1337, 1401, 1518, 1589, 1655, 1661, 1724, 1795, 1864, 1931, 1999, 2069, 2140, 2206, 2277, 2345, 2411, 2417, 2480, 2620, 2688, 2758, 2827, 2892, 2898, 2960, 2966, 3102, 3170, 3236, 3242, 3305, 3373, 3441, 3447, 3511, 3580, 3651, 3719, 3786, 3792, 3856, 3926, 3992, 3998, 4131, 4198, 4204, 4336, 4342, 4404, 4410, 4474, 4542, 4548, 4610, 4616, 4681, 4751, 4818, 4887, 4955]","[0, 6, 29, 35, 98, 158, 236, 242, 306, 369, 439, 500, 572, 578, 642, 706, 778, 784, 848, 920, 987, 1059, 1065, 1123, 1192, 1268, 1274, 1336, 1400, 1517, 1588, 1654, 1660, 1723, 1794, 1863, 1930, 1998, 2068, 2139, 2205, 2276, 2344, 2410, 2416, 2479, 2619, 2687, 2757, 2826, 2891, 2897, 2959, 2965, 3101, 3169, 3235, 3241, 3304, 3372, 3440, 3446, 3510, 3579, 3650, 3718, 3785, 3791, 3855, 3925, 3991, 3997, 4130, 4197, 4203, 4335, 4341, 4403, 4409, 4473, 4541, 4547, 4609, 4615, 4680, 4750, 4817, 4886, 4954]",0.065,0.07
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1, 39, 57, 64, 72, 108, 148, 156, 230, 255, 270, 304, 322, 331, 342, 368, 397, 407, 443, 456, 465, 490, 509, 527, 555, 574, 601, 655, 662, 680, 691, 714, 726, 744, 768, 790, 803, 810, 827, 834, 857, 869, 893, 913, 947, 960, 980, 987, 1000, 1016, 1031, 1039, 1054, 1070, 1090, 1103, 1120, 1137, 1163, 1173, 1188, 1208, 1227, 1236, 1278, 1310, 1320, 1326, 1339, 1364, 1404, 1419, 1449, 1464, 1478, 1532, 1546, 1581, 1590, 1625, 1640, 1655, 1682, 1741, 1778, 1786, 1811, 1821, 1830, 1851, 1865, 1896, 1910, 1958, 1973, 1980, 2008, 2071, 2092, 2117, 2137, 2146, 2164, 2180, 2195, 2257, 2346, 2370, 2382, 2430, 2543, 2555, 2626, 2754, 2764, 2818]","[0, 38, 56, 63, 71, 107, 147, 155, 229, 254, 269, 303, 321, 330, 341, 367, 396, 406, 442, 455, 464, 489, 508, 526, 554, 573, 600, 654, 661, 679, 690, 713, 725, 743, 767, 789, 802, 809, 826, 833, 856, 868, 892, 912, 946, 959, 979, 986, 999, 1015, 1030, 1038, 1053, 1069, 1089, 1102, 1119, 1136, 1162, 1172, 1187, 1207, 1226, 1235, 1277, 1309, 1319, 1325, 1338, 1363, 1403, 1418, 1448, 1463, 1477, 1531, 1545, 1580, 1589, 1624, 1639, 1654, 1681, 1740, 1777, 1785, 1810, 1820, 1829, 1850, 1864, 1895, 1909, 1957, 1972, 1979, 2007, 2070, 2091, 2116, 2136, 2145, 2163, 2179, 2194, 2256, 2345, 2369, 2381, 2429, 2542, 2554, 2625, 2753, 2763, 2817]",0.082,0.132
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[1, 16, 22, 31, 47, 56, 70, 85, 110, 116, 125, 144, 179, 203, 218, 225, 289, 297, 307, 361, 390, 396, 405, 416, 440, 450, 506, 538, 558, 601, 642, 650, 670, 709, 719, 726, 758, 768, 780, 788, 827, 834, 886, 893, 921, 945, 960, 980, 1000, 1024, 1039, 1076, 1088, 1098, 1110, 1130, 1137, 1147, 1160, 1176, 1182, 1237, 1253, 1270, 1285, 1330, 1340, 1378, 1389, 1405, 1418, 1427, 1443, 1469, 1486, 1511, 1517, 1560, 1571, 1601, 1620, 1630, 1655, 1669, 1688, 1722, 1732, 1747, 1777, 1783, 1796, 1802, 1840, 1846, 1876, 1896, 1910, 1925, 1944, 1963, 2042, 2063, 2077, 2112, 2118, 2155, 2176, 2195, 2233, 2281, 2321, 2344, 2417, 2496, 2508, 2550, 2572, 2663, 2688, 2702, 2742, 2756, 2784]","[0, 15, 21, 30, 46, 55, 69, 84, 109, 115, 124, 143, 178, 202, 217, 224, 288, 296, 306, 360, 389, 395, 404, 415, 439, 449, 505, 537, 557, 600, 641, 649, 669, 708, 718, 725, 757, 767, 779, 787, 826, 833, 885, 892, 920, 944, 959, 979, 999, 1023, 1038, 1075, 1087, 1097, 1109, 1129, 1136, 1146, 1159, 1175, 1181, 1236, 1252, 1269, 1284, 1329, 1339, 1377, 1388, 1404, 1417, 1426, 1442, 1468, 1485, 1510, 1516, 1559, 1570, 1600, 1619, 1629, 1654, 1668, 1687, 1721, 1731, 1746, 1776, 1782, 1795, 1801, 1839, 1845, 1875, 1895, 1909, 1924, 1943, 1962, 2041, 2062, 2076, 2111, 2117, 2154, 2175, 2194, 2232, 2280, 2320, 2343, 2416, 2495, 2507, 2549, 2571, 2662, 2687, 2701, 2741, 2755, 2783]",0.078,0.121
WordSynonyms,"[202, 2227]","[1, 11, 20, 57, 67, 99, 165, 193, 223, 256, 297, 326, 395, 432, 455, 494, 527, 560, 594, 628, 665, 729, 767, 831, 868, 932, 966, 1000, 1036, 1074, 1105, 1135, 1166, 1204, 1237, 1274, 1304, 1342, 1372, 1404, 1440, 1477, 1504, 1541, 1574, 1605, 1643, 1674, 1708, 1743, 1776, 1813, 1844, 1877, 1914, 1943, 1981, 2012, 2053, 2087, 2147, 2215, 2290, 2304, 2356, 2369, 2388]","[0, 10, 19, 56, 66, 98, 164, 192, 222, 255, 296, 325, 394, 431, 454, 493, 526, 559, 593, 627, 664, 728, 766, 830, 867, 931, 965, 999, 1035, 1073, 1104, 1134, 1165, 1203, 1236, 1273, 1303, 1341, 1371, 1403, 1439, 1476, 1503, 1540, 1573, 1604, 1642, 1673, 1707, 1742, 1775, 1812, 1843, 1876, 1913, 1942, 1980, 2011, 2052, 2086, 2146, 2214, 2289, 2303, 2355, 2368, 2387]",0.085,0.081
Yoga,[7295],"[1, 7, 18, 30, 77, 126, 195, 206, 249, 290, 355, 366, 410, 449, 614, 620, 663, 704, 748, 792, 817, 879, 983, 1074, 1155, 1189, 1202, 1246, 1303, 1358, 1408, 1470, 1621, 1688, 1728, 1782, 1853, 1866, 1938, 1960, 2000, 2006, 2112, 2123, 2160, 2260, 2320, 2368, 2419, 2539, 2580, 2793, 2853, 2905, 3012, 3136, 3170, 3219, 3276, 3378, 3485, 3538, 3625, 3645, 3894, 3970, 3976, 4024, 4103, 4157, 4169, 4224, 4237, 4289, 4334, 4509, 4550, 4596, 4709, 4762, 4868, 4911, 4988, 5028, 5061, 5147, 5159, 5238, 5249, 5345, 5522, 5574, 5615, 5715, 5767, 5781, 5881, 5936, 6062, 6092, 6125, 6145, 6184, 6252, 6306, 6363, 6499, 6588, 6638, 6680, 6799, 6836, 6871, 6917, 6999, 7050, 7072, 7105, 7182, 7206, 7215, 7259, 7272, 7319, 7378, 7482, 7488, 7554, 7589, 7694, 7752, 7819, 7859, 7912, 7963, 8057, 8123, 8177, 8229, 8284, 8377, 8389, 8436, 8502, 8514, 8545, 8607, 8619, 8650, 8702, 8750, 8863, 8914, 8950, 8993, 9075, 9128, 9182, 9292, 9341, 9427, 9513, 9525, 9563, 9665, 9715, 9826, 9879, 9928, 9988, 10035, 10094, 10195, 10245, 10304, 10414, 10424, 10466, 10574, 10618, 10726, 10767, 10846, 10886, 10944, 10950, 11030, 11107, 11156, 11162, 11239, 11323, 11335, 11417, 11472, 11547, 11573, 11587, 11637, 11709, 11750, 11813, 11857, 11957, 11969, 12005, 12112, 12171, 12225, 12275, 12324, 12377, 12421, 12482, 12588, 12622, 12696, 12851, 12963, 12977, 13069, 13123, 13263, 13357, 13390, 13502, 13596, 13609, 13655, 13708, 13769, 13811, 13917, 13979, 13985, 14024, 14146, 14200, 14294, 14401, 14447, 14507, 14567, 14621, 14827, 14861, 14932, 14990, 14996, 15157, 15169, 15248, 15311, 15359, 15419, 15466, 15531, 15592, 15733, 15786, 15797, 15841, 15957]","[0, 6, 17, 29, 76, 125, 194, 205, 248, 289, 354, 365, 409, 448, 613, 619, 662, 703, 747, 791, 816, 878, 982, 1073, 1154, 1188, 1201, 1245, 1302, 1357, 1407, 1469, 1620, 1687, 1727, 1781, 1852, 1865, 1937, 1959, 1999, 2005, 2111, 2122, 2159, 2259, 2319, 2367, 2418, 2538, 2579, 2792, 2852, 2904, 3011, 3135, 3169, 3218, 3275, 3377, 3484, 3537, 3624, 3644, 3893, 3969, 3975, 4023, 4102, 4156, 4168, 4223, 4236, 4288, 4333, 4508, 4549, 4595, 4708, 4761, 4867, 4910, 4987, 5027, 5060, 5146, 5158, 5237, 5248, 5344, 5521, 5573, 5614, 5714, 5766, 5780, 5880, 5935, 6061, 6091, 6124, 6144, 6183, 6251, 6305, 6362, 6498, 6587, 6637, 6679, 6798, 6835, 6870, 6916, 6998, 7049, 7071, 7104, 7181, 7205, 7214, 7258, 7271, 7318, 7377, 7481, 7487, 7553, 7588, 7693, 7751, 7818, 7858, 7911, 7962, 8056, 8122, 8176, 8228, 8283, 8376, 8388, 8435, 8501, 8513, 8544, 8606, 8618, 8649, 8701, 8749, 8862, 8913, 8949, 8992, 9074, 9127, 9181, 9291, 9340, 9426, 9512, 9524, 9562, 9664, 9714, 9825, 9878, 9927, 9987, 10034, 10093, 10194, 10244, 10303, 10413, 10423, 10465, 10573, 10617, 10725, 10766, 10845, 10885, 10943, 10949, 11029, 11106, 11155, 11161, 11238, 11322, 11334, 11416, 11471, 11546, 11572, 11586, 11636, 11708, 11749, 11812, 11856, 11956, 11968, 12004, 12111, 12170, 12224, 12274, 12323, 12376, 12420, 12481, 12587, 12621, 12695, 12850, 12962, 12976, 13068, 13122, 13262, 13356, 13389, 13501, 13595, 13608, 13654, 13707, 13768, 13810, 13916, 13978, 13984, 14023, 14145, 14199, 14293, 14400, 14446, 14506, 14566, 14620, 14826, 14860, 14931, 14989, 14995, 15156, 15168, 15247, 15310, 15358, 15418, 15465, 15530, 15591, 15732, 15785, 15796, 15840, 15956]",0.015,0.028
