dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[107, 207, 394, 676]","[106, 206, 393, 675]",0.182,0.182
ShapesAll,"[1280, 2560, 3840, 5120]","[129, 259, 388, 517, 647, 777, 905, 1336, 1977, 2335, 2616, 2725, 2883, 3027, 3142, 3267, 3397, 3535, 3662, 3783, 5139, 5274, 5400, 5529, 5661, 5788, 5922, 6053, 6187, 6310]","[128, 258, 387, 516, 646, 776, 904, 1335, 1976, 2334, 2615, 2724, 2882, 3026, 3141, 3266, 3396, 3534, 3661, 3782, 5138, 5273, 5399, 5528, 5660, 5787, 5921, 6052, 6186, 6309]",0.278,0.391
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],"[111, 353, 558, 662, 1368, 1616, 1722, 1985]","[110, 352, 557, 661, 1367, 1615, 1721, 1984]",0.364,0.538
ToeSegmentation2,[1543],"[120, 251, 351, 490, 1746]","[119, 250, 350, 489, 1745]",0.25,0.736
Trace,"[1443, 2955]","[139, 278, 417, 556, 695, 834, 973, 1112, 1251, 1389]","[138, 277, 416, 555, 694, 833, 972, 1111, 1250, 1388]",0.143,0.39
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[149, 270, 655, 862, 1103, 1478, 1665, 1798, 1930, 2196, 2304, 2422, 2555, 2663]","[148, 269, 654, 861, 1102, 1477, 1664, 1797, 1929, 2195, 2303, 2421, 2554, 2662]",0.4,0.457
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[141, 324, 450, 1148, 1326, 1911, 2368]","[140, 323, 449, 1147, 1325, 1910, 2367]",0.308,0.521
WordSynonyms,"[202, 2227]","[112, 235, 357, 495, 770, 1002, 1168, 1678]","[111, 234, 356, 494, 769, 1001, 1167, 1677]",0.167,0.276
Yoga,[7295],"[107, 215, 322, 429, 538, 654, 785, 965, 1076, 1449, 1769, 2115, 6191, 11035, 11356]","[106, 214, 321, 428, 537, 653, 784, 964, 1075, 1448, 1768, 2114, 6190, 11034, 11355]",0.111,0.544
