dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[1, 7, 827, 974, 1126, 1273, 1429, 1573, 1579, 1875, 1881, 2174, 2180, 2324, 2330, 2627, 2633, 3531, 3833, 3984, 4131, 4282, 4432, 4582, 4739, 4893, 5036, 5185, 5333, 5481, 5639, 5940, 6232, 6238, 6384, 6390, 6735, 6880, 6886, 7331]","[0, 6, 826, 973, 1125, 1272, 1428, 1572, 1578, 1874, 1880, 2173, 2179, 2323, 2329, 2626, 2632, 3530, 3832, 3983, 4130, 4281, 4431, 4581, 4738, 4892, 5035, 5184, 5332, 5480, 5638, 5939, 6231, 6237, 6383, 6389, 6734, 6879, 6885, 7330]",0.047,0.177
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[1, 7, 986, 1033, 1080, 1127, 1361, 1408, 1414, 1455, 1461, 1502, 1689, 1736, 2017, 2064, 2392, 2439, 2767, 2814, 2861, 3143, 3189, 3236, 3517, 3564, 3892, 3939, 4126, 4132, 4360, 4407, 4413, 4454, 4460, 4501, 4507, 4548, 4735, 4782, 4788, 4829, 4835, 4876, 4923, 5110, 5157, 5163, 5204, 5251, 5298, 5485, 5532, 5579, 5585, 5626, 5860, 5907, 5954, 5960, 6001, 6007, 6235, 6422, 6469, 6475, 6516, 6563, 6657, 6663, 6844, 6891, 6938, 6985, 7266, 7272, 7313, 7319, 7547, 7594, 7641, 7688, 7694, 7735, 7782, 7969, 8063, 8157, 8391, 8438, 8485, 8766, 8772, 8813, 8819, 8860, 9141, 9188, 9235, 9282, 9516, 9563, 9610, 9891, 9938, 9985, 10266, 10313, 10360, 10641, 10688, 10735, 11016, 11063, 11110, 11438, 11485, 11766, 11813, 12094, 12141, 12188]","[0, 6, 985, 1032, 1079, 1126, 1360, 1407, 1413, 1454, 1460, 1501, 1688, 1735, 2016, 2063, 2391, 2438, 2766, 2813, 2860, 3142, 3188, 3235, 3516, 3563, 3891, 3938, 4125, 4131, 4359, 4406, 4412, 4453, 4459, 4500, 4506, 4547, 4734, 4781, 4787, 4828, 4834, 4875, 4922, 5109, 5156, 5162, 5203, 5250, 5297, 5484, 5531, 5578, 5584, 5625, 5859, 5906, 5953, 5959, 6000, 6006, 6234, 6421, 6468, 6474, 6515, 6562, 6656, 6662, 6843, 6890, 6937, 6984, 7265, 7271, 7312, 7318, 7546, 7593, 7640, 7687, 7693, 7734, 7781, 7968, 8062, 8156, 8390, 8437, 8484, 8765, 8771, 8812, 8818, 8859, 9140, 9187, 9234, 9281, 9515, 9562, 9609, 9890, 9937, 9984, 10265, 10312, 10359, 10640, 10687, 10734, 11015, 11062, 11109, 11437, 11484, 11765, 11812, 12093, 12140, 12187]",0.093,0.196
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 7, 1282, 1288, 1409, 1415, 1537, 1543, 1921, 1927, 2050, 2056, 2178, 2184, 2305, 2311, 2433, 2439, 3329, 3335, 3457, 3463, 3804, 3841, 3847, 3938, 3969, 3975, 4610, 4737, 4743, 4865, 5122, 5249, 5255, 5761, 5767, 5890, 6231, 6238, 6273, 6279]","[0, 6, 1281, 1287, 1408, 1414, 1536, 1542, 1920, 1926, 2049, 2055, 2177, 2183, 2304, 2310, 2432, 2438, 3328, 3334, 3456, 3462, 3803, 3840, 3846, 3937, 3968, 3974, 4609, 4736, 4742, 4864, 5121, 5248, 5254, 5760, 5766, 5889, 6230, 6237, 6272, 6278]",0.167,0.546
TiltECG,[25000],"[1, 7, 553, 559, 756, 762, 960, 966, 1160, 1168, 1357, 1365, 1557, 1566, 1760, 1768, 1964, 1970, 2157, 2165, 2354, 2362, 2557, 2760, 2769, 2972, 2980, 3181, 3391, 3400, 3602, 3807, 4015, 4024, 4228, 4237, 4442, 4451, 4652, 4661, 4861, 5072, 5081, 5284, 5492, 5500, 5696, 5705, 5903, 5911, 6114, 6120, 6313, 6321, 6513, 6522, 6717, 6725, 6919, 6927, 7116, 7310, 7318, 7505, 7514, 7705, 7898, 8090, 8099, 8286, 8294, 8486, 8492, 8678, 8867, 8875, 9060, 9068, 9259, 9265, 9453, 9461, 9642, 9650, 9834, 9843, 10033, 10039, 10228, 10416, 10425, 10610, 10618, 10809, 10815, 11006, 11012, 11197, 11205, 11390, 11398, 11586, 11594, 11785, 11978, 11986, 12169, 12177, 12363, 12372, 12560, 12755, 12945, 13137, 13145, 13332, 13340, 13531, 13537, 13718, 13910, 13918, 14109, 14115, 14303, 14309, 14493, 14501, 14683, 14692, 14879, 14888, 15076, 15272, 15281, 15465, 15473, 15658, 15856, 15862, 16047, 16238, 16431, 16439, 16626, 16635, 16828, 16834, 17027, 17219, 17228, 17416, 17617, 17625, 17822, 18015, 18023, 18214, 18223, 18419, 18427, 18623, 18631, 18823, 18831, 19025, 19232, 19240, 19438, 19638, 19831, 19837, 20024, 20030, 20212, 20220, 20403, 20409, 20586, 20594, 20775, 20783, 20957, 21146, 21154, 21337, 21346, 21531, 21539, 21728, 21736, 21920, 22117, 22126, 22318, 22522, 22531, 22730, 22933, 22942, 23140, 23148, 23350, 23356, 23553, 23561, 23753, 23958, 23967, 24168, 24177, 24375, 24576, 24585, 24784, 24790, 25181, 25381, 25387, 25581, 25783, 25981, 26182, 26374, 26570, 26576, 26762, 26768, 26949, 26957, 27134, 27330, 27520, 27528, 27711, 27902, 28096, 28290, 28481, 28674, 28871, 29072, 29081, 29266, 29457, 29653, 29661, 29850, 30043, 30241, 30247, 30441, 30450, 30640, 30834, 31031, 31040, 31229, 31238, 31425, 31618, 31814, 32012, 32021, 32210, 32402, 32597, 32606, 32793, 32802, 32990, 33356, 33537, 33543, 33716, 33900, 34083, 34091, 34263, 34272, 34443, 34452, 34630, 34639, 34821, 35011, 35019, 35205, 35213, 35396, 35580, 35769, 35775, 35963, 35972, 36160, 36169, 36357, 36366, 36551, 36753, 36761, 36958, 37161, 37169, 37365, 37570, 37576, 37769, 37969, 37977, 38172, 38180, 38380, 38388, 38585, 38783, 38985, 38994, 39187, 39384, 39584, 39784, 39980, 39988]","[0, 6, 552, 558, 755, 761, 959, 965, 1159, 1167, 1356, 1364, 1556, 1565, 1759, 1767, 1963, 1969, 2156, 2164, 2353, 2361, 2556, 2759, 2768, 2971, 2979, 3180, 3390, 3399, 3601, 3806, 4014, 4023, 4227, 4236, 4441, 4450, 4651, 4660, 4860, 5071, 5080, 5283, 5491, 5499, 5695, 5704, 5902, 5910, 6113, 6119, 6312, 6320, 6512, 6521, 6716, 6724, 6918, 6926, 7115, 7309, 7317, 7504, 7513, 7704, 7897, 8089, 8098, 8285, 8293, 8485, 8491, 8677, 8866, 8874, 9059, 9067, 9258, 9264, 9452, 9460, 9641, 9649, 9833, 9842, 10032, 10038, 10227, 10415, 10424, 10609, 10617, 10808, 10814, 11005, 11011, 11196, 11204, 11389, 11397, 11585, 11593, 11784, 11977, 11985, 12168, 12176, 12362, 12371, 12559, 12754, 12944, 13136, 13144, 13331, 13339, 13530, 13536, 13717, 13909, 13917, 14108, 14114, 14302, 14308, 14492, 14500, 14682, 14691, 14878, 14887, 15075, 15271, 15280, 15464, 15472, 15657, 15855, 15861, 16046, 16237, 16430, 16438, 16625, 16634, 16827, 16833, 17026, 17218, 17227, 17415, 17616, 17624, 17821, 18014, 18022, 18213, 18222, 18418, 18426, 18622, 18630, 18822, 18830, 19024, 19231, 19239, 19437, 19637, 19830, 19836, 20023, 20029, 20211, 20219, 20402, 20408, 20585, 20593, 20774, 20782, 20956, 21145, 21153, 21336, 21345, 21530, 21538, 21727, 21735, 21919, 22116, 22125, 22317, 22521, 22530, 22729, 22932, 22941, 23139, 23147, 23349, 23355, 23552, 23560, 23752, 23957, 23966, 24167, 24176, 24374, 24575, 24584, 24783, 24789, 25180, 25380, 25386, 25580, 25782, 25980, 26181, 26373, 26569, 26575, 26761, 26767, 26948, 26956, 27133, 27329, 27519, 27527, 27710, 27901, 28095, 28289, 28480, 28673, 28870, 29071, 29080, 29265, 29456, 29652, 29660, 29849, 30042, 30240, 30246, 30440, 30449, 30639, 30833, 31030, 31039, 31228, 31237, 31424, 31617, 31813, 32011, 32020, 32209, 32401, 32596, 32605, 32792, 32801, 32989, 33355, 33536, 33542, 33715, 33899, 34082, 34090, 34262, 34271, 34442, 34451, 34629, 34638, 34820, 35010, 35018, 35204, 35212, 35395, 35579, 35768, 35774, 35962, 35971, 36159, 36168, 36356, 36365, 36550, 36752, 36760, 36957, 37160, 37168, 37364, 37569, 37575, 37768, 37968, 37976, 38171, 38179, 38379, 38387, 38584, 38782, 38984, 38993, 39186, 39383, 39583, 39783, 39979, 39987]",0.012,0.023
ToeSegmentation1,[1385],"[1, 7, 1109, 1351, 1545, 1551, 1579, 1827, 2209, 2217, 2223, 2287, 2648, 2654, 2765]","[0, 6, 1108, 1350, 1544, 1550, 1578, 1826, 2208, 2216, 2222, 2286, 2647, 2653, 2764]",0.111,0.536
ToeSegmentation2,[1543],"[1, 7, 713, 1459, 1465, 1621, 1748, 1791, 1887, 1973, 2230, 2244, 2269, 2573, 2744, 2750, 2916, 2995, 3001, 3060]","[0, 6, 712, 1458, 1464, 1620, 1747, 1790, 1886, 1972, 2229, 2243, 2268, 2572, 2743, 2749, 2915, 2994, 3000, 3059]",0.087,0.34
Trace,"[1443, 2955]","[1, 7, 28, 34, 94, 436, 703, 775, 845, 917, 923, 983, 1057, 1119, 1125, 1189, 1195, 1332, 1338, 1444, 1450, 1650, 1656, 1719, 1725, 1925, 1931, 1994, 2000, 2200, 2206, 2269, 2275, 2338, 2407, 2475, 2481, 2544, 2550, 2613, 2750, 2819, 2825, 2888, 2894, 2956, 2962, 3162, 3231, 3237, 3437, 3443, 3506, 3512, 3712, 3718, 3781, 3787, 3987, 3993, 4056, 4125, 4262, 4331, 4337, 4400, 4537, 4543, 4606, 4612, 4812, 4818, 4881, 4887, 4950]","[0, 6, 27, 33, 93, 435, 702, 774, 844, 916, 922, 982, 1056, 1118, 1124, 1188, 1194, 1331, 1337, 1443, 1449, 1649, 1655, 1718, 1724, 1924, 1930, 1993, 1999, 2199, 2205, 2268, 2274, 2337, 2406, 2474, 2480, 2543, 2549, 2612, 2749, 2818, 2824, 2887, 2893, 2955, 2961, 3161, 3230, 3236, 3436, 3442, 3505, 3511, 3711, 3717, 3780, 3786, 3986, 3992, 4055, 4124, 4261, 4330, 4336, 4399, 4536, 4542, 4605, 4611, 4811, 4817, 4880, 4886, 4949]",0.076,0.146
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1, 7, 1103, 1786, 2568]","[0, 6, 1102, 1785, 2567]",0.364,0.514
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[1, 11, 2610, 2632, 2679]","[0, 10, 2609, 2631, 2678]",0.182,0.213
WordSynonyms,"[202, 2227]","[1, 7, 1373, 1379, 1407, 1441, 1451, 1845, 1851, 2190, 2196, 2232, 2239]","[0, 6, 1372, 1378, 1406, 1440, 1450, 1844, 1850, 2189, 2195, 2231, 2238]",0.235,0.523
Yoga,[7295],"[1, 853, 859, 906, 912, 1066, 1072, 1279, 2291, 2344, 2350, 2610, 2663, 2717, 3144, 3196, 3202, 3570, 3888, 3894, 4048, 4054, 4687, 4693, 4900, 4906, 4953, 5752, 5758, 5912, 5965, 5971, 6178, 6231, 6391, 6397, 7138, 7190, 7196, 7456, 7509, 7670, 7775, 7781, 7882, 7988, 7994, 8148, 8154, 8308, 8734, 8787, 8793, 9213, 9219, 9586, 9592, 9799, 9905, 9911, 10066, 10118, 10124, 10278, 10284, 10491, 10544, 10757, 10763, 11077, 11343, 11396, 11402, 11556, 12288, 12577, 12598, 12604, 12709, 12995, 13081, 13285, 13366, 13372, 13421, 13473, 13479, 13686, 13739, 13745, 13952, 13958, 14325, 14644, 14650, 14964, 14970, 15177, 15183, 15230, 15236, 15443]","[0, 852, 858, 905, 911, 1065, 1071, 1278, 2290, 2343, 2349, 2609, 2662, 2716, 3143, 3195, 3201, 3569, 3887, 3893, 4047, 4053, 4686, 4692, 4899, 4905, 4952, 5751, 5757, 5911, 5964, 5970, 6177, 6230, 6390, 6396, 7137, 7189, 7195, 7455, 7508, 7669, 7774, 7780, 7881, 7987, 7993, 8147, 8153, 8307, 8733, 8786, 8792, 9212, 9218, 9585, 9591, 9798, 9904, 9910, 10065, 10117, 10123, 10277, 10283, 10490, 10543, 10756, 10762, 11076, 11342, 11395, 11401, 11555, 12287, 12576, 12597, 12603, 12708, 12994, 13080, 13284, 13365, 13371, 13420, 13472, 13478, 13685, 13738, 13744, 13951, 13957, 14324, 14643, 14649, 14963, 14969, 15176, 15182, 15229, 15235, 15442]",0.038,0.109
