dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[1, 7, 826, 973, 1125, 1273, 1429, 1573, 1579, 1875, 1881, 2174, 2180, 2324, 2330, 2627, 2633, 3530, 3679, 3833, 3984, 4131, 4282, 4431, 4582, 4739, 4893, 5036, 5185, 5333, 5481, 5487, 5639, 5785, 5939, 6084, 6231, 6237, 6384, 6390, 6735, 6880, 6886, 7028, 7183, 7330]","[0, 6, 825, 972, 1124, 1272, 1428, 1572, 1578, 1874, 1880, 2173, 2179, 2323, 2329, 2626, 2632, 3529, 3678, 3832, 3983, 4130, 4281, 4430, 4581, 4738, 4892, 5035, 5184, 5332, 5480, 5486, 5638, 5784, 5938, 6083, 6230, 6236, 6383, 6389, 6734, 6879, 6885, 7027, 7182, 7329]",0.041,0.177
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[1, 7, 49, 705, 711, 752, 986, 1033, 1039, 1080, 1086, 1127, 1133, 1174, 1314, 1361, 1367, 1408, 1414, 1455, 1461, 1502, 1508, 1549, 1689, 1736, 1742, 1783, 1970, 2017, 2023, 2064, 2070, 2111, 2203, 2298, 2345, 2392, 2398, 2439, 2486, 2531, 2673, 2720, 2767, 2814, 2820, 2861, 2953, 3095, 3142, 3148, 3189, 3195, 3236, 3284, 3328, 3423, 3470, 3517, 3523, 3564, 3570, 3611, 3656, 3845, 3892, 3898, 3939, 3945, 3986, 4033, 4078, 4126, 4132, 4173, 4221, 4313, 4360, 4407, 4413, 4454, 4460, 4501, 4507, 4548, 4688, 4735, 4782, 4788, 4829, 4835, 4876, 4882, 4923, 4929, 5110, 5157, 5163, 5204, 5210, 5251, 5257, 5298, 5438, 5485, 5532, 5538, 5579, 5585, 5626, 5632, 5673, 5813, 5860, 5907, 5913, 5954, 5960, 6001, 6007, 6048, 6235, 6241, 6282, 6422, 6469, 6475, 6516, 6522, 6563, 6569, 6610, 6657, 6663, 6797, 6844, 6850, 6891, 6897, 6938, 6944, 6985, 6991, 7032, 7219, 7266, 7272, 7313, 7319, 7360, 7407, 7547, 7594, 7641, 7647, 7688, 7694, 7735, 7741, 7782, 7788, 7829, 7922, 7969, 8016, 8063, 8069, 8110, 8116, 8157, 8344, 8391, 8397, 8438, 8444, 8485, 8491, 8532, 8719, 8766, 8772, 8813, 8819, 8860, 8866, 9047, 9094, 9141, 9147, 9188, 9194, 9235, 9241, 9282, 9422, 9469, 9516, 9522, 9563, 9569, 9610, 9616, 9657, 9844, 9891, 9897, 9938, 9944, 9985, 9991, 10032, 10172, 10219, 10266, 10272, 10313, 10319, 10360, 10366, 10452, 10547, 10594, 10641, 10647, 10688, 10694, 10735, 10782, 10874, 10922, 10969, 11016, 11022, 11063, 11069, 11110, 11203, 11249, 11344, 11391, 11438, 11444, 11485, 11491, 11577, 11672, 11719, 11766, 11772, 11813, 11819, 11860, 11907, 11952, 12000, 12047, 12094, 12141, 12147, 12188, 12194, 12235, 12282, 12374]","[0, 6, 48, 704, 710, 751, 985, 1032, 1038, 1079, 1085, 1126, 1132, 1173, 1313, 1360, 1366, 1407, 1413, 1454, 1460, 1501, 1507, 1548, 1688, 1735, 1741, 1782, 1969, 2016, 2022, 2063, 2069, 2110, 2202, 2297, 2344, 2391, 2397, 2438, 2485, 2530, 2672, 2719, 2766, 2813, 2819, 2860, 2952, 3094, 3141, 3147, 3188, 3194, 3235, 3283, 3327, 3422, 3469, 3516, 3522, 3563, 3569, 3610, 3655, 3844, 3891, 3897, 3938, 3944, 3985, 4032, 4077, 4125, 4131, 4172, 4220, 4312, 4359, 4406, 4412, 4453, 4459, 4500, 4506, 4547, 4687, 4734, 4781, 4787, 4828, 4834, 4875, 4881, 4922, 4928, 5109, 5156, 5162, 5203, 5209, 5250, 5256, 5297, 5437, 5484, 5531, 5537, 5578, 5584, 5625, 5631, 5672, 5812, 5859, 5906, 5912, 5953, 5959, 6000, 6006, 6047, 6234, 6240, 6281, 6421, 6468, 6474, 6515, 6521, 6562, 6568, 6609, 6656, 6662, 6796, 6843, 6849, 6890, 6896, 6937, 6943, 6984, 6990, 7031, 7218, 7265, 7271, 7312, 7318, 7359, 7406, 7546, 7593, 7640, 7646, 7687, 7693, 7734, 7740, 7781, 7787, 7828, 7921, 7968, 8015, 8062, 8068, 8109, 8115, 8156, 8343, 8390, 8396, 8437, 8443, 8484, 8490, 8531, 8718, 8765, 8771, 8812, 8818, 8859, 8865, 9046, 9093, 9140, 9146, 9187, 9193, 9234, 9240, 9281, 9421, 9468, 9515, 9521, 9562, 9568, 9609, 9615, 9656, 9843, 9890, 9896, 9937, 9943, 9984, 9990, 10031, 10171, 10218, 10265, 10271, 10312, 10318, 10359, 10365, 10451, 10546, 10593, 10640, 10646, 10687, 10693, 10734, 10781, 10873, 10921, 10968, 11015, 11021, 11062, 11068, 11109, 11202, 11248, 11343, 11390, 11437, 11443, 11484, 11490, 11576, 11671, 11718, 11765, 11771, 11812, 11818, 11859, 11906, 11951, 11999, 12046, 12093, 12140, 12146, 12187, 12193, 12234, 12281, 12373]",0.044,0.121
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 7, 1282, 1288, 1409, 1415, 1537, 1543, 1921, 1927, 2050, 2056, 2178, 2184, 2305, 2311, 2433, 2439, 3329, 3335, 3423, 3457, 3463, 3803, 3841, 3847, 3938, 3969, 3975, 4543, 4610, 4616, 4737, 4743, 4865, 5121, 5249, 5255, 5479, 5634, 5761, 5767, 5889, 6017, 6194, 6214, 6220, 6231, 6238, 6273, 6279]","[0, 6, 1281, 1287, 1408, 1414, 1536, 1542, 1920, 1926, 2049, 2055, 2177, 2183, 2304, 2310, 2432, 2438, 3328, 3334, 3422, 3456, 3462, 3802, 3840, 3846, 3937, 3968, 3974, 4542, 4609, 4615, 4736, 4742, 4864, 5120, 5248, 5254, 5478, 5633, 5760, 5766, 5888, 6016, 6193, 6213, 6219, 6230, 6237, 6272, 6278]",0.14,0.491
TiltECG,[25000],"[1, 7, 351, 553, 559, 756, 762, 960, 966, 1159, 1168, 1357, 1365, 1557, 1566, 1759, 1768, 1961, 1969, 2156, 2165, 2353, 2362, 2554, 2760, 2769, 2971, 2980, 3181, 3391, 3400, 3602, 3610, 3807, 4015, 4021, 4228, 4234, 4442, 4451, 4652, 4661, 4861, 5072, 5081, 5284, 5492, 5500, 5696, 5705, 5902, 5911, 6110, 6119, 6313, 6321, 6513, 6522, 6716, 6725, 6918, 6927, 7116, 7125, 7310, 7318, 7505, 7514, 7702, 7898, 8090, 8096, 8286, 8294, 8482, 8491, 8677, 8686, 8866, 8875, 9060, 9068, 9256, 9264, 9452, 9461, 9642, 9650, 9834, 9843, 10030, 10038, 10225, 10233, 10416, 10425, 10609, 10618, 10806, 10814, 11003, 11011, 11197, 11205, 11390, 11398, 11586, 11594, 11782, 11978, 11986, 12169, 12177, 12363, 12372, 12560, 12569, 12755, 12945, 12953, 13137, 13145, 13332, 13340, 13527, 13536, 13718, 13727, 13909, 13918, 14105, 14114, 14300, 14308, 14493, 14501, 14683, 14692, 14879, 14888, 15076, 15085, 15272, 15281, 15464, 15473, 15658, 15853, 15861, 16047, 16238, 16248, 16431, 16439, 16626, 16635, 16825, 16833, 17024, 17033, 17219, 17228, 17416, 17425, 17617, 17625, 17819, 17827, 18015, 18023, 18214, 18223, 18418, 18427, 18623, 18631, 18822, 18831, 19025, 19033, 19232, 19240, 19437, 19636, 19827, 19836, 20021, 20029, 20212, 20220, 20399, 20408, 20586, 20594, 20775, 20783, 20957, 20966, 21146, 21154, 21337, 21346, 21531, 21539, 21728, 21736, 21920, 21929, 22117, 22126, 22318, 22327, 22522, 22531, 22730, 22739, 22933, 22942, 23140, 23148, 23346, 23355, 23553, 23561, 23753, 23958, 23964, 24168, 24177, 24375, 24384, 24576, 24585, 24784, 24790, 25181, 25381, 25387, 25581, 25783, 25791, 25981, 25987, 26182, 26374, 26386, 26570, 26576, 26762, 26768, 26949, 26957, 27134, 27330, 27336, 27520, 27528, 27711, 27717, 27902, 27908, 28096, 28102, 28290, 28299, 28480, 28674, 28680, 28871, 28880, 29072, 29081, 29265, 29456, 29465, 29653, 29661, 29850, 29856, 30043, 30241, 30247, 30441, 30450, 30640, 30646, 30834, 30842, 31031, 31040, 31229, 31235, 31425, 31431, 31618, 31624, 31814, 31820, 32012, 32021, 32210, 32402, 32408, 32597, 32603, 32793, 32802, 32990, 32998, 33177, 33353, 33361, 33537, 33543, 33664, 33716, 33723, 33900, 33906, 34083, 34091, 34263, 34272, 34443, 34452, 34630, 34639, 34821, 34829, 35011, 35019, 35204, 35213, 35396, 35580, 35769, 35775, 35963, 35969, 36160, 36166, 36357, 36366, 36551, 36557, 36752, 36761, 36958, 36964, 37161, 37169, 37365, 37371, 37570, 37576, 37769, 37775, 37969, 37977, 38171, 38180, 38379, 38388, 38585, 38594, 38783, 38789, 38985, 38994, 39187, 39384, 39584, 39592, 39784, 39792, 39980, 39988]","[0, 6, 350, 552, 558, 755, 761, 959, 965, 1158, 1167, 1356, 1364, 1556, 1565, 1758, 1767, 1960, 1968, 2155, 2164, 2352, 2361, 2553, 2759, 2768, 2970, 2979, 3180, 3390, 3399, 3601, 3609, 3806, 4014, 4020, 4227, 4233, 4441, 4450, 4651, 4660, 4860, 5071, 5080, 5283, 5491, 5499, 5695, 5704, 5901, 5910, 6109, 6118, 6312, 6320, 6512, 6521, 6715, 6724, 6917, 6926, 7115, 7124, 7309, 7317, 7504, 7513, 7701, 7897, 8089, 8095, 8285, 8293, 8481, 8490, 8676, 8685, 8865, 8874, 9059, 9067, 9255, 9263, 9451, 9460, 9641, 9649, 9833, 9842, 10029, 10037, 10224, 10232, 10415, 10424, 10608, 10617, 10805, 10813, 11002, 11010, 11196, 11204, 11389, 11397, 11585, 11593, 11781, 11977, 11985, 12168, 12176, 12362, 12371, 12559, 12568, 12754, 12944, 12952, 13136, 13144, 13331, 13339, 13526, 13535, 13717, 13726, 13908, 13917, 14104, 14113, 14299, 14307, 14492, 14500, 14682, 14691, 14878, 14887, 15075, 15084, 15271, 15280, 15463, 15472, 15657, 15852, 15860, 16046, 16237, 16247, 16430, 16438, 16625, 16634, 16824, 16832, 17023, 17032, 17218, 17227, 17415, 17424, 17616, 17624, 17818, 17826, 18014, 18022, 18213, 18222, 18417, 18426, 18622, 18630, 18821, 18830, 19024, 19032, 19231, 19239, 19436, 19635, 19826, 19835, 20020, 20028, 20211, 20219, 20398, 20407, 20585, 20593, 20774, 20782, 20956, 20965, 21145, 21153, 21336, 21345, 21530, 21538, 21727, 21735, 21919, 21928, 22116, 22125, 22317, 22326, 22521, 22530, 22729, 22738, 22932, 22941, 23139, 23147, 23345, 23354, 23552, 23560, 23752, 23957, 23963, 24167, 24176, 24374, 24383, 24575, 24584, 24783, 24789, 25180, 25380, 25386, 25580, 25782, 25790, 25980, 25986, 26181, 26373, 26385, 26569, 26575, 26761, 26767, 26948, 26956, 27133, 27329, 27335, 27519, 27527, 27710, 27716, 27901, 27907, 28095, 28101, 28289, 28298, 28479, 28673, 28679, 28870, 28879, 29071, 29080, 29264, 29455, 29464, 29652, 29660, 29849, 29855, 30042, 30240, 30246, 30440, 30449, 30639, 30645, 30833, 30841, 31030, 31039, 31228, 31234, 31424, 31430, 31617, 31623, 31813, 31819, 32011, 32020, 32209, 32401, 32407, 32596, 32602, 32792, 32801, 32989, 32997, 33176, 33352, 33360, 33536, 33542, 33663, 33715, 33722, 33899, 33905, 34082, 34090, 34262, 34271, 34442, 34451, 34629, 34638, 34820, 34828, 35010, 35018, 35203, 35212, 35395, 35579, 35768, 35774, 35962, 35968, 36159, 36165, 36356, 36365, 36550, 36556, 36751, 36760, 36957, 36963, 37160, 37168, 37364, 37370, 37569, 37575, 37768, 37774, 37968, 37976, 38170, 38179, 38378, 38387, 38584, 38593, 38782, 38788, 38984, 38993, 39186, 39383, 39583, 39591, 39783, 39791, 39979, 39987]",0.011,0.014
ToeSegmentation1,[1385],"[1, 7, 20, 1109, 1272, 1291, 1345, 1351, 1366, 1545, 1551, 1579, 1585, 1826, 2209, 2215, 2222, 2287, 2463, 2648, 2654, 2765]","[0, 6, 19, 1108, 1271, 1290, 1344, 1350, 1365, 1544, 1550, 1578, 1584, 1825, 2208, 2214, 2221, 2286, 2462, 2647, 2653, 2764]",0.16,0.531
ToeSegmentation2,[1543],"[1, 7, 15, 713, 1031, 1251, 1459, 1465, 1621, 1627, 1748, 1791, 1887, 1893, 1973, 1979, 2230, 2236, 2243, 2268, 2402, 2573, 2579, 2744, 2750, 2886, 2916, 2922, 2995, 3001, 3059]","[0, 6, 14, 712, 1030, 1250, 1458, 1464, 1620, 1626, 1747, 1790, 1886, 1892, 1972, 1978, 2229, 2235, 2242, 2267, 2401, 2572, 2578, 2743, 2749, 2885, 2915, 2921, 2994, 3000, 3058]",0.059,0.308
Trace,"[1443, 2955]","[1, 7, 28, 34, 94, 100, 153, 302, 308, 436, 442, 570, 638, 702, 775, 845, 917, 923, 983, 989, 1056, 1119, 1125, 1189, 1195, 1266, 1332, 1338, 1395, 1444, 1450, 1650, 1656, 1719, 1725, 1925, 1931, 1994, 2000, 2063, 2200, 2206, 2269, 2275, 2338, 2344, 2406, 2475, 2481, 2544, 2550, 2613, 2619, 2750, 2756, 2819, 2825, 2888, 2894, 2956, 2962, 3162, 3168, 3231, 3237, 3300, 3369, 3437, 3443, 3506, 3512, 3575, 3712, 3718, 3781, 3787, 3850, 3987, 3993, 4056, 4062, 4125, 4131, 4194, 4262, 4268, 4331, 4337, 4400, 4537, 4543, 4606, 4612, 4812, 4818, 4881, 4887, 4950]","[0, 6, 27, 33, 93, 99, 152, 301, 307, 435, 441, 569, 637, 701, 774, 844, 916, 922, 982, 988, 1055, 1118, 1124, 1188, 1194, 1265, 1331, 1337, 1394, 1443, 1449, 1649, 1655, 1718, 1724, 1924, 1930, 1993, 1999, 2062, 2199, 2205, 2268, 2274, 2337, 2343, 2405, 2474, 2480, 2543, 2549, 2612, 2618, 2749, 2755, 2818, 2824, 2887, 2893, 2955, 2961, 3161, 3167, 3230, 3236, 3299, 3368, 3436, 3442, 3505, 3511, 3574, 3711, 3717, 3780, 3786, 3849, 3986, 3992, 4055, 4061, 4124, 4130, 4193, 4261, 4267, 4330, 4336, 4399, 4536, 4542, 4605, 4611, 4811, 4817, 4880, 4886, 4949]",0.059,0.108
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1, 7, 1103, 1786, 1909, 2568, 2628]","[0, 6, 1102, 1785, 1908, 2567, 2627]",0.308,0.491
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[1, 11, 1186, 2610, 2632, 2678]","[0, 10, 1185, 2609, 2631, 2677]",0.167,0.379
WordSynonyms,"[202, 2227]","[1, 7, 15, 968, 1373, 1379, 1407, 1413, 1441, 1447, 1456, 1779, 1844, 1850, 2125, 2190, 2196, 2232, 2238]","[0, 6, 14, 967, 1372, 1378, 1406, 1412, 1440, 1446, 1455, 1778, 1843, 1849, 2124, 2189, 2195, 2231, 2237]",0.174,0.375
Yoga,[7295],"[1, 7, 853, 859, 906, 912, 1066, 1072, 1119, 1279, 1285, 1865, 1898, 2024, 2079, 2291, 2344, 2350, 2610, 2616, 2663, 2669, 2717, 3144, 3196, 3202, 3249, 3302, 3569, 3623, 3888, 3894, 4048, 4054, 4687, 4693, 4900, 4906, 4953, 4959, 5327, 5752, 5758, 5776, 5805, 5912, 5918, 5965, 5971, 6178, 6184, 6231, 6237, 6391, 6397, 7136, 7190, 7196, 7456, 7509, 7515, 7670, 7775, 7781, 7882, 7888, 7988, 7994, 8095, 8148, 8154, 8308, 8361, 8734, 8787, 8793, 9213, 9219, 9586, 9592, 9799, 9805, 9905, 9911, 10012, 10065, 10118, 10124, 10253, 10278, 10284, 10331, 10491, 10497, 10544, 10550, 10757, 10763, 11025, 11077, 11343, 11349, 11396, 11402, 11556, 11562, 12063, 12142, 12287, 12577, 12583, 12598, 12604, 12688, 12694, 12709, 12715, 12995, 13081, 13285, 13366, 13372, 13421, 13427, 13473, 13479, 13526, 13686, 13739, 13745, 13952, 13958, 14113, 14325, 14331, 14538, 14644, 14650, 14964, 14970, 15177, 15183, 15230, 15236, 15443, 15449]","[0, 6, 852, 858, 905, 911, 1065, 1071, 1118, 1278, 1284, 1864, 1897, 2023, 2078, 2290, 2343, 2349, 2609, 2615, 2662, 2668, 2716, 3143, 3195, 3201, 3248, 3301, 3568, 3622, 3887, 3893, 4047, 4053, 4686, 4692, 4899, 4905, 4952, 4958, 5326, 5751, 5757, 5775, 5804, 5911, 5917, 5964, 5970, 6177, 6183, 6230, 6236, 6390, 6396, 7135, 7189, 7195, 7455, 7508, 7514, 7669, 7774, 7780, 7881, 7887, 7987, 7993, 8094, 8147, 8153, 8307, 8360, 8733, 8786, 8792, 9212, 9218, 9585, 9591, 9798, 9804, 9904, 9910, 10011, 10064, 10117, 10123, 10252, 10277, 10283, 10330, 10490, 10496, 10543, 10549, 10756, 10762, 11024, 11076, 11342, 11348, 11395, 11401, 11555, 11561, 12062, 12141, 12286, 12576, 12582, 12597, 12603, 12687, 12693, 12708, 12714, 12994, 13080, 13284, 13365, 13371, 13420, 13426, 13472, 13478, 13525, 13685, 13738, 13744, 13951, 13957, 14112, 14324, 14330, 14537, 14643, 14649, 14963, 14969, 15176, 15182, 15229, 15235, 15442, 15448]",0.027,0.086
