dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[1, 7, 826, 973, 1125, 1270, 1277, 1429, 1572, 1578, 1875, 1881, 2174, 2180, 2324, 2330, 2627, 2633, 3530, 3679, 3832, 3838, 3983, 4131, 4282, 4431, 4582, 4739, 4892, 5036, 5185, 5333, 5481, 5487, 5639, 5646, 5785, 5939, 6083, 6231, 6237, 6384, 6390, 6735, 6879, 6885, 7028, 7180, 7330]","[0, 6, 825, 972, 1124, 1269, 1276, 1428, 1571, 1577, 1874, 1880, 2173, 2179, 2323, 2329, 2626, 2632, 3529, 3678, 3831, 3837, 3982, 4130, 4281, 4430, 4581, 4738, 4891, 5035, 5184, 5332, 5480, 5486, 5638, 5645, 5784, 5938, 6082, 6230, 6236, 6383, 6389, 6734, 6878, 6884, 7027, 7179, 7329]",0.038,0.177
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[1, 7, 49, 55, 705, 711, 752, 758, 799, 986, 992, 1033, 1039, 1080, 1086, 1127, 1133, 1174, 1314, 1361, 1367, 1408, 1414, 1455, 1461, 1502, 1508, 1549, 1555, 1689, 1734, 1741, 1781, 1828, 1875, 1923, 1970, 2017, 2023, 2064, 2070, 2111, 2156, 2203, 2250, 2298, 2345, 2392, 2398, 2439, 2445, 2484, 2491, 2531, 2578, 2625, 2673, 2720, 2726, 2767, 2773, 2814, 2820, 2859, 2866, 2906, 2953, 3000, 3048, 3095, 3142, 3148, 3188, 3194, 3234, 3241, 3281, 3328, 3375, 3423, 3470, 3517, 3523, 3564, 3570, 3609, 3616, 3656, 3703, 3750, 3798, 3845, 3851, 3892, 3898, 3939, 3945, 3984, 3991, 4031, 4078, 4126, 4132, 4173, 4220, 4313, 4360, 4366, 4407, 4413, 4454, 4460, 4501, 4507, 4548, 4554, 4595, 4688, 4735, 4782, 4788, 4829, 4835, 4876, 4882, 4923, 4929, 4970, 5063, 5110, 5116, 5157, 5163, 5204, 5210, 5251, 5257, 5298, 5304, 5345, 5438, 5485, 5491, 5532, 5538, 5579, 5585, 5626, 5632, 5673, 5720, 5813, 5860, 5866, 5907, 5913, 5954, 5960, 6001, 6007, 6048, 6054, 6095, 6188, 6235, 6241, 6282, 6422, 6469, 6475, 6516, 6522, 6563, 6569, 6610, 6616, 6657, 6663, 6704, 6797, 6844, 6850, 6891, 6897, 6938, 6944, 6985, 6991, 7032, 7080, 7125, 7172, 7219, 7266, 7272, 7313, 7319, 7360, 7407, 7413, 7500, 7547, 7553, 7594, 7600, 7641, 7647, 7688, 7694, 7735, 7741, 7782, 7788, 7829, 7922, 7969, 7975, 8016, 8022, 8063, 8069, 8110, 8116, 8157, 8163, 8204, 8297, 8344, 8391, 8397, 8438, 8444, 8485, 8491, 8532, 8579, 8625, 8672, 8719, 8766, 8772, 8813, 8819, 8860, 8866, 8907, 8955, 9047, 9094, 9141, 9147, 9188, 9194, 9235, 9241, 9282, 9288, 9375, 9422, 9469, 9516, 9522, 9563, 9569, 9610, 9616, 9657, 9705, 9797, 9844, 9891, 9897, 9938, 9944, 9985, 9991, 10032, 10079, 10124, 10172, 10219, 10266, 10272, 10313, 10319, 10360, 10366, 10407, 10452, 10499, 10547, 10594, 10641, 10647, 10688, 10694, 10735, 10741, 10780, 10827, 10874, 10922, 10969, 11016, 11022, 11063, 11069, 11110, 11116, 11155, 11202, 11249, 11297, 11344, 11391, 11397, 11438, 11444, 11485, 11491, 11530, 11577, 11624, 11671, 11719, 11766, 11772, 11813, 11819, 11860, 11866, 11905, 11912, 11952, 11999, 12047, 12094, 12100, 12141, 12147, 12188, 12194, 12235, 12241, 12280, 12287, 12327, 12374]","[0, 6, 48, 54, 704, 710, 751, 757, 798, 985, 991, 1032, 1038, 1079, 1085, 1126, 1132, 1173, 1313, 1360, 1366, 1407, 1413, 1454, 1460, 1501, 1507, 1548, 1554, 1688, 1733, 1740, 1780, 1827, 1874, 1922, 1969, 2016, 2022, 2063, 2069, 2110, 2155, 2202, 2249, 2297, 2344, 2391, 2397, 2438, 2444, 2483, 2490, 2530, 2577, 2624, 2672, 2719, 2725, 2766, 2772, 2813, 2819, 2858, 2865, 2905, 2952, 2999, 3047, 3094, 3141, 3147, 3187, 3193, 3233, 3240, 3280, 3327, 3374, 3422, 3469, 3516, 3522, 3563, 3569, 3608, 3615, 3655, 3702, 3749, 3797, 3844, 3850, 3891, 3897, 3938, 3944, 3983, 3990, 4030, 4077, 4125, 4131, 4172, 4219, 4312, 4359, 4365, 4406, 4412, 4453, 4459, 4500, 4506, 4547, 4553, 4594, 4687, 4734, 4781, 4787, 4828, 4834, 4875, 4881, 4922, 4928, 4969, 5062, 5109, 5115, 5156, 5162, 5203, 5209, 5250, 5256, 5297, 5303, 5344, 5437, 5484, 5490, 5531, 5537, 5578, 5584, 5625, 5631, 5672, 5719, 5812, 5859, 5865, 5906, 5912, 5953, 5959, 6000, 6006, 6047, 6053, 6094, 6187, 6234, 6240, 6281, 6421, 6468, 6474, 6515, 6521, 6562, 6568, 6609, 6615, 6656, 6662, 6703, 6796, 6843, 6849, 6890, 6896, 6937, 6943, 6984, 6990, 7031, 7079, 7124, 7171, 7218, 7265, 7271, 7312, 7318, 7359, 7406, 7412, 7499, 7546, 7552, 7593, 7599, 7640, 7646, 7687, 7693, 7734, 7740, 7781, 7787, 7828, 7921, 7968, 7974, 8015, 8021, 8062, 8068, 8109, 8115, 8156, 8162, 8203, 8296, 8343, 8390, 8396, 8437, 8443, 8484, 8490, 8531, 8578, 8624, 8671, 8718, 8765, 8771, 8812, 8818, 8859, 8865, 8906, 8954, 9046, 9093, 9140, 9146, 9187, 9193, 9234, 9240, 9281, 9287, 9374, 9421, 9468, 9515, 9521, 9562, 9568, 9609, 9615, 9656, 9704, 9796, 9843, 9890, 9896, 9937, 9943, 9984, 9990, 10031, 10078, 10123, 10171, 10218, 10265, 10271, 10312, 10318, 10359, 10365, 10406, 10451, 10498, 10546, 10593, 10640, 10646, 10687, 10693, 10734, 10740, 10779, 10826, 10873, 10921, 10968, 11015, 11021, 11062, 11068, 11109, 11115, 11154, 11201, 11248, 11296, 11343, 11390, 11396, 11437, 11443, 11484, 11490, 11529, 11576, 11623, 11670, 11718, 11765, 11771, 11812, 11818, 11859, 11865, 11904, 11911, 11951, 11998, 12046, 12093, 12099, 12140, 12146, 12187, 12193, 12234, 12240, 12279, 12286, 12326, 12373]",0.034,0.086
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 7, 898, 1155, 1173, 1282, 1288, 1409, 1415, 1537, 1543, 1705, 1921, 1927, 2050, 2056, 2178, 2184, 2305, 2311, 2433, 2439, 3297, 3329, 3335, 3422, 3457, 3463, 3803, 3841, 3847, 3933, 3939, 3969, 3975, 4543, 4610, 4616, 4737, 4743, 4865, 4871, 5121, 5210, 5249, 5255, 5377, 5479, 5634, 5761, 5767, 5889, 5895, 6017, 6023, 6194, 6200, 6214, 6220, 6231, 6238, 6273, 6279]","[0, 6, 897, 1154, 1172, 1281, 1287, 1408, 1414, 1536, 1542, 1704, 1920, 1926, 2049, 2055, 2177, 2183, 2304, 2310, 2432, 2438, 3296, 3328, 3334, 3421, 3456, 3462, 3802, 3840, 3846, 3932, 3938, 3968, 3974, 4542, 4609, 4615, 4736, 4742, 4864, 4870, 5120, 5209, 5248, 5254, 5376, 5478, 5633, 5760, 5766, 5888, 5894, 6016, 6022, 6193, 6199, 6213, 6219, 6230, 6237, 6272, 6278]",0.116,0.394
TiltECG,[25000],"[1, 7, 149, 351, 357, 553, 559, 756, 762, 957, 963, 1159, 1168, 1357, 1365, 1557, 1563, 1759, 1768, 1961, 1969, 2156, 2165, 2353, 2362, 2554, 2563, 2760, 2766, 2971, 2977, 3181, 3189, 3391, 3397, 3602, 3610, 3807, 4015, 4021, 4228, 4234, 4442, 4451, 4652, 4661, 4861, 4869, 5072, 5081, 5284, 5293, 5491, 5500, 5696, 5705, 5902, 5911, 6110, 6119, 6313, 6321, 6513, 6522, 6716, 6725, 6918, 6927, 7116, 7125, 7309, 7318, 7505, 7514, 7702, 7711, 7898, 7904, 8090, 8096, 8285, 8294, 8482, 8491, 8677, 8686, 8866, 8875, 9060, 9068, 9255, 9264, 9452, 9461, 9642, 9650, 9834, 9843, 10029, 10036, 10225, 10233, 10416, 10425, 10609, 10618, 10806, 10814, 11003, 11009, 11197, 11205, 11390, 11398, 11586, 11594, 11782, 11978, 11986, 12169, 12177, 12363, 12372, 12560, 12569, 12755, 12763, 12945, 12953, 13137, 13145, 13332, 13340, 13527, 13533, 13718, 13724, 13909, 13918, 14105, 14114, 14300, 14308, 14492, 14501, 14683, 14692, 14879, 14888, 15076, 15085, 15272, 15278, 15464, 15473, 15658, 15667, 15852, 15861, 16047, 16056, 16238, 16244, 16430, 16439, 16626, 16632, 16824, 16833, 17024, 17033, 17219, 17228, 17416, 17425, 17617, 17625, 17819, 17827, 18015, 18023, 18214, 18220, 18418, 18427, 18623, 18631, 18822, 18831, 19024, 19033, 19231, 19240, 19437, 19445, 19635, 19827, 19834, 20020, 20029, 20212, 20220, 20399, 20408, 20586, 20594, 20774, 20783, 20957, 20966, 21146, 21154, 21337, 21346, 21531, 21539, 21728, 21736, 21920, 21926, 22117, 22123, 22318, 22327, 22522, 22531, 22730, 22739, 22933, 22942, 23140, 23148, 23346, 23355, 23552, 23561, 23753, 23958, 23964, 24168, 24177, 24375, 24384, 24576, 24585, 24781, 24789, 24883, 24988, 25181, 25381, 25387, 25581, 25587, 25783, 25789, 25981, 25987, 26182, 26374, 26385, 26570, 26576, 26762, 26768, 26949, 26955, 27134, 27330, 27336, 27520, 27528, 27711, 27717, 27902, 27908, 28096, 28102, 28290, 28299, 28480, 28489, 28674, 28680, 28686, 28871, 28880, 29072, 29081, 29265, 29456, 29465, 29653, 29659, 29850, 29856, 30043, 30241, 30247, 30441, 30450, 30640, 30646, 30833, 30840, 31031, 31040, 31229, 31235, 31425, 31431, 31618, 31624, 31814, 31820, 32012, 32021, 32210, 32216, 32402, 32408, 32597, 32603, 32793, 32802, 32989, 32996, 33176, 33353, 33361, 33537, 33543, 33664, 33670, 33716, 33722, 33900, 33906, 34082, 34091, 34263, 34272, 34443, 34452, 34630, 34639, 34821, 34828, 35011, 35017, 35204, 35210, 35396, 35404, 35580, 35589, 35769, 35775, 35963, 35969, 36160, 36166, 36357, 36366, 36551, 36557, 36752, 36761, 36958, 36964, 37160, 37169, 37365, 37371, 37570, 37576, 37582, 37769, 37775, 37969, 37975, 38171, 38180, 38379, 38388, 38585, 38591, 38783, 38789, 38985, 38994, 39187, 39193, 39384, 39390, 39396, 39583, 39592, 39784, 39790, 39979, 39986]","[0, 6, 148, 350, 356, 552, 558, 755, 761, 956, 962, 1158, 1167, 1356, 1364, 1556, 1562, 1758, 1767, 1960, 1968, 2155, 2164, 2352, 2361, 2553, 2562, 2759, 2765, 2970, 2976, 3180, 3188, 3390, 3396, 3601, 3609, 3806, 4014, 4020, 4227, 4233, 4441, 4450, 4651, 4660, 4860, 4868, 5071, 5080, 5283, 5292, 5490, 5499, 5695, 5704, 5901, 5910, 6109, 6118, 6312, 6320, 6512, 6521, 6715, 6724, 6917, 6926, 7115, 7124, 7308, 7317, 7504, 7513, 7701, 7710, 7897, 7903, 8089, 8095, 8284, 8293, 8481, 8490, 8676, 8685, 8865, 8874, 9059, 9067, 9254, 9263, 9451, 9460, 9641, 9649, 9833, 9842, 10028, 10035, 10224, 10232, 10415, 10424, 10608, 10617, 10805, 10813, 11002, 11008, 11196, 11204, 11389, 11397, 11585, 11593, 11781, 11977, 11985, 12168, 12176, 12362, 12371, 12559, 12568, 12754, 12762, 12944, 12952, 13136, 13144, 13331, 13339, 13526, 13532, 13717, 13723, 13908, 13917, 14104, 14113, 14299, 14307, 14491, 14500, 14682, 14691, 14878, 14887, 15075, 15084, 15271, 15277, 15463, 15472, 15657, 15666, 15851, 15860, 16046, 16055, 16237, 16243, 16429, 16438, 16625, 16631, 16823, 16832, 17023, 17032, 17218, 17227, 17415, 17424, 17616, 17624, 17818, 17826, 18014, 18022, 18213, 18219, 18417, 18426, 18622, 18630, 18821, 18830, 19023, 19032, 19230, 19239, 19436, 19444, 19634, 19826, 19833, 20019, 20028, 20211, 20219, 20398, 20407, 20585, 20593, 20773, 20782, 20956, 20965, 21145, 21153, 21336, 21345, 21530, 21538, 21727, 21735, 21919, 21925, 22116, 22122, 22317, 22326, 22521, 22530, 22729, 22738, 22932, 22941, 23139, 23147, 23345, 23354, 23551, 23560, 23752, 23957, 23963, 24167, 24176, 24374, 24383, 24575, 24584, 24780, 24788, 24882, 24987, 25180, 25380, 25386, 25580, 25586, 25782, 25788, 25980, 25986, 26181, 26373, 26384, 26569, 26575, 26761, 26767, 26948, 26954, 27133, 27329, 27335, 27519, 27527, 27710, 27716, 27901, 27907, 28095, 28101, 28289, 28298, 28479, 28488, 28673, 28679, 28685, 28870, 28879, 29071, 29080, 29264, 29455, 29464, 29652, 29658, 29849, 29855, 30042, 30240, 30246, 30440, 30449, 30639, 30645, 30832, 30839, 31030, 31039, 31228, 31234, 31424, 31430, 31617, 31623, 31813, 31819, 32011, 32020, 32209, 32215, 32401, 32407, 32596, 32602, 32792, 32801, 32988, 32995, 33175, 33352, 33360, 33536, 33542, 33663, 33669, 33715, 33721, 33899, 33905, 34081, 34090, 34262, 34271, 34442, 34451, 34629, 34638, 34820, 34827, 35010, 35016, 35203, 35209, 35395, 35403, 35579, 35588, 35768, 35774, 35962, 35968, 36159, 36165, 36356, 36365, 36550, 36556, 36751, 36760, 36957, 36963, 37159, 37168, 37364, 37370, 37569, 37575, 37581, 37768, 37774, 37968, 37974, 38170, 38179, 38378, 38387, 38584, 38590, 38782, 38788, 38984, 38993, 39186, 39192, 39383, 39389, 39395, 39582, 39591, 39783, 39789, 39978, 39985]",0.01,0.01
ToeSegmentation1,[1385],"[1, 7, 19, 763, 1109, 1115, 1156, 1271, 1286, 1292, 1345, 1351, 1366, 1535, 1545, 1551, 1570, 1579, 1585, 1826, 1985, 2209, 2215, 2222, 2287, 2463, 2501, 2648, 2654, 2765]","[0, 6, 18, 762, 1108, 1114, 1155, 1270, 1285, 1291, 1344, 1350, 1365, 1534, 1544, 1550, 1569, 1578, 1584, 1825, 1984, 2208, 2214, 2221, 2286, 2462, 2500, 2647, 2653, 2764]",0.121,0.356
ToeSegmentation2,[1543],"[1, 7, 14, 21, 711, 719, 1030, 1115, 1227, 1251, 1257, 1284, 1459, 1465, 1621, 1627, 1745, 1791, 1887, 1893, 1973, 1979, 2230, 2236, 2242, 2248, 2268, 2401, 2573, 2579, 2744, 2750, 2886, 2916, 2922, 2995, 3001, 3059]","[0, 6, 13, 20, 710, 718, 1029, 1114, 1226, 1250, 1256, 1283, 1458, 1464, 1620, 1626, 1744, 1790, 1886, 1892, 1972, 1978, 2229, 2235, 2241, 2247, 2267, 2400, 2572, 2578, 2743, 2749, 2885, 2915, 2921, 2994, 3000, 3058]",0.049,0.305
Trace,"[1443, 2955]","[1, 7, 28, 34, 94, 100, 153, 159, 302, 308, 365, 436, 442, 496, 570, 638, 644, 702, 708, 775, 781, 845, 851, 917, 923, 983, 989, 1056, 1119, 1125, 1189, 1195, 1266, 1332, 1338, 1395, 1401, 1444, 1450, 1513, 1650, 1656, 1719, 1725, 1788, 1925, 1931, 1994, 2000, 2063, 2069, 2200, 2206, 2269, 2275, 2338, 2344, 2406, 2475, 2481, 2544, 2550, 2613, 2619, 2682, 2750, 2756, 2819, 2825, 2888, 2894, 2956, 2962, 3162, 3168, 3231, 3237, 3300, 3306, 3368, 3437, 3443, 3506, 3512, 3575, 3581, 3712, 3718, 3781, 3787, 3850, 3856, 3987, 3993, 4056, 4062, 4125, 4131, 4193, 4262, 4268, 4331, 4337, 4400, 4406, 4537, 4543, 4606, 4612, 4675, 4812, 4818, 4881, 4887, 4950, 4956]","[0, 6, 27, 33, 93, 99, 152, 158, 301, 307, 364, 435, 441, 495, 569, 637, 643, 701, 707, 774, 780, 844, 850, 916, 922, 982, 988, 1055, 1118, 1124, 1188, 1194, 1265, 1331, 1337, 1394, 1400, 1443, 1449, 1512, 1649, 1655, 1718, 1724, 1787, 1924, 1930, 1993, 1999, 2062, 2068, 2199, 2205, 2268, 2274, 2337, 2343, 2405, 2474, 2480, 2543, 2549, 2612, 2618, 2681, 2749, 2755, 2818, 2824, 2887, 2893, 2955, 2961, 3161, 3167, 3230, 3236, 3299, 3305, 3367, 3436, 3442, 3505, 3511, 3574, 3580, 3711, 3717, 3780, 3786, 3849, 3855, 3986, 3992, 4055, 4061, 4124, 4130, 4192, 4261, 4267, 4330, 4336, 4399, 4405, 4536, 4542, 4605, 4611, 4674, 4811, 4817, 4880, 4886, 4949, 4955]",0.05,0.094
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1, 7, 1103, 1786, 1792, 1909, 2034, 2381, 2568, 2628, 2638]","[0, 6, 1102, 1785, 1791, 1908, 2033, 2380, 2567, 2627, 2637]",0.235,0.451
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[1, 10, 16, 1186, 1192, 1670, 1890, 2413, 2610, 2632, 2678]","[0, 9, 15, 1185, 1191, 1669, 1889, 2412, 2609, 2631, 2677]",0.235,0.496
WordSynonyms,"[202, 2227]","[1, 7, 15, 100, 561, 968, 1371, 1378, 1407, 1413, 1441, 1447, 1456, 1614, 1778, 1843, 1850, 2125, 2190, 2196, 2232, 2238]","[0, 6, 14, 99, 560, 967, 1370, 1377, 1406, 1412, 1440, 1446, 1455, 1613, 1777, 1842, 1849, 2124, 2189, 2195, 2231, 2237]",0.154,0.271
Yoga,[7295],"[1, 7, 20, 853, 859, 906, 912, 1066, 1072, 1119, 1125, 1279, 1285, 1865, 1871, 1897, 2024, 2079, 2290, 2296, 2344, 2350, 2610, 2616, 2637, 2663, 2669, 2717, 3143, 3196, 3202, 3249, 3302, 3308, 3569, 3623, 3888, 3894, 4048, 4054, 4635, 4687, 4693, 4900, 4906, 4953, 4959, 5326, 5647, 5752, 5758, 5776, 5805, 5811, 5912, 5918, 5965, 5971, 6178, 6184, 6231, 6237, 6391, 6397, 6923, 6929, 7136, 7143, 7190, 7196, 7297, 7456, 7462, 7509, 7515, 7669, 7676, 7775, 7781, 7882, 7888, 7988, 7994, 8095, 8148, 8154, 8308, 8314, 8361, 8367, 8734, 8740, 8787, 8793, 9161, 9213, 9219, 9266, 9272, 9573, 9579, 9586, 9592, 9653, 9799, 9805, 9905, 9911, 10012, 10065, 10071, 10118, 10124, 10253, 10259, 10278, 10284, 10331, 10337, 10491, 10497, 10544, 10550, 10597, 10757, 10763, 11025, 11077, 11083, 11343, 11349, 11396, 11402, 11556, 11562, 11955, 12036, 12063, 12142, 12148, 12287, 12577, 12583, 12598, 12604, 12688, 12694, 12709, 12715, 12887, 12995, 13059, 13081, 13285, 13292, 13366, 13372, 13421, 13427, 13473, 13479, 13526, 13532, 13686, 13692, 13739, 13745, 13952, 13958, 14113, 14325, 14331, 14485, 14538, 14644, 14650, 14864, 14964, 14970, 15177, 15183, 15230, 15236, 15443, 15449, 15869]","[0, 6, 19, 852, 858, 905, 911, 1065, 1071, 1118, 1124, 1278, 1284, 1864, 1870, 1896, 2023, 2078, 2289, 2295, 2343, 2349, 2609, 2615, 2636, 2662, 2668, 2716, 3142, 3195, 3201, 3248, 3301, 3307, 3568, 3622, 3887, 3893, 4047, 4053, 4634, 4686, 4692, 4899, 4905, 4952, 4958, 5325, 5646, 5751, 5757, 5775, 5804, 5810, 5911, 5917, 5964, 5970, 6177, 6183, 6230, 6236, 6390, 6396, 6922, 6928, 7135, 7142, 7189, 7195, 7296, 7455, 7461, 7508, 7514, 7668, 7675, 7774, 7780, 7881, 7887, 7987, 7993, 8094, 8147, 8153, 8307, 8313, 8360, 8366, 8733, 8739, 8786, 8792, 9160, 9212, 9218, 9265, 9271, 9572, 9578, 9585, 9591, 9652, 9798, 9804, 9904, 9910, 10011, 10064, 10070, 10117, 10123, 10252, 10258, 10277, 10283, 10330, 10336, 10490, 10496, 10543, 10549, 10596, 10756, 10762, 11024, 11076, 11082, 11342, 11348, 11395, 11401, 11555, 11561, 11954, 12035, 12062, 12141, 12147, 12286, 12576, 12582, 12597, 12603, 12687, 12693, 12708, 12714, 12886, 12994, 13058, 13080, 13284, 13291, 13365, 13371, 13420, 13426, 13472, 13478, 13525, 13531, 13685, 13691, 13738, 13744, 13951, 13957, 14112, 14324, 14330, 14484, 14537, 14643, 14649, 14863, 14963, 14969, 15176, 15182, 15229, 15235, 15442, 15448, 15868]",0.021,0.078
