dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2691, 3442, 6102]","[1499, 2250, 3440, 4191, 6851]",0.25,0.521
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[57, 129, 212, 263, 316, 384, 444, 512, 570, 640, 724, 775, 854, 905, 963, 1025, 1082, 1153, 1208, 1309, 1367, 1418, 1478, 1565, 1616, 1671, 1750, 1801, 1853, 1904, 1964, 2015, 2066, 2142, 2208, 2259, 2310, 2361, 2412, 2463, 2514, 2565, 2620, 2671, 2722, 2785, 2880, 2931, 2990, 3051, 3136, 3187, 3262, 3313, 3383, 3434, 3502, 3561, 3651, 3702, 3773, 3824, 3877, 3928, 3979, 4030, 4081, 4132, 4183, 4234, 4285, 4336, 4407, 4458, 4509, 4560, 4611, 4662, 4713, 4764, 4815, 4866, 4937, 4992, 5043, 5094, 5145, 5196, 5247, 5298, 5349, 5406, 5457, 5508, 5559, 5610, 5662, 5713, 5764, 5815, 5866, 5919, 5970, 6021, 6072, 6123, 6177, 6236, 6287, 6338]","[106, 178, 261, 312, 365, 433, 493, 561, 619, 689, 773, 824, 903, 954, 1012, 1074, 1131, 1202, 1257, 1358, 1416, 1467, 1527, 1614, 1665, 1720, 1799, 1850, 1902, 1953, 2013, 2064, 2115, 2191, 2257, 2308, 2359, 2410, 2461, 2512, 2563, 2614, 2669, 2720, 2771, 2834, 2929, 2980, 3039, 3100, 3185, 3236, 3311, 3362, 3432, 3483, 3551, 3610, 3700, 3751, 3822, 3873, 3926, 3977, 4028, 4079, 4130, 4181, 4232, 4283, 4334, 4385, 4456, 4507, 4558, 4609, 4660, 4711, 4762, 4813, 4864, 4915, 4986, 5041, 5092, 5143, 5194, 5245, 5296, 5347, 5398, 5455, 5506, 5557, 5608, 5659, 5711, 5762, 5813, 5864, 5915, 5968, 6019, 6070, 6121, 6172, 6226, 6285, 6336, 6387]",0.086,0.062
TiltECG,[25000],"[5235, 23926, 24927, 26169, 27170, 28171, 29172, 31787, 32788, 33855, 34856, 36220, 37221]","[6234, 24925, 25926, 27168, 28169, 29170, 30171, 32786, 33787, 34854, 35855, 37219, 38220]",0.25,0.537
ToeSegmentation1,[1385],"[51, 107, 158, 209, 334, 397, 449, 500, 560, 629, 680, 760, 824, 886, 939, 1002, 1053, 1125, 1176, 1227, 1287, 1344, 1395, 1449, 1500, 1557, 1616, 1668, 1719, 1770, 1884, 1944, 2034, 2085, 2136, 2212, 2263, 2314, 2365, 2430, 2481, 2540, 2631, 2690]","[100, 156, 207, 258, 383, 446, 498, 549, 609, 678, 729, 809, 873, 935, 988, 1051, 1102, 1174, 1225, 1276, 1336, 1393, 1444, 1498, 1549, 1606, 1665, 1717, 1768, 1819, 1933, 1993, 2083, 2134, 2185, 2261, 2312, 2363, 2414, 2479, 2530, 2589, 2680, 2739]",0.085,0.086
ToeSegmentation2,[1543],"[50, 101, 152, 203, 262, 313, 368, 422, 485, 542, 595, 646, 707, 759, 811, 864, 920, 979, 1030, 1081, 1132, 1183, 1234, 1295, 1364, 1415, 1468, 1520, 1573, 1624, 1682, 1740, 1797, 1854, 1905, 1988, 2046, 2097, 2151, 2235, 2287, 2338, 2397, 2495, 2546, 2597, 2655, 2706, 2762, 2813, 2878, 2929, 2998]","[99, 150, 201, 252, 311, 362, 417, 471, 534, 591, 644, 695, 756, 808, 860, 913, 969, 1028, 1079, 1130, 1181, 1232, 1283, 1344, 1413, 1464, 1517, 1569, 1622, 1673, 1731, 1789, 1846, 1903, 1954, 2037, 2095, 2146, 2200, 2284, 2336, 2387, 2446, 2544, 2595, 2646, 2704, 2755, 2811, 2862, 2927, 2978, 3047]",0.071,0.054
Trace,"[1443, 2955]","[432, 773, 1737, 2152, 2403, 2808, 3059, 3310, 3561, 3981, 4307, 4613]","[681, 1022, 1986, 2401, 2652, 3057, 3308, 3559, 3810, 4230, 4556, 4862]",0.125,0.284
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]","[165, 216, 299, 350, 407, 458, 511, 571, 622, 673, 767, 820, 873, 968, 1085, 1136, 1187, 1238, 1303, 1354, 1405, 1456, 1507, 1573, 1624, 1675, 1726, 1815, 1867, 1918, 1983, 2056, 2107, 2216]","[214, 265, 348, 399, 456, 507, 560, 620, 671, 722, 816, 869, 922, 1017, 1134, 1185, 1236, 1287, 1352, 1403, 1454, 1505, 1556, 1622, 1673, 1724, 1775, 1864, 1916, 1967, 2032, 2105, 2156, 2265]",0.158,0.184
Yoga,[7295],"[153, 295, 352, 461, 554, 605, 678, 729, 819, 870, 951, 1027, 1078, 1143, 1206, 1271, 1322, 1409, 1460, 1563, 1623, 1770, 1821, 1895, 1990, 2086, 2137, 2189, 2324, 2377, 2614, 2678, 2733, 2784, 2856, 2935, 3019, 3080, 3131, 3182, 3233, 3284, 3335, 3386, 3444, 3496, 3881, 3932, 4122, 4173, 4333, 4384, 4438, 4489, 4558, 4612, 4769, 4820, 4871, 4922, 4998, 5086, 5150, 5251, 5302, 5498, 5619, 5670, 5721, 5772, 5823, 5874, 6129, 6192, 6251, 6321, 6372, 6423, 6638, 6689, 6740, 6802, 6855, 6906, 7004, 7071, 7231, 7319, 7370, 7423, 7487, 7539, 7593, 7651, 7702, 7756, 7807, 7860, 8007, 8069, 8153, 8207, 8259, 8325, 8392, 8504, 8606, 8657, 8715, 8766, 8817, 8983, 9191, 9281, 9344, 9395, 9446, 9497, 9564, 9624, 9675, 9777, 9828, 9888, 9939, 9991, 10046, 10097, 10162, 10230, 10296, 10360, 10411, 10471, 10522, 10575, 10668, 10798, 10937, 10989, 11040, 11091, 11142, 11194, 11253, 11325, 11441, 11537, 11588, 11644, 11695, 11908, 11959, 12175, 12420, 12652, 12703, 12769, 12920, 12982, 13058, 13360, 13458, 13509, 13560, 13612, 13721, 13772, 13824, 13920, 13971, 14024, 14149, 14236, 14298, 14353, 14405, 14461, 14512, 14571, 14628, 14679, 14833, 14934, 14985, 15052, 15111, 15162, 15220, 15302, 15359, 15422, 15476, 15735, 15796, 15847, 15898]","[202, 344, 401, 510, 603, 654, 727, 778, 868, 919, 1000, 1076, 1127, 1192, 1255, 1320, 1371, 1458, 1509, 1612, 1672, 1819, 1870, 1944, 2039, 2135, 2186, 2238, 2373, 2426, 2663, 2727, 2782, 2833, 2905, 2984, 3068, 3129, 3180, 3231, 3282, 3333, 3384, 3435, 3493, 3545, 3930, 3981, 4171, 4222, 4382, 4433, 4487, 4538, 4607, 4661, 4818, 4869, 4920, 4971, 5047, 5135, 5199, 5300, 5351, 5547, 5668, 5719, 5770, 5821, 5872, 5923, 6178, 6241, 6300, 6370, 6421, 6472, 6687, 6738, 6789, 6851, 6904, 6955, 7053, 7120, 7280, 7368, 7419, 7472, 7536, 7588, 7642, 7700, 7751, 7805, 7856, 7909, 8056, 8118, 8202, 8256, 8308, 8374, 8441, 8553, 8655, 8706, 8764, 8815, 8866, 9032, 9240, 9330, 9393, 9444, 9495, 9546, 9613, 9673, 9724, 9826, 9877, 9937, 9988, 10040, 10095, 10146, 10211, 10279, 10345, 10409, 10460, 10520, 10571, 10624, 10717, 10847, 10986, 11038, 11089, 11140, 11191, 11243, 11302, 11374, 11490, 11586, 11637, 11693, 11744, 11957, 12008, 12224, 12469, 12701, 12752, 12818, 12969, 13031, 13107, 13409, 13507, 13558, 13609, 13661, 13770, 13821, 13873, 13969, 14020, 14073, 14198, 14285, 14347, 14402, 14454, 14510, 14561, 14620, 14677, 14728, 14882, 14983, 15034, 15101, 15160, 15211, 15269, 15351, 15408, 15471, 15525, 15784, 15845, 15896, 15947]",0.02,0.043
