dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[137, 265, 392, 519, 651, 734, 1031, 1163, 1442, 2285, 2336, 2390, 2458, 2539, 2623, 2674, 2796, 2889, 3141, 3192, 3266, 3317, 3384, 3435, 3535, 3659, 3778, 3849, 3923, 4069, 4126, 4177, 4251, 4305, 4439, 4496, 4555, 4620, 4691, 4742, 4799, 4945, 5078, 5141, 5223, 5283, 5355, 5415, 5480, 5539, 5607, 5666, 5737, 5795, 5863, 5923, 5996, 6054, 6121, 6181, 6247, 6308]","[186, 314, 441, 568, 700, 783, 1080, 1212, 1491, 2334, 2385, 2439, 2507, 2588, 2672, 2723, 2845, 2938, 3190, 3241, 3315, 3366, 3433, 3484, 3584, 3708, 3827, 3898, 3972, 4118, 4175, 4226, 4300, 4354, 4488, 4545, 4604, 4669, 4740, 4791, 4848, 4994, 5127, 5190, 5272, 5332, 5404, 5464, 5529, 5588, 5656, 5715, 5786, 5844, 5912, 5972, 6045, 6103, 6170, 6230, 6296, 6357]",0.118,0.255
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18018, 19019, 20021, 21022, 22023, 23024, 24025, 25026, 26027, 27028, 28029, 29030, 30031, 31032, 32033, 33034, 34035, 35036, 36037, 37038, 38039]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19017, 20018, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037, 39038]",0.098,0.074
ToeSegmentation1,[1385],"[1511, 1914]","[1560, 1963]",0.4,0.767
ToeSegmentation2,[1543],"[105, 492, 1002, 1053, 1104, 1155, 1526, 1578, 1746, 2350, 2542, 2599, 2726, 2886, 3002]","[154, 541, 1051, 1102, 1153, 1204, 1575, 1627, 1795, 2399, 2591, 2648, 2775, 2935, 3051]",0.222,0.361
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[7544],[7593],0.5,0.969
