dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2293, 2344, 2462, 2543, 2629, 2680, 3275, 3404, 3789, 4136, 4187, 4257, 4308, 4457, 4508, 4561, 4694, 4745, 4802, 5083, 5144, 5228, 5286, 5358, 5419, 5482, 5544, 5609, 5668, 5741, 5799, 5866, 5927, 5998, 6057, 6124, 6185, 6250, 6311]","[2342, 2393, 2511, 2592, 2678, 2729, 3324, 3453, 3838, 4185, 4236, 4306, 4357, 4506, 4557, 4610, 4743, 4794, 4851, 5132, 5193, 5277, 5335, 5407, 5468, 5531, 5593, 5658, 5717, 5790, 5848, 5915, 5976, 6047, 6106, 6173, 6234, 6299, 6360]",0.178,0.342
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18018, 19019, 20021, 21022, 22023, 23024, 24025, 25026, 26027, 27028, 28029, 29030, 30031, 31032, 32033, 33034, 34035, 35036, 36037, 37038, 38039]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19017, 20018, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037, 39038]",0.098,0.074
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1054, 1748, 2551, 2606]","[1103, 1797, 2600, 2655]",0.286,0.602
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
