dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 4123, 4874, 5634, 6385]","[1499, 2250, 3001, 3752, 4872, 5623, 6383, 7134]",0.364,0.253
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[144, 284, 425, 566, 706, 847, 987, 1128, 1269, 1409, 1550, 1690, 1831, 2018, 2159, 2393, 2534, 2768, 2909, 3143, 3284, 3518, 3659, 3845, 3987, 4126, 4268, 4408, 4549, 4690, 4830, 4971, 5112, 5252, 5393, 5533, 5674, 5815, 5955, 6096, 6236, 6377, 6517, 6658, 6799, 6939, 7080, 7267, 7408, 7549, 7689, 7830, 7970, 8111, 8252, 8392, 8533, 8767, 8908, 9142, 9283, 9517, 9658, 9892, 10033, 10267, 10408, 10642, 10783, 11017, 11158, 11345, 11486, 11767, 11908, 12142, 12283]","[243, 383, 524, 665, 805, 946, 1086, 1227, 1368, 1508, 1649, 1789, 1930, 2117, 2258, 2492, 2633, 2867, 3008, 3242, 3383, 3617, 3758, 3944, 4086, 4225, 4367, 4507, 4648, 4789, 4929, 5070, 5211, 5351, 5492, 5632, 5773, 5914, 6054, 6195, 6335, 6476, 6616, 6757, 6898, 7038, 7179, 7366, 7507, 7648, 7788, 7929, 8069, 8210, 8351, 8491, 8632, 8866, 9007, 9241, 9382, 9616, 9757, 9991, 10132, 10366, 10507, 10741, 10882, 11116, 11257, 11444, 11585, 11866, 12007, 12241, 12382]",0.143,0.098
ShapesAll,"[1280, 2560, 3840, 5120]","[2350, 2434, 2606, 5294]","[2399, 2483, 2655, 5343]",0.4,0.551
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18017, 19018, 20019, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19016, 20017, 21018, 22019, 23020, 24021, 25022, 26023, 27024, 28025, 29026, 30027, 31028, 32029, 33030, 34031, 35032, 36033, 37034, 38035, 39036]",0.098,0.074
ToeSegmentation1,[1385],"[66, 156, 278, 471, 532, 763, 986, 1065, 1116, 1311, 1370, 1445, 1505, 1571, 1624, 1675, 1748, 1799, 1870, 2262, 2332, 2545, 2693]","[115, 205, 327, 520, 581, 812, 1035, 1114, 1165, 1360, 1419, 1494, 1554, 1620, 1673, 1724, 1797, 1848, 1919, 2311, 2381, 2594, 2742]",0.154,0.225
ToeSegmentation2,[1543],"[663, 714, 1076, 1472, 1666, 2093, 2313, 2446, 2618, 2931]","[712, 763, 1125, 1521, 1715, 2142, 2362, 2495, 2667, 2980]",0.154,0.353
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[162, 220, 279, 610, 736, 1113, 1208, 1259, 1310, 1361, 1414, 1468, 1529, 1581, 1635, 1689, 1758, 1823, 1911, 1973, 2024, 2075, 2136, 2204, 2284, 2387, 2438, 2579, 2634]","[211, 269, 328, 659, 785, 1162, 1257, 1308, 1359, 1410, 1463, 1517, 1578, 1630, 1684, 1738, 1807, 1872, 1960, 2022, 2073, 2124, 2185, 2253, 2333, 2436, 2487, 2628, 2683]",0.286,0.369
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[160, 215, 272, 323, 405, 465, 529, 1098, 1182, 1244, 1295, 1355, 1430, 1517, 1568, 1633, 1684, 1736, 1787, 1838, 1897, 1955, 2006, 2057, 2131, 2182]","[209, 264, 321, 372, 454, 514, 578, 1147, 1231, 1293, 1344, 1404, 1479, 1566, 1617, 1682, 1733, 1785, 1836, 1887, 1946, 2004, 2055, 2106, 2180, 2231]",0.188,0.488
WordSynonyms,"[202, 2227]","[77, 145, 196, 326, 377, 527, 583, 741, 898, 978, 1371, 1452, 1503, 1556, 1659, 1752, 1843, 2185, 2236, 2288, 2342]","[126, 194, 245, 375, 426, 576, 632, 790, 947, 1027, 1420, 1501, 1552, 1605, 1708, 1801, 1892, 2234, 2285, 2337, 2391]",0.24,0.219
Yoga,[7295],"[1111, 1324, 7882, 8193, 11123]","[1160, 1373, 7931, 8242, 11172]",0.25,0.65
