dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3755, 4506, 5257, 6008]","[1499, 2250, 3001, 3752, 4504, 5255, 6006, 6757]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2634, 4180, 4271, 4506, 4564, 4697, 4748, 4804, 5088, 5147, 5233, 5287, 5361, 5421, 5483, 5546, 5610, 5671, 5742, 5800, 5867, 5929, 6000, 6059, 6125, 6187, 6253, 6312]","[2683, 4229, 4320, 4555, 4613, 4746, 4797, 4853, 5137, 5196, 5282, 5336, 5410, 5470, 5532, 5595, 5659, 5720, 5791, 5849, 5916, 5978, 6049, 6108, 6174, 6236, 6302, 6361]",0.118,0.401
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18018, 19019, 20021, 21022, 22023, 23024, 24025, 25026, 26027, 27028, 28029, 29030, 30031, 31032, 32033, 33034, 34035, 35036, 36037, 37038, 38039]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19017, 20018, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037, 39038]",0.098,0.074
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[2614],[2663],0.5,0.469
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
