dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3779, 4530, 5281, 6032]","[1499, 2250, 3001, 3752, 4528, 5279, 6030, 6781]",0.364,0.285
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4519, 4570, 4709, 4760, 4812, 5092, 5153, 5239, 5290, 5366, 5426, 5486, 5550, 5612, 5676, 5746, 5803, 5870, 5932, 6004, 6065, 6130, 6190, 6258, 6320]","[4568, 4619, 4758, 4809, 4861, 5141, 5202, 5288, 5339, 5415, 5475, 5535, 5599, 5661, 5725, 5795, 5852, 5919, 5981, 6053, 6114, 6179, 6239, 6307, 6369]",0.129,0.227
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18018, 19019, 20021, 21022, 22023, 23024, 24025, 25026, 26027, 27028, 28029, 29030, 30031, 31032, 32033, 33034, 34035, 35036, 36037, 37038, 38039]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19017, 20018, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037, 39038]",0.098,0.074
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
