dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[89, 140, 218, 269, 346, 397, 474, 525, 601, 652, 729, 780, 859, 910, 968, 1026, 1115, 1166, 1242, 1329, 1380, 1436, 1565, 1647, 1755, 1855, 1906, 1965, 2016, 2067, 2181, 2240, 2291, 2342, 2393, 2455, 2506, 2557, 2608, 2659, 2752, 2803, 2877, 2928, 3021, 3133, 3184, 3254, 3305, 3375, 3429, 3523, 3574, 3650, 3701, 3765, 3820, 3894, 3945, 4021, 4072, 4123, 4174, 4231, 4282, 4333, 4432, 4489, 4540, 4591, 4644, 4695, 4746, 4797, 4848, 4941, 4995, 5046, 5097, 5148, 5199, 5250, 5301, 5352, 5410, 5476, 5535, 5586, 5637, 5688, 5739, 5791, 5856, 5907, 5958, 6009, 6060, 6117, 6178, 6239, 6290, 6341]","[138, 189, 267, 318, 395, 446, 523, 574, 650, 701, 778, 829, 908, 959, 1017, 1075, 1164, 1215, 1291, 1378, 1429, 1485, 1614, 1696, 1804, 1904, 1955, 2014, 2065, 2116, 2230, 2289, 2340, 2391, 2442, 2504, 2555, 2606, 2657, 2708, 2801, 2852, 2926, 2977, 3070, 3182, 3233, 3303, 3354, 3424, 3478, 3572, 3623, 3699, 3750, 3814, 3869, 3943, 3994, 4070, 4121, 4172, 4223, 4280, 4331, 4382, 4481, 4538, 4589, 4640, 4693, 4744, 4795, 4846, 4897, 4990, 5044, 5095, 5146, 5197, 5248, 5299, 5350, 5401, 5459, 5525, 5584, 5635, 5686, 5737, 5788, 5840, 5905, 5956, 6007, 6058, 6109, 6166, 6227, 6288, 6339, 6390]",0.093,0.077
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18017, 19018, 20019, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19016, 20017, 21018, 22019, 23020, 24021, 25022, 26023, 27024, 28025, 29026, 30027, 31028, 32029, 33030, 34031, 35032, 36033, 37034, 38035, 39036]",0.098,0.074
ToeSegmentation1,[1385],"[113, 164, 336, 398, 449, 501, 581, 662, 713, 779, 830, 890, 1346, 1397, 1460, 1511, 1590, 1641, 1701, 1752, 1887, 1961, 2133, 2240, 2309, 2392, 2467]","[162, 213, 385, 447, 498, 550, 630, 711, 762, 828, 879, 939, 1395, 1446, 1509, 1560, 1639, 1690, 1750, 1801, 1936, 2010, 2182, 2289, 2358, 2441, 2516]",0.133,0.274
ToeSegmentation2,[1543],"[51, 102, 153, 219, 270, 321, 372, 437, 488, 543, 615, 666, 761, 828, 883, 934, 1000, 1051, 1102, 1153, 1216, 1267, 1422, 1473, 1524, 1575, 1662, 1743, 1800, 1855, 1906, 1999, 2050, 2101, 2188, 2239, 2290, 2341, 2400, 2495, 2546, 2597, 2657, 2717, 2768, 2883, 2935, 2998]","[100, 151, 202, 268, 319, 370, 421, 486, 537, 592, 664, 715, 810, 877, 932, 983, 1049, 1100, 1151, 1202, 1265, 1316, 1471, 1522, 1573, 1624, 1711, 1792, 1849, 1904, 1955, 2048, 2099, 2150, 2237, 2288, 2339, 2390, 2449, 2544, 2595, 2646, 2706, 2766, 2817, 2932, 2984, 3047]",0.078,0.087
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]","[1627, 1678, 2105]","[1676, 1727, 2154]",0.286,0.592
Yoga,[7295],"[597, 703, 883, 1030, 1459, 1626, 1854, 2007, 2113, 2164, 2218, 2325, 2380, 2681, 2796, 3124, 3176, 3270, 3332, 3383, 3447, 3928, 4173, 4335, 4808, 4917, 5153, 5307, 5770, 5823, 6219, 6370, 6423, 6686, 6858, 6909, 7324, 7375, 7438, 7489, 7540, 7594, 7759, 7810, 8019, 8072, 8291, 8610, 8755, 8806, 9303, 9514, 9565, 9942, 9993, 10048, 10099, 10309, 10362, 10414, 10473, 10524, 10576, 10952, 11326, 11648, 11699, 12423, 13505, 13557, 13772, 13972, 14300, 14408, 14498, 14998, 15251, 15303, 15360, 15798, 15849, 15901]","[646, 752, 932, 1079, 1508, 1675, 1903, 2056, 2162, 2213, 2267, 2374, 2429, 2730, 2845, 3173, 3225, 3319, 3381, 3432, 3496, 3977, 4222, 4384, 4857, 4966, 5202, 5356, 5819, 5872, 6268, 6419, 6472, 6735, 6907, 6958, 7373, 7424, 7487, 7538, 7589, 7643, 7808, 7859, 8068, 8121, 8340, 8659, 8804, 8855, 9352, 9563, 9614, 9991, 10042, 10097, 10148, 10358, 10411, 10463, 10522, 10573, 10625, 11001, 11375, 11697, 11748, 12472, 13554, 13606, 13821, 14021, 14349, 14457, 14547, 15047, 15300, 15352, 15409, 15847, 15898, 15950]",0.047,0.105
