dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],[949],[1698],0.5,0.533
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[134, 222, 273, 350, 401, 478, 529, 604, 655, 732, 783, 863, 1030, 1120, 1446, 1604, 1756, 1982, 2243, 2294, 2345, 2412, 2463, 2536, 2629, 2680, 2799, 3185, 3274, 3440, 3697, 3794, 3922, 4024, 4075, 4126, 4177, 4232, 4283, 4436, 4498, 4557, 4616, 4689, 4740, 4800, 4944, 4996, 5047, 5098, 5149, 5221, 5283, 5354, 5412, 5479, 5537, 5605, 5665, 5737, 5793, 5860, 5923, 5994, 6054, 6119, 6182, 6245, 6307]","[183, 271, 322, 399, 450, 527, 578, 653, 704, 781, 832, 912, 1079, 1169, 1495, 1653, 1805, 2031, 2292, 2343, 2394, 2461, 2512, 2585, 2678, 2729, 2848, 3234, 3323, 3489, 3746, 3843, 3971, 4073, 4124, 4175, 4226, 4281, 4332, 4485, 4547, 4606, 4665, 4738, 4789, 4849, 4993, 5045, 5096, 5147, 5198, 5270, 5332, 5403, 5461, 5528, 5586, 5654, 5714, 5786, 5842, 5909, 5972, 6043, 6103, 6168, 6231, 6294, 6356]",0.107,0.166
TiltECG,[25000],"[24212, 26404, 32847, 33966]","[25211, 27403, 33846, 34965]",0.286,0.766
ToeSegmentation1,[1385],"[156, 207, 352, 667, 890, 1144, 1399, 1461, 1512, 1644, 1899, 1984]","[205, 256, 401, 716, 939, 1193, 1448, 1510, 1561, 1693, 1948, 2033]",0.267,0.397
ToeSegmentation2,[1543],"[72, 151, 267, 318, 438, 489, 549, 618, 953, 1004, 1055, 1106, 1157, 1262, 1472, 1525, 1578, 1744, 2100, 2348, 2545, 2603, 2723, 2775, 2886]","[121, 200, 316, 367, 487, 538, 598, 667, 1002, 1053, 1104, 1155, 1206, 1311, 1521, 1574, 1627, 1793, 2149, 2397, 2594, 2652, 2772, 2824, 2935]",0.143,0.224
Trace,"[1443, 2955]","[3521, 4691]","[3770, 4940]",0.333,0.474
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],"[2166, 7544, 9518, 13508]","[2215, 7593, 9567, 13557]",0.286,0.56
