dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[135, 223, 391, 518, 607, 733, 784, 1030, 1160, 1411, 1987, 2283, 2334, 2388, 2457, 2538, 2621, 2672, 2794, 2887, 3140, 3191, 3263, 3314, 3382, 3433, 3532, 3657, 3775, 3847, 3922, 4027, 4078, 4129, 4180, 4246, 4305, 4358, 4438, 4495, 4554, 4617, 4690, 4741, 4798, 4944, 5000, 5076, 5140, 5222, 5283, 5354, 5414, 5479, 5538, 5606, 5665, 5736, 5794, 5862, 5922, 5995, 6053, 6120, 6180, 6246, 6307]","[184, 272, 440, 567, 656, 782, 833, 1079, 1209, 1460, 2036, 2332, 2383, 2437, 2506, 2587, 2670, 2721, 2843, 2936, 3189, 3240, 3312, 3363, 3431, 3482, 3581, 3706, 3824, 3896, 3971, 4076, 4127, 4178, 4229, 4295, 4354, 4407, 4487, 4544, 4603, 4666, 4739, 4790, 4847, 4993, 5049, 5125, 5189, 5271, 5332, 5403, 5463, 5528, 5587, 5655, 5714, 5785, 5843, 5911, 5971, 6044, 6102, 6169, 6229, 6295, 6356]",0.11,0.205
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18018, 19019, 20021, 21022, 22023, 23024, 24025, 25026, 26027, 27028, 28029, 29030, 30031, 31032, 32033, 33034, 34035, 35036, 36037, 37038, 38039]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19017, 20018, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037, 39038]",0.098,0.074
ToeSegmentation1,[1385],"[1510, 1671, 1906, 1985]","[1559, 1720, 1955, 2034]",0.286,0.742
ToeSegmentation2,[1543],"[103, 154, 269, 321, 440, 491, 954, 1005, 1056, 1107, 1158, 1265, 1526, 1577, 1746, 2348, 2416, 2541, 2597, 2672, 2724, 2885, 3001]","[152, 203, 318, 370, 489, 540, 1003, 1054, 1105, 1156, 1207, 1314, 1575, 1626, 1795, 2397, 2465, 2590, 2646, 2721, 2773, 2934, 3050]",0.154,0.345
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],"[2167, 7543, 9517, 13508]","[2216, 7592, 9566, 13557]",0.286,0.56
