dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[790, 1541, 2292, 3043, 3894, 4657, 5667, 6418]","[1539, 2290, 3041, 3792, 4643, 5406, 6416, 7167]",0.364,0.244
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[228, 389, 483, 607, 738, 965, 1373, 1446, 1600, 1761, 1857, 2055, 2241, 2292, 2343, 2394, 2457, 2508, 2766, 3663, 3793, 3845, 3926, 4023, 4074, 4130, 4181, 4259, 4310, 4442, 4510, 4562, 4691, 4749, 4802, 4947, 5041, 5092, 5143, 5223, 5280, 5353, 5414, 5479, 5540, 5605, 5664, 5737, 5791, 5861, 5923, 5994, 6051, 6119, 6180, 6246, 6307]","[277, 438, 532, 656, 787, 1014, 1422, 1495, 1649, 1810, 1906, 2104, 2290, 2341, 2392, 2443, 2506, 2557, 2815, 3712, 3842, 3894, 3975, 4072, 4123, 4179, 4230, 4308, 4359, 4491, 4559, 4611, 4740, 4798, 4851, 4996, 5090, 5141, 5192, 5272, 5329, 5402, 5463, 5528, 5589, 5654, 5713, 5786, 5840, 5910, 5972, 6043, 6100, 6168, 6229, 6295, 6356]",0.127,0.254
TiltECG,[25000],"[1000, 2051, 3052, 4053, 5054, 6055, 7056, 8057, 9058, 10059, 11060, 12068, 13069, 14070, 15071, 16072, 17073, 18074, 19075, 20076, 21077, 22078, 23079, 24080, 25081, 26082, 27083, 28084, 29085, 30086, 31102, 32103, 33104, 34105, 35106, 36107, 37108, 38161]","[1999, 3050, 4051, 5052, 6053, 7054, 8055, 9056, 10057, 11058, 12059, 13067, 14068, 15069, 16070, 17071, 18072, 19073, 20074, 21075, 22076, 23077, 24078, 25079, 26080, 27081, 28082, 29083, 30084, 31085, 32101, 33102, 34103, 35104, 36105, 37106, 38107, 39160]",0.098,0.072
ToeSegmentation1,[1385],"[158, 780, 1511, 1645, 1983, 2136]","[207, 829, 1560, 1694, 2032, 2185]",0.222,0.453
ToeSegmentation2,[1543],"[105, 156, 268, 319, 440, 491, 954, 1005, 1056, 1107, 1263, 1580, 1720, 1774, 1857, 2419, 2546, 2602, 2656, 2716, 2767, 2889]","[154, 205, 317, 368, 489, 540, 1003, 1054, 1105, 1156, 1312, 1629, 1769, 1823, 1906, 2468, 2595, 2651, 2705, 2765, 2816, 2938]",0.08,0.332
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],"[2166, 13508, 13560]","[2215, 13557, 13609]",0.333,0.418
