dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[90, 141, 219, 270, 347, 398, 474, 525, 601, 652, 730, 781, 859, 910, 970, 1027, 1115, 1166, 1243, 1335, 1407, 1458, 1598, 1755, 1859, 1910, 1968, 2019, 2085, 2242, 2293, 2344, 2395, 2456, 2507, 2558, 2616, 2667, 2729, 2791, 2880, 2931, 3026, 3136, 3187, 3258, 3309, 3376, 3431, 3527, 3578, 3653, 3704, 3769, 3847, 3919, 3970, 4023, 4074, 4125, 4176, 4229, 4280, 4331, 4433, 4488, 4539, 4590, 4650, 4701, 4752, 4803, 4854, 4942, 4995, 5046, 5097, 5148, 5199, 5250, 5301, 5352, 5411, 5478, 5536, 5603, 5663, 5734, 5792, 5856, 5907, 5958, 6009, 6060, 6118, 6178, 6240, 6291, 6342]","[139, 190, 268, 319, 396, 447, 523, 574, 650, 701, 779, 830, 908, 959, 1019, 1076, 1164, 1215, 1292, 1384, 1456, 1507, 1647, 1804, 1908, 1959, 2017, 2068, 2134, 2291, 2342, 2393, 2444, 2505, 2556, 2607, 2665, 2716, 2778, 2840, 2929, 2980, 3075, 3185, 3236, 3307, 3358, 3425, 3480, 3576, 3627, 3702, 3753, 3818, 3896, 3968, 4019, 4072, 4123, 4174, 4225, 4278, 4329, 4380, 4482, 4537, 4588, 4639, 4699, 4750, 4801, 4852, 4903, 4991, 5044, 5095, 5146, 5197, 5248, 5299, 5350, 5401, 5460, 5527, 5585, 5652, 5712, 5783, 5841, 5905, 5956, 6007, 6058, 6109, 6167, 6227, 6289, 6340, 6391]",0.095,0.083
TiltECG,[25000],"[24166, 26343, 32843, 33921]","[25165, 27342, 33842, 34920]",0.286,0.767
ToeSegmentation1,[1385],"[156, 207, 338, 400, 665, 716, 890, 1347, 1398, 1461, 1512, 1621, 1672, 1723, 1887, 1963, 2133, 2311, 2394]","[205, 256, 387, 449, 714, 765, 939, 1396, 1447, 1510, 1561, 1670, 1721, 1772, 1936, 2012, 2182, 2360, 2443]",0.182,0.301
ToeSegmentation2,[1543],"[52, 103, 154, 267, 318, 389, 440, 491, 544, 665, 828, 884, 952, 1003, 1054, 1105, 1156, 1263, 1472, 1524, 1575, 1667, 1744, 1801, 1858, 1911, 2043, 2098, 2189, 2240, 2291, 2342, 2400, 2519, 2570, 2621, 2672, 2723, 2774, 2883, 2935, 3000]","[101, 152, 203, 316, 367, 438, 489, 540, 593, 714, 877, 933, 1001, 1052, 1103, 1154, 1205, 1312, 1521, 1573, 1624, 1716, 1793, 1850, 1907, 1960, 2092, 2147, 2238, 2289, 2340, 2391, 2449, 2568, 2619, 2670, 2721, 2772, 2823, 2932, 2984, 3049]",0.089,0.11
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],"[705, 2115, 2166, 2219, 2328, 2797, 3126, 3333, 3384, 3929, 5786, 6371, 7373, 7489, 7541, 7595, 7761, 7812, 8768, 9515, 9567, 10050, 10101, 10364, 10475, 10526, 10578, 11696, 13506, 13559, 13773, 14499, 14999, 15847]","[754, 2164, 2215, 2268, 2377, 2846, 3175, 3382, 3433, 3978, 5835, 6420, 7422, 7538, 7590, 7644, 7810, 7861, 8817, 9564, 9616, 10099, 10150, 10413, 10524, 10575, 10627, 11745, 13555, 13608, 13822, 14548, 15048, 15896]",0.108,0.23
