dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[57, 129, 200, 257, 344, 395, 472, 523, 574, 641, 710, 769, 843, 898, 951, 1003, 1054, 1113, 1164, 1223, 1286, 1337, 1388, 1439, 1541, 1592, 1643, 1709, 1760, 1819, 1870, 1963, 2014, 2065, 2178, 2236, 2287, 2338, 2389, 2440, 2491, 2542, 2603, 2658, 2723, 2786, 2873, 2924, 3018, 3069, 3128, 3179, 3250, 3302, 3353, 3404, 3455, 3518, 3569, 3646, 3697, 3760, 3818, 3882, 3933, 4018, 4069, 4120, 4171, 4228, 4279, 4330, 4429, 4487, 4538, 4589, 4641, 4692, 4743, 4794, 4845, 4937, 4993, 5044, 5095, 5146, 5197, 5248, 5299, 5350, 5408, 5459, 5510, 5561, 5612, 5663, 5714, 5765, 5816, 5867, 5918, 5969, 6020, 6071, 6122, 6176, 6227, 6278, 6329]","[106, 178, 249, 306, 393, 444, 521, 572, 623, 690, 759, 818, 892, 947, 1000, 1052, 1103, 1162, 1213, 1272, 1335, 1386, 1437, 1488, 1590, 1641, 1692, 1758, 1809, 1868, 1919, 2012, 2063, 2114, 2227, 2285, 2336, 2387, 2438, 2489, 2540, 2591, 2652, 2707, 2772, 2835, 2922, 2973, 3067, 3118, 3177, 3228, 3299, 3351, 3402, 3453, 3504, 3567, 3618, 3695, 3746, 3809, 3867, 3931, 3982, 4067, 4118, 4169, 4220, 4277, 4328, 4379, 4478, 4536, 4587, 4638, 4690, 4741, 4792, 4843, 4894, 4986, 5042, 5093, 5144, 5195, 5246, 5297, 5348, 5399, 5457, 5508, 5559, 5610, 5661, 5712, 5763, 5814, 5865, 5916, 5967, 6018, 6069, 6120, 6171, 6225, 6276, 6327, 6378]",0.087,0.072
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18017, 19018, 20019, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19016, 20017, 21018, 22019, 23020, 24021, 25022, 26023, 27024, 28025, 29026, 30027, 31028, 32029, 33030, 34031, 35032, 36033, 37034, 38035, 39036]",0.098,0.074
ToeSegmentation1,[1385],"[111, 162, 243, 332, 397, 448, 499, 580, 631, 682, 761, 825, 889, 1004, 1055, 1127, 1178, 1231, 1318, 1369, 1420, 1484, 1536, 1587, 1638, 1700, 1751, 1850, 1901, 1959, 2036, 2087, 2138, 2212, 2263, 2314, 2383, 2462, 2582, 2689]","[160, 211, 292, 381, 446, 497, 548, 629, 680, 731, 810, 874, 938, 1053, 1104, 1176, 1227, 1280, 1367, 1418, 1469, 1533, 1585, 1636, 1687, 1749, 1800, 1899, 1950, 2008, 2085, 2136, 2187, 2261, 2312, 2363, 2432, 2511, 2631, 2738]",0.093,0.085
ToeSegmentation2,[1543],"[50, 101, 152, 203, 264, 317, 369, 435, 487, 541, 594, 662, 713, 764, 815, 866, 918, 982, 1033, 1084, 1135, 1186, 1237, 1295, 1421, 1472, 1523, 1574, 1625, 1683, 1742, 1798, 1853, 1904, 1955, 2006, 2057, 2108, 2159, 2234, 2285, 2336, 2398, 2463, 2514, 2565, 2616, 2667, 2718, 2769, 2839, 2890, 2941, 2997]","[99, 150, 201, 252, 313, 366, 418, 484, 536, 590, 643, 711, 762, 813, 864, 915, 967, 1031, 1082, 1133, 1184, 1235, 1286, 1344, 1470, 1521, 1572, 1623, 1674, 1732, 1791, 1847, 1902, 1953, 2004, 2055, 2106, 2157, 2208, 2283, 2334, 2385, 2447, 2512, 2563, 2614, 2665, 2716, 2767, 2818, 2888, 2939, 2990, 3046]",0.07,0.07
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]","[192, 247, 299, 408, 459, 621, 672, 723, 774, 825, 876, 1001, 1087, 1138, 1189, 1240, 1305, 1356, 1407, 1481, 1532, 1606, 1675, 1727, 1816, 1867, 1918, 1969, 2055, 2106, 2157, 2216]","[241, 296, 348, 457, 508, 670, 721, 772, 823, 874, 925, 1050, 1136, 1187, 1238, 1289, 1354, 1405, 1456, 1530, 1581, 1655, 1724, 1776, 1865, 1916, 1967, 2018, 2104, 2155, 2206, 2265]",0.167,0.214
Yoga,[7295],"[151, 294, 352, 460, 553, 604, 667, 731, 818, 871, 951, 1002, 1056, 1107, 1180, 1247, 1319, 1408, 1459, 1563, 1623, 1801, 1853, 2004, 2091, 2142, 2215, 2324, 2376, 2654, 2705, 2761, 2812, 2863, 2935, 3008, 3080, 3131, 3182, 3233, 3284, 3335, 3386, 3445, 3497, 3654, 3881, 3932, 4121, 4172, 4224, 4284, 4335, 4386, 4439, 4512, 4768, 4819, 4870, 4921, 5023, 5129, 5252, 5303, 5510, 5574, 5665, 5716, 5768, 5820, 5874, 6170, 6221, 6321, 6372, 6423, 6636, 6687, 6738, 6801, 6854, 6906, 7005, 7071, 7217, 7268, 7320, 7371, 7423, 7486, 7539, 7592, 7650, 7701, 7756, 7807, 7860, 8007, 8069, 8155, 8276, 8327, 8393, 8459, 8605, 8656, 8715, 8766, 8817, 8983, 9189, 9282, 9354, 9444, 9495, 9564, 9622, 9673, 9777, 9828, 9889, 9940, 9991, 10046, 10097, 10149, 10296, 10360, 10412, 10463, 10521, 10575, 10667, 10937, 10989, 11040, 11091, 11142, 11194, 11253, 11324, 11441, 11536, 11587, 11644, 11695, 11908, 11959, 12128, 12179, 12420, 12476, 12652, 12703, 12957, 13008, 13059, 13360, 13458, 13509, 13560, 13613, 13721, 13772, 13825, 13920, 13971, 14023, 14149, 14236, 14298, 14353, 14405, 14459, 14510, 14572, 14628, 14679, 14833, 14934, 14985, 15053, 15111, 15162, 15220, 15302, 15358, 15412, 15736, 15796, 15847, 15898]","[200, 343, 401, 509, 602, 653, 716, 780, 867, 920, 1000, 1051, 1105, 1156, 1229, 1296, 1368, 1457, 1508, 1612, 1672, 1850, 1902, 2053, 2140, 2191, 2264, 2373, 2425, 2703, 2754, 2810, 2861, 2912, 2984, 3057, 3129, 3180, 3231, 3282, 3333, 3384, 3435, 3494, 3546, 3703, 3930, 3981, 4170, 4221, 4273, 4333, 4384, 4435, 4488, 4561, 4817, 4868, 4919, 4970, 5072, 5178, 5301, 5352, 5559, 5623, 5714, 5765, 5817, 5869, 5923, 6219, 6270, 6370, 6421, 6472, 6685, 6736, 6787, 6850, 6903, 6955, 7054, 7120, 7266, 7317, 7369, 7420, 7472, 7535, 7588, 7641, 7699, 7750, 7805, 7856, 7909, 8056, 8118, 8204, 8325, 8376, 8442, 8508, 8654, 8705, 8764, 8815, 8866, 9032, 9238, 9331, 9403, 9493, 9544, 9613, 9671, 9722, 9826, 9877, 9938, 9989, 10040, 10095, 10146, 10198, 10345, 10409, 10461, 10512, 10570, 10624, 10716, 10986, 11038, 11089, 11140, 11191, 11243, 11302, 11373, 11490, 11585, 11636, 11693, 11744, 11957, 12008, 12177, 12228, 12469, 12525, 12701, 12752, 13006, 13057, 13108, 13409, 13507, 13558, 13609, 13662, 13770, 13821, 13874, 13969, 14020, 14072, 14198, 14285, 14347, 14402, 14454, 14508, 14559, 14621, 14677, 14728, 14882, 14983, 15034, 15102, 15160, 15211, 15269, 15351, 15407, 15461, 15785, 15845, 15896, 15947]",0.021,0.039
