dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 4739, 5557, 6308]","[1499, 2250, 3001, 3752, 5488, 6306, 7057]",0.4,0.337
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]","[331, 753, 1081, 1269, 1456, 1597, 1784, 2065, 2440, 2862, 3565, 3987, 4268, 4502, 4877, 5252, 5627, 5955, 6096, 6377, 6564, 6752, 6939, 7080, 7314, 7502, 7642, 7783, 8017, 8158, 8486, 8861, 12189]","[430, 852, 1180, 1368, 1555, 1696, 1883, 2164, 2539, 2961, 3664, 4086, 4367, 4601, 4976, 5351, 5726, 6054, 6195, 6476, 6663, 6851, 7038, 7179, 7413, 7601, 7741, 7882, 8116, 8257, 8585, 8960, 12288]",0.15,0.291
ShapesAll,"[1280, 2560, 3840, 5120]",[2606],[2655],0.571,0.396
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18017, 19018, 20019, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19016, 20017, 21018, 22019, 23020, 24021, 25022, 26023, 27024, 28025, 29026, 30027, 31028, 32029, 33030, 34031, 35032, 36033, 37034, 38035, 39036]",0.098,0.074
ToeSegmentation1,[1385],"[66, 1154, 1450, 1522, 1624, 1883, 2351, 2693]","[115, 1203, 1499, 1571, 1673, 1932, 2400, 2742]",0.182,0.562
ToeSegmentation2,[1543],"[666, 2618]","[715, 2667]",0.4,0.438
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]","[1119, 1253, 1304, 1355, 1483, 1608, 1954, 2066, 2136, 2476, 2583, 2634]","[1168, 1302, 1353, 1404, 1532, 1657, 2003, 2115, 2185, 2525, 2632, 2683]",0.222,0.437
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]","[333, 1107, 1278, 1531, 1582, 1741, 1837, 1959, 2010]","[382, 1156, 1327, 1580, 1631, 1790, 1886, 2008, 2059]",0.267,0.543
WordSynonyms,"[202, 2227]","[167, 403, 989, 1452, 1844, 2188, 2239, 2293]","[216, 452, 1038, 1501, 1893, 2237, 2288, 2342]",0.333,0.357
Yoga,[7295],[],[],0.667,0.504
