dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[775, 1526, 2277, 3028, 3890, 4652, 5659, 6410]","[1524, 2275, 3026, 3777, 4639, 5401, 6408, 7159]",0.364,0.241
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[135, 223, 274, 351, 478, 529, 603, 654, 732, 783, 865, 963, 1054, 1119, 1370, 1444, 1597, 1756, 1854, 1984, 2052, 2238, 2289, 2340, 2391, 2455, 2506, 2557, 2635, 2760, 2862, 3148, 3274, 3659, 3786, 3844, 3921, 4017, 4068, 4128, 4179, 4257, 4308, 4409, 4460, 4511, 4562, 4645, 4696, 4748, 4800, 4946, 5031, 5082, 5138, 5189, 5240, 5291, 5352, 5412, 5477, 5538, 5604, 5662, 5736, 5790, 5857, 5908, 5959, 6010, 6061, 6118, 6178, 6237, 6288, 6339]","[184, 272, 323, 400, 527, 578, 652, 703, 781, 832, 914, 1012, 1103, 1168, 1419, 1493, 1646, 1805, 1903, 2033, 2101, 2287, 2338, 2389, 2440, 2504, 2555, 2606, 2684, 2809, 2911, 3197, 3323, 3708, 3835, 3893, 3970, 4066, 4117, 4177, 4228, 4306, 4357, 4458, 4509, 4560, 4611, 4694, 4745, 4797, 4849, 4995, 5080, 5131, 5187, 5238, 5289, 5340, 5401, 5461, 5526, 5587, 5653, 5711, 5785, 5839, 5906, 5957, 6008, 6059, 6110, 6167, 6227, 6286, 6337, 6388]",0.098,0.147
TiltECG,[25000],"[1000, 2050, 3051, 4052, 5053, 6054, 7055, 8056, 9057, 10058, 11059, 12065, 13066, 14067, 15068, 16069, 17070, 18071, 19072, 20073, 21074, 22075, 23076, 24077, 25078, 26079, 27080, 28081, 29082, 30083, 31100, 32101, 33102, 34103, 35104, 36105, 37106, 38160]","[1999, 3049, 4050, 5051, 6052, 7053, 8054, 9055, 10056, 11057, 12058, 13064, 14065, 15066, 16067, 17068, 18069, 19070, 20071, 21072, 22073, 23074, 24075, 25076, 26077, 27078, 28079, 29080, 30081, 31082, 32099, 33100, 34101, 35102, 36103, 37104, 38105, 39159]",0.098,0.072
ToeSegmentation1,[1385],"[156, 208, 450, 777, 889, 1463, 1514, 1574, 1641, 1981, 2036, 2133, 2310, 2394, 2464]","[205, 257, 499, 826, 938, 1512, 1563, 1623, 1690, 2030, 2085, 2182, 2359, 2443, 2513]",0.111,0.292
ToeSegmentation2,[1543],"[53, 104, 155, 236, 287, 372, 439, 490, 616, 710, 763, 829, 952, 1003, 1054, 1105, 1215, 1266, 1317, 1438, 1576, 1665, 1717, 1771, 1823, 1875, 2073, 2241, 2307, 2401, 2494, 2545, 2600, 2654, 2714, 2765, 2887]","[102, 153, 204, 285, 336, 421, 488, 539, 665, 759, 812, 878, 1001, 1052, 1103, 1154, 1264, 1315, 1366, 1487, 1625, 1714, 1766, 1820, 1872, 1924, 2122, 2290, 2356, 2450, 2543, 2594, 2649, 2703, 2763, 2814, 2936]",0.05,0.105
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]","[1357, 1676]","[1406, 1725]",0.333,0.467
Yoga,[7295],"[1210, 2115, 2166, 3446, 4917, 5785, 6191, 7098, 7733, 8021, 8768, 9517, 10100, 10297, 10580, 11589, 13507, 13558, 13775, 13972]","[1259, 2164, 2215, 3495, 4966, 5834, 6240, 7147, 7782, 8070, 8817, 9566, 10149, 10346, 10629, 11638, 13556, 13607, 13824, 14021]",0.087,0.217
