dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[134, 221, 272, 350, 401, 478, 529, 605, 656, 731, 782, 904, 1029, 1158, 1409, 1979, 2087, 2280, 2333, 2387, 2456, 2507, 2618, 2669, 2761, 2884, 2935, 3057, 3138, 3189, 3261, 3312, 3380, 3432, 3529, 3655, 3706, 3772, 3846, 3921, 4025, 4076, 4127, 4178, 4240, 4304, 4356, 4437, 4493, 4553, 4615, 4689, 4740, 4796, 4852, 4944, 4997, 5048, 5099, 5150, 5221, 5282, 5352, 5412, 5479, 5537, 5605, 5664, 5736, 5793, 5861, 5921, 5994, 6052, 6119, 6180, 6243, 6306]","[183, 270, 321, 399, 450, 527, 578, 654, 705, 780, 831, 953, 1078, 1207, 1458, 2028, 2136, 2329, 2382, 2436, 2505, 2556, 2667, 2718, 2810, 2933, 2984, 3106, 3187, 3238, 3310, 3361, 3429, 3481, 3578, 3704, 3755, 3821, 3895, 3970, 4074, 4125, 4176, 4227, 4289, 4353, 4405, 4486, 4542, 4602, 4664, 4738, 4789, 4845, 4901, 4993, 5046, 5097, 5148, 5199, 5270, 5331, 5401, 5461, 5528, 5586, 5654, 5713, 5785, 5842, 5910, 5970, 6043, 6101, 6168, 6229, 6292, 6355]",0.095,0.161
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18017, 19018, 20019, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19016, 20017, 21018, 22019, 23020, 24021, 25022, 26023, 27024, 28025, 29026, 30027, 31028, 32029, 33030, 34031, 35032, 36033, 37034, 38035, 39036]",0.098,0.074
ToeSegmentation1,[1385],"[157, 400, 1463, 1514, 1644, 1722, 1899, 1984]","[206, 449, 1512, 1563, 1693, 1771, 1948, 2033]",0.182,0.62
ToeSegmentation2,[1543],"[102, 153, 268, 319, 439, 490, 547, 953, 1004, 1055, 1106, 1157, 1263, 1475, 1526, 1577, 1745, 2051, 2102, 2240, 2305, 2356, 2414, 2541, 2595, 2666, 2722, 2773, 2884, 2949, 3000]","[151, 202, 317, 368, 488, 539, 596, 1002, 1053, 1104, 1155, 1206, 1312, 1524, 1575, 1626, 1794, 2100, 2151, 2289, 2354, 2405, 2463, 2590, 2644, 2715, 2771, 2822, 2933, 2998, 3049]",0.118,0.231
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],"[2116, 2167, 3127, 7542, 9516, 10526, 13507, 13560, 13774]","[2165, 2216, 3176, 7591, 9565, 10575, 13556, 13609, 13823]",0.167,0.439
