dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[72, 129, 200, 258, 332, 385, 471, 522, 573, 641, 710, 770, 842, 898, 965, 1025, 1083, 1153, 1209, 1287, 1338, 1389, 1440, 1541, 1592, 1643, 1709, 1760, 1820, 1871, 1948, 1999, 2052, 2103, 2178, 2235, 2286, 2337, 2388, 2440, 2491, 2542, 2600, 2651, 2719, 2770, 2873, 2924, 3018, 3069, 3128, 3179, 3249, 3302, 3353, 3404, 3455, 3518, 3569, 3646, 3697, 3758, 3809, 3860, 3911, 3962, 4018, 4069, 4120, 4171, 4227, 4278, 4329, 4427, 4485, 4536, 4587, 4641, 4692, 4743, 4794, 4845, 4936, 4993, 5044, 5095, 5146, 5197, 5248, 5299, 5350, 5408, 5459, 5510, 5561, 5612, 5663, 5714, 5765, 5816, 5867, 5918, 5969, 6020, 6071, 6122, 6176, 6227, 6278, 6329]","[121, 178, 249, 307, 381, 434, 520, 571, 622, 690, 759, 819, 891, 947, 1014, 1074, 1132, 1202, 1258, 1336, 1387, 1438, 1489, 1590, 1641, 1692, 1758, 1809, 1869, 1920, 1997, 2048, 2101, 2152, 2227, 2284, 2335, 2386, 2437, 2489, 2540, 2591, 2649, 2700, 2768, 2819, 2922, 2973, 3067, 3118, 3177, 3228, 3298, 3351, 3402, 3453, 3504, 3567, 3618, 3695, 3746, 3807, 3858, 3909, 3960, 4011, 4067, 4118, 4169, 4220, 4276, 4327, 4378, 4476, 4534, 4585, 4636, 4690, 4741, 4792, 4843, 4894, 4985, 5042, 5093, 5144, 5195, 5246, 5297, 5348, 5399, 5457, 5508, 5559, 5610, 5661, 5712, 5763, 5814, 5865, 5916, 5967, 6018, 6069, 6120, 6171, 6225, 6276, 6327, 6378]",0.086,0.072
TiltECG,[25000],"[23958, 24959, 26190, 27191, 28192, 29332, 32269, 33270, 34271]","[24957, 25958, 27189, 28190, 29191, 30331, 33268, 34269, 35270]",0.333,0.742
ToeSegmentation1,[1385],"[56, 111, 162, 213, 330, 381, 448, 499, 580, 631, 682, 761, 825, 889, 1003, 1054, 1127, 1178, 1231, 1318, 1369, 1420, 1483, 1535, 1586, 1637, 1700, 1751, 1850, 1901, 1958, 2036, 2087, 2138, 2211, 2262, 2313, 2364, 2430, 2481, 2581, 2632, 2689]","[105, 160, 211, 262, 379, 430, 497, 548, 629, 680, 731, 810, 874, 938, 1052, 1103, 1176, 1227, 1280, 1367, 1418, 1469, 1532, 1584, 1635, 1686, 1749, 1800, 1899, 1950, 2007, 2085, 2136, 2187, 2260, 2311, 2362, 2413, 2479, 2530, 2630, 2681, 2738]",0.087,0.078
ToeSegmentation2,[1543],"[50, 101, 152, 203, 264, 317, 369, 435, 487, 540, 594, 662, 713, 764, 815, 866, 918, 982, 1033, 1084, 1135, 1186, 1248, 1299, 1365, 1421, 1472, 1523, 1574, 1625, 1682, 1742, 1797, 1853, 1904, 1955, 2006, 2057, 2108, 2159, 2234, 2285, 2336, 2398, 2463, 2514, 2565, 2616, 2667, 2718, 2769, 2841, 2892, 2943, 2998]","[99, 150, 201, 252, 313, 366, 418, 484, 536, 589, 643, 711, 762, 813, 864, 915, 967, 1031, 1082, 1133, 1184, 1235, 1297, 1348, 1414, 1470, 1521, 1572, 1623, 1674, 1731, 1791, 1846, 1902, 1953, 2004, 2055, 2106, 2157, 2208, 2283, 2334, 2385, 2447, 2512, 2563, 2614, 2665, 2716, 2767, 2818, 2890, 2941, 2992, 3047]",0.069,0.051
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]","[192, 247, 299, 408, 459, 621, 672, 723, 774, 825, 876, 1001, 1087, 1138, 1189, 1240, 1305, 1356, 1407, 1458, 1510, 1563, 1625, 1676, 1727, 1816, 1867, 1918, 1969, 2055, 2106, 2157, 2216]","[241, 296, 348, 457, 508, 670, 721, 772, 823, 874, 925, 1050, 1136, 1187, 1238, 1289, 1354, 1405, 1456, 1507, 1559, 1612, 1674, 1725, 1776, 1865, 1916, 1967, 2018, 2104, 2155, 2206, 2265]",0.162,0.214
Yoga,[7295],"[150, 294, 352, 461, 553, 604, 702, 818, 871, 951, 1002, 1056, 1107, 1180, 1246, 1318, 1408, 1459, 1563, 1623, 1780, 1853, 1907, 2005, 2069, 2120, 2171, 2222, 2324, 2376, 2630, 2681, 2733, 2784, 2857, 2935, 3007, 3079, 3130, 3181, 3232, 3283, 3334, 3385, 3444, 3497, 3654, 3881, 3932, 4122, 4173, 4224, 4285, 4336, 4387, 4439, 4513, 4769, 4820, 4871, 4922, 5130, 5252, 5303, 5509, 5575, 5665, 5716, 5768, 5820, 5873, 6170, 6221, 6310, 6361, 6420, 6636, 6687, 6738, 6801, 6854, 6906, 7004, 7072, 7217, 7268, 7320, 7371, 7423, 7486, 7539, 7592, 7650, 7701, 7756, 7807, 7859, 8007, 8069, 8155, 8278, 8329, 8381, 8458, 8509, 8606, 8657, 8715, 8766, 8817, 8939, 8990, 9189, 9281, 9354, 9444, 9495, 9564, 9622, 9673, 9776, 9827, 9889, 9940, 9991, 10046, 10097, 10150, 10296, 10360, 10411, 10462, 10520, 10575, 10667, 10799, 10937, 10989, 11040, 11091, 11142, 11194, 11253, 11325, 11388, 11441, 11536, 11587, 11643, 11694, 11908, 11959, 12128, 12179, 12420, 12475, 12652, 12703, 12918, 12969, 13023, 13074, 13360, 13457, 13508, 13559, 13613, 13721, 13772, 13825, 13919, 13970, 14024, 14148, 14237, 14298, 14353, 14405, 14459, 14510, 14572, 14627, 14678, 14833, 14934, 14985, 15053, 15111, 15162, 15220, 15301, 15358, 15411, 15539, 15735, 15796, 15847, 15898]","[199, 343, 401, 510, 602, 653, 751, 867, 920, 1000, 1051, 1105, 1156, 1229, 1295, 1367, 1457, 1508, 1612, 1672, 1829, 1902, 1956, 2054, 2118, 2169, 2220, 2271, 2373, 2425, 2679, 2730, 2782, 2833, 2906, 2984, 3056, 3128, 3179, 3230, 3281, 3332, 3383, 3434, 3493, 3546, 3703, 3930, 3981, 4171, 4222, 4273, 4334, 4385, 4436, 4488, 4562, 4818, 4869, 4920, 4971, 5179, 5301, 5352, 5558, 5624, 5714, 5765, 5817, 5869, 5922, 6219, 6270, 6359, 6410, 6469, 6685, 6736, 6787, 6850, 6903, 6955, 7053, 7121, 7266, 7317, 7369, 7420, 7472, 7535, 7588, 7641, 7699, 7750, 7805, 7856, 7908, 8056, 8118, 8204, 8327, 8378, 8430, 8507, 8558, 8655, 8706, 8764, 8815, 8866, 8988, 9039, 9238, 9330, 9403, 9493, 9544, 9613, 9671, 9722, 9825, 9876, 9938, 9989, 10040, 10095, 10146, 10199, 10345, 10409, 10460, 10511, 10569, 10624, 10716, 10848, 10986, 11038, 11089, 11140, 11191, 11243, 11302, 11374, 11437, 11490, 11585, 11636, 11692, 11743, 11957, 12008, 12177, 12228, 12469, 12524, 12701, 12752, 12967, 13018, 13072, 13123, 13409, 13506, 13557, 13608, 13662, 13770, 13821, 13874, 13968, 14019, 14073, 14197, 14286, 14347, 14402, 14454, 14508, 14559, 14621, 14676, 14727, 14882, 14983, 15034, 15102, 15160, 15211, 15269, 15350, 15407, 15460, 15588, 15784, 15845, 15896, 15947]",0.02,0.036
