dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[76, 134, 203, 264, 333, 391, 461, 518, 590, 646, 713, 776, 845, 905, 971, 1029, 1101, 1160, 1228, 1288, 1339, 1390, 1441, 1509, 1564, 1631, 1705, 1757, 1821, 1889, 1946, 1997, 2079, 2146, 2204, 2274, 2330, 2382, 2455, 2506, 2557, 2608, 2659, 2718, 2769, 2820, 2871, 2922, 2994, 3052, 3103, 3154, 3205, 3256, 3307, 3358, 3409, 3460, 3511, 3562, 3634, 3686, 3737, 3788, 3847, 3920, 3971, 4025, 4076, 4127, 4178, 4229, 4280, 4331, 4436, 4490, 4548, 4612, 4663, 4714, 4765, 4816, 4867, 4944, 4996, 5047, 5098, 5149, 5200, 5251, 5302, 5353, 5412, 5476, 5527, 5578, 5629, 5680, 5731, 5794, 5858, 5919, 5990, 6051, 6118, 6176, 6243, 6304]","[125, 183, 252, 313, 382, 440, 510, 567, 639, 695, 762, 825, 894, 954, 1020, 1078, 1150, 1209, 1277, 1337, 1388, 1439, 1490, 1558, 1613, 1680, 1754, 1806, 1870, 1938, 1995, 2046, 2128, 2195, 2253, 2323, 2379, 2431, 2504, 2555, 2606, 2657, 2708, 2767, 2818, 2869, 2920, 2971, 3043, 3101, 3152, 3203, 3254, 3305, 3356, 3407, 3458, 3509, 3560, 3611, 3683, 3735, 3786, 3837, 3896, 3969, 4020, 4074, 4125, 4176, 4227, 4278, 4329, 4380, 4485, 4539, 4597, 4661, 4712, 4763, 4814, 4865, 4916, 4993, 5045, 5096, 5147, 5198, 5249, 5300, 5351, 5402, 5461, 5525, 5576, 5627, 5678, 5729, 5780, 5843, 5907, 5968, 6039, 6100, 6167, 6225, 6292, 6353]",0.088,0.067
TiltECG,[25000],"[24226, 26387, 32850, 33929]","[25225, 27386, 33849, 34928]",0.286,0.767
ToeSegmentation1,[1385],"[157, 244, 401, 581, 1158, 1397, 1462, 1513, 1641, 1752, 1886, 1945, 2131, 2182, 2310, 2394, 2580]","[206, 293, 450, 630, 1207, 1446, 1511, 1562, 1690, 1801, 1935, 1994, 2180, 2231, 2359, 2443, 2629]",0.2,0.277
ToeSegmentation2,[1543],"[102, 154, 235, 319, 387, 438, 489, 540, 827, 879, 1001, 1052, 1103, 1154, 1264, 1420, 1471, 1524, 1575, 1731, 1800, 2041, 2092, 2143, 2194, 2268, 2331, 2412, 2463, 2524, 2575, 2626, 2685, 2760, 2811, 2869, 2934, 3000]","[151, 203, 284, 368, 436, 487, 538, 589, 876, 928, 1050, 1101, 1152, 1203, 1313, 1469, 1520, 1573, 1624, 1780, 1849, 2090, 2141, 2192, 2243, 2317, 2380, 2461, 2512, 2573, 2624, 2675, 2734, 2809, 2860, 2918, 2983, 3049]",0.098,0.171
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[2304],[2353],0.4,0.789
Yoga,[7295],"[1249, 2163, 2214, 2265, 3270, 4169, 5883, 7374, 7542, 8325, 9517, 12422, 12477, 13507, 15361]","[1298, 2212, 2263, 2314, 3319, 4218, 5932, 7423, 7591, 8374, 9566, 12471, 12526, 13556, 15410]",0.222,0.289
