dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[868, 2680, 3431, 4350, 6003]","[1617, 3429, 4180, 5099, 6752]",0.25,0.469
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2292, 2343, 4518, 4569, 4699, 4755, 4814, 5084, 5151, 5231, 5285, 5358, 5422, 5484, 5547, 5610, 5669, 5741, 5799, 5867, 5929, 5999, 6057, 6126, 6186, 6254, 6313]","[2341, 2392, 4567, 4618, 4748, 4804, 4863, 5133, 5200, 5280, 5334, 5407, 5471, 5533, 5596, 5659, 5718, 5790, 5848, 5916, 5978, 6048, 6106, 6175, 6235, 6303, 6362]",0.121,0.371
TiltECG,[25000],"[1174, 2248, 3272, 4330, 5331, 6469, 7470, 8566, 9567, 10568, 11569, 12570, 13574, 14575, 15652, 16653, 17654, 18655, 19656, 20657, 21974, 22975, 23976, 24977, 25978, 26979, 27980, 28981, 29982, 31118, 32119, 33120, 34121, 35122, 36123, 37124, 38186]","[2173, 3247, 4271, 5329, 6330, 7468, 8469, 9565, 10566, 11567, 12568, 13569, 14573, 15574, 16651, 17652, 18653, 19654, 20655, 21656, 22973, 23974, 24975, 25976, 26977, 27978, 28979, 29980, 30981, 32117, 33118, 34119, 35120, 36121, 37122, 38123, 39185]",0.1,0.078
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
