dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[77, 135, 203, 265, 333, 392, 461, 519, 590, 648, 714, 777, 846, 906, 984, 1035, 1102, 1161, 1229, 1289, 1340, 1391, 1442, 1510, 1579, 1632, 1705, 1757, 1836, 1889, 1947, 1998, 2079, 2146, 2218, 2274, 2331, 2383, 2456, 2507, 2558, 2609, 2660, 2720, 2771, 2822, 2873, 2924, 2994, 3054, 3105, 3156, 3207, 3258, 3309, 3360, 3411, 3462, 3513, 3564, 3634, 3687, 3738, 3789, 3848, 3920, 3972, 4027, 4078, 4129, 4180, 4231, 4282, 4333, 4436, 4490, 4549, 4613, 4690, 4741, 4800, 4853, 4944, 4997, 5048, 5099, 5150, 5222, 5283, 5349, 5400, 5451, 5502, 5553, 5604, 5664, 5730, 5795, 5859, 5920, 5992, 6052, 6119, 6177, 6244, 6305]","[126, 184, 252, 314, 382, 441, 510, 568, 639, 697, 763, 826, 895, 955, 1033, 1084, 1151, 1210, 1278, 1338, 1389, 1440, 1491, 1559, 1628, 1681, 1754, 1806, 1885, 1938, 1996, 2047, 2128, 2195, 2267, 2323, 2380, 2432, 2505, 2556, 2607, 2658, 2709, 2769, 2820, 2871, 2922, 2973, 3043, 3103, 3154, 3205, 3256, 3307, 3358, 3409, 3460, 3511, 3562, 3613, 3683, 3736, 3787, 3838, 3897, 3969, 4021, 4076, 4127, 4178, 4229, 4280, 4331, 4382, 4485, 4539, 4598, 4662, 4739, 4790, 4849, 4902, 4993, 5046, 5097, 5148, 5199, 5271, 5332, 5398, 5449, 5500, 5551, 5602, 5653, 5713, 5779, 5844, 5908, 5969, 6041, 6101, 6168, 6226, 6293, 6354]",0.089,0.067
TiltECG,[25000],"[24315, 26463, 32864, 33967]","[25314, 27462, 33863, 34966]",0.286,0.768
ToeSegmentation1,[1385],"[245, 402, 1463, 1514, 1643, 1887, 1946, 2132, 2183, 2396]","[294, 451, 1512, 1563, 1692, 1936, 1995, 2181, 2232, 2445]",0.154,0.471
ToeSegmentation2,[1543],"[102, 155, 269, 321, 388, 439, 490, 541, 827, 881, 1002, 1053, 1104, 1155, 1421, 1472, 1525, 1576, 1746, 1801, 2042, 2093, 2191, 2268, 2332, 2413, 2464, 2538, 2589, 2640, 2691, 2761, 2812, 2869, 2935, 3001]","[151, 204, 318, 370, 437, 488, 539, 590, 876, 930, 1051, 1102, 1153, 1204, 1470, 1521, 1574, 1625, 1795, 1850, 2091, 2142, 2240, 2317, 2381, 2462, 2513, 2587, 2638, 2689, 2740, 2810, 2861, 2918, 2984, 3050]",0.103,0.171
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[2304],[2353],0.4,0.789
Yoga,[7295],"[2164, 2263, 3271, 4170, 7543, 9518, 12422, 13509]","[2213, 2312, 3320, 4219, 7592, 9567, 12471, 13558]",0.182,0.371
