dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[809, 1560, 2531, 3282, 4033, 5845]","[1558, 2309, 3280, 4031, 4782, 6594]",0.222,0.377
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2288, 2339, 2390, 2460, 2546, 4070, 4134, 4185, 4263, 4314, 4450, 4514, 4565, 4694, 4752, 4805, 5080, 5143, 5225, 5282, 5355, 5419, 5481, 5544, 5607, 5666, 5739, 5795, 5864, 5926, 5996, 6054, 6122, 6182, 6249, 6310]","[2337, 2388, 2439, 2509, 2595, 4119, 4183, 4234, 4312, 4363, 4499, 4563, 4614, 4743, 4801, 4854, 5129, 5192, 5274, 5331, 5404, 5468, 5530, 5593, 5656, 5715, 5788, 5844, 5913, 5975, 6045, 6103, 6171, 6231, 6298, 6359]",0.143,0.416
TiltECG,[25000],"[1169, 2170, 3171, 4187, 5188, 6189, 7208, 8209, 9210, 10277, 11278, 12279, 13280, 14281, 15326, 16327, 17581, 18582, 19583, 20584, 21585, 22586, 23587, 24588, 25589, 26590, 27591, 28612, 29613, 30748, 31749, 32750, 33751, 34752, 35753, 36754, 37755, 38756]","[2168, 3169, 4170, 5186, 6187, 7188, 8207, 9208, 10209, 11276, 12277, 13278, 14279, 15280, 16325, 17326, 18580, 19581, 20582, 21583, 22584, 23585, 24586, 25587, 26588, 27589, 28590, 29611, 30612, 31747, 32748, 33749, 34750, 35751, 36752, 37753, 38754, 39755]",0.049,0.062
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1747, 2605]","[1796, 2654]",0.4,0.72
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
