dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
NogunGun,[3000],"[814, 1565, 2543, 3294, 4045, 5850]","[1563, 2314, 3292, 4043, 4794, 6599]",0.222,0.377
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2289, 2340, 2462, 4183, 4265, 4322, 4515, 4566, 4696, 4753, 4807, 5081, 5145, 5227, 5283, 5356, 5420, 5482, 5545, 5608, 5667, 5739, 5796, 5865, 5927, 5997, 6055, 6124, 6184, 6251, 6311]","[2338, 2389, 2511, 4232, 4314, 4371, 4564, 4615, 4745, 4802, 4856, 5130, 5194, 5276, 5332, 5405, 5469, 5531, 5594, 5657, 5716, 5788, 5845, 5914, 5976, 6046, 6104, 6173, 6233, 6300, 6360]",0.108,0.396
TiltECG,[25000],"[1171, 2172, 3173, 4189, 5190, 6191, 7210, 8211, 9212, 10278, 11279, 12280, 13281, 14282, 15327, 16328, 17582, 18583, 19584, 20585, 21586, 22587, 23588, 24589, 25590, 26591, 27592, 28613, 29614, 30750, 31751, 32752, 33753, 34754, 35755, 36756, 37757, 38758]","[2170, 3171, 4172, 5188, 6189, 7190, 8209, 9210, 10211, 11277, 12278, 13279, 14280, 15281, 16326, 17327, 18581, 19582, 20583, 21584, 22585, 23586, 24587, 25588, 26589, 27590, 28591, 29612, 30613, 31749, 32750, 33751, 34752, 35753, 36754, 37755, 38756, 39757]",0.049,0.062
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1748, 2608]","[1797, 2657]",0.4,0.72
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
